,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
0,귀금속 공예 과정,GIK보석·디자인전문직업학교,28,1484280,15,90,,부산,부산진구
1,보석디자인 양성,(주)엠제이씨보석직업전문학교(MJC보석직업전문학교),142,8250520,20,92.8,26,서울,종로구
2,"편집디자인(포토샵,일러스트)과정",그린컴퓨터아카데미 수원,34,817440,20,36.4,29,경기,수원시
3,화훼장식기능사 국가자격증 실기대비반,조경숙플로리스트학원,26,733330,15,,35,충북,청주시
4,화훼장식기능사 자격증 취득 실기 실전대비,피움예술학원,10,478260,17,,42,경북,문경시
5,플라워샵 취업 및 창업과정,한국평생교육원,20,956520,13,27.5,32,부산,사상구
6,"플로리스트 양성 과정(절화, 분화, 가공화, 기능사 자격증 실기)",혜인즈블라썸플로리스트화훼학원,36,1992750,12,25.4,26,서울,강남구
7,보석실무&주얼리3D모델링,GIK보석·디자인전문직업학교,85,1992060,10,90,29,부산,부산진구
8,프리저브드와 드라이플라워 스타일링 제작 과정반,은선꽃예술학원,34,956520,12,46.2,42,대전,유성구
9,주얼리 캐드 기초 양성과정,윤쥬얼리학원,32,859040,9,40.6,29,서울,서초구
10,꽃다발 꽃바구니 전문가 양성,이현꽃예술학원,14,496370,10,18.2,33,경기,군포시
11,전자출판디자인(편집&디지털퍼블리싱)전문가 양성,(주)한국마이스터,111,5281920,15,66.7,24,전북,전주시
12,파티웨딩플라워 디자인과정,그래머시플라워학원,13,828980,20,37.3,38,경기,수원시
13,섬유공예 가방제작 전문과정,휴평생직업교육학원,40,956520,15,91.7,41,경남,거제시
14,"편집실무디자인(일러스트, 포토샵, 인디자인, 포트폴리오)취업과정",그린컴퓨터아트학원,104,4401600,20,58.3,24,대구,중구
15,화훼장식기능사 취득,미소꽃예술학원,20,956520,16,34,36,서울,서초구
16,"전자출판편집디자인(일러스트,포토샵,인디자인)",이젠아카데미평생교육원,88,4401600,20,84.8,26,서울,서초구
17,프리저브드 전문가양성,이현꽃예술학원,14,496370,10,18.2,34,경기,군포시
18,편집디자인(시각디자인)양성과정,그린컴퓨터아카데미 신촌,109,5030400,20,71.4,27,서울,마포구
19,"웹퍼블리싱 Ebook출판,편집디자인",부산나래디자인학원,80,4024320,20,100,24,부산,중구
20,화훼장식기능사 종합반(이론+실기),당신의정원꽃예술학원,34,956520,12,,32,경남,창원시
21,화훼장식기능사,안단테꽃예술직업학교,17,897100,22,35.2,28,서울,강남구
22,웨딩&파티 플라워연출기획,안단테꽃예술직업학교,15,717390,22,35.2,32,서울,강남구
23,포토샵을 활용한 상세페이지디자인 및 쇼핑몰제작,인천구월그린컴퓨터아트학원,34,1257600,20,48.8,,인천,남동구
24,"인쇄출판편집디자인(포토샵, 일러스트, 인디자인, e-book)",하이컴퓨터그래픽전산회계학원,90,4527360,22,,27,경기,안산시
25,"플로리스트 양성과정(플라워 기본상품,이벤트상품)",미소꽃예술학원,20,637680,16,34,37,서울,서초구
26,"편집디자인(포토샵,일러스트)입문과정",강남 그린컴퓨터아카데미,32,1006080,20,45.1,29,서울,강남구
27,"편집디자인실무(포토샵,일러스트,인디자인)",주식회사 이젠컴퓨터아카데미,48,1509120,20,,25,서울,노원구
28,전자출판 편집디자인 양성과정,한양직업전문학교,103,4527360,25,46.2,34,전남,목포시
29,화훼장식기능사 국가자격증 (실기),오면꽃예술학원,12,637680,13,32.9,33,서울,마포구
30,"편집디자인(포토샵,일러스트,인디자인,GTQ자격,전자출판)",(주)허브컴퓨터회계아트학원,40,1006080,14,,33,서울,동대문구
31,"편집디자인(포토샵, 일러스터, 인디자인, e-book) 양성",미래컴퓨터학원,72,3144000,20,83.3,26,부산,사상구
32,화훼장식기능사 취득(실기),그래머시플라워학원,10,697680,20,37.3,31,경기,수원시
33,플라워샵 상품제작 양성과정,오면꽃예술학원,12,669560,12,32.9,37,서울,마포구
34,가죽공예 가방제작,코스모가죽학원,13,925730,24,,37,서울,강남구
35,가구설계제작 및 3D프린터를 활용한 하드웨어제작 양성과정,다옴직업전문학교,128,6727520,28,75.7,41,대구,서구
36,유러피언 플라워 디자인 과정,림스꽃예술학원,12,573910,20,25,34,전북,전주시
37,"편집디자인(일러스트,포토샵,인디자인,로고디자인,북디자인)취업과정",그린컴퓨터아트학원,91,4527360,20,80.2,25,서울,구로구
38,화훼장식기능사 취득_202호,제이플로리스트학원,16,1020280,15,28.3,43,서울,서초구
39,디지털퍼블리싱과정,동양직업전문학교,75,3018240,20,73.1,27,충남,천안시
40,화훼장식기능사취득과정,김정희플라워조경학원,30,1195650,20,42.5,36,대구,수성구
41,화훼장식기능사 자격증 취득 과정,어반플라워학원,23,916660,10,,30,울산,중구
42,화훼장식기능사 취득과정,한국평생교육원,20,1115940,15,27.5,32,부산,사상구
43,GTQ그래픽기술자격(포토샵+일러스트+인디자인),주식회사분당이탱크,30,754560,15,53.8,35,경기,성남시
44,"디지털퍼블리싱(포토샵,일러스트,인디자인,e-book)취업과정",강남 그린컴퓨터아카데미,90,4527360,20,70.4,24,서울,강남구
45,가구설계제작,은곡직업전문학교,120,6695640,20,80.4,34,서울,노원구
46,3D프린팅 활용 주얼리디자인,중앙직업전문학교,207,10938200,25,76.9,34,대구,중구
47,화훼장식기능사 종합과정(필기+실기),청플라워디자인학원,24,1056520,15,,37,대전,서구
48,꽃다발 꽃바구니 전문가 양성,이현꽃예술학원,14,496370,10,18.2,30,경기,군포시
49,화훼장식기능사 취득과정,한국평생교육원,20,1115940,15,27.5,37,부산,사상구
50,가구설계제작,대한상공회의소인천인력개발원,144,7811580,30,86.4,33,인천,남동구
51,화훼장식기능사 취득과정(이론+실기)-구직자,크로체꽃예술학원,20,956520,16,,31,서울,광진구
52,꽃다발포장과 상품기획,제이플로리스트학원,12,880420,15,28.3,38,서울,서초구
53,화훼장식기능사 자격취득과정(이론+실기),안정플로리스트종합예술학원,30,1195650,10,52,52,전북,전주시
54,플라워샵 창업[화원경영],제이플로리스트학원,16,1020280,15,28.3,39,서울,서초구
55,보석감정.감별 실무,GIK보석·디자인전문직업학교,37,1999870,15,90,32,부산,부산진구
56,화훼장식기능사(실기) 플로리스트양성과정,은빛꽃꽂이조경학원,14,869560,15,60,29,경기,성남시
57,"편집디자인(포토샵,일러스트,인디자인)양성 & GTQ그래픽기술자격취득",레브아트컴퓨터학원,50,1257600,20,,34,경기,고양시
58,시각편집디자인(일러스트&포토샵),더조은컴퓨터학원,40,1006080,20,,30,경기,안양시
59,"출판편집디자인(일러스트,포토샵,인디자인)",이젠컴퓨터학원,88,4401600,20,70,27,경기,구리시
60,웨딩부케&파티 스타일링,제이플로리스트학원,12,765210,12,28.3,37,서울,서초구
61,화훼장식기능사 취득_201호,제이플로리스트학원,16,1020280,15,28.3,31,서울,서초구
62,플라워샵 상품제작 양성과정,오면꽃예술학원,12,669560,12,32.9,42,서울,마포구
63,꽃다발포장과 상품기획,제이플로리스트학원,12,880420,15,28.3,32,서울,서초구
64,가구제작실무 과정,나무소리디자인공예학원,42,1992750,10,33.3,46,광주,북구
65,"편집디자인(일러스트,포토샵,인디자인)",더조은컴퓨터아트학원,67,2515200,20,40,32,서울,강동구
66,"편집디자인(포토샵,일러스트)과정",그린컴퓨터아카데미 수원,33,817440,20,36.4,34,경기,수원시
67,화훼장식기능사 종합반(이론+실기),당신의정원꽃예술학원,17,956520,12,,32,경남,창원시
68,"시각(편집)디자인(일러스트,포토샵)",이젠아카데미컴퓨터학원,40,1006080,25,,35,서울,영등포구
69,"플로리스트 양성과정(플라워 기본상품,이벤트상품)",미소꽃예술학원,20,637680,16,34,37,서울,서초구
70,출판편집디자인(전자출판&e-book),더조은아이티아카데미학원,90,4527360,20,,24,서울,서대문구
71,보석디자인 및 귀금속가공양성과정,성심정보직업전문학교,117,5469100,15,81.8,31,전북,익산시
72,"플라워디자이너 취업, 창업 실무 전문가 양성과정",수카꽃예술학원,24,1147820,12,,31,부산,동구
73,"멀티디자이너(출판편집,만화웹툰,캐릭터) 양성 과정",서울IT직업전문학교,103,4527360,20,,29,서울,마포구
74,GTQ 그래픽기술자격 (포토샵+일러스트),주식회사분당이탱크,27,503040,15,53.8,38,경기,성남시
75,가구설계제작 양성자과정,대구목공직업전문학교,200,12753600,20,74,32,대구,북구
76,부케와 웨딩 스타일링 과정반,은선꽃예술학원,30,956520,12,46.2,39,대전,유성구
77,"플로리스트 양성 과정(꽃다발,꽃바구니)",란스플로리스트꽃꽂이학원,12,502600,13,36.9,38,서울,송파구
78,"편집(포토샵, 일러스트) 광고출판시각 입문과정 (N1)",강남 그린컴퓨터아카데미,31,754560,20,45.1,31,서울,강남구
79,책출판편집 디자인(인디자인활용),강북여성인력개발센터,14,333200,20,,37,서울,강북구
80,"편집실무디자인(일러스트, 포토샵, 인디자인, 포트폴리오)취업과정",그린컴퓨터아트학원 천안,140,4401600,20,66.7,24,충남,천안시
81,주얼리제작라이노3D프린터,주얼리캐드캠학원,34,1200000,10,31.3,24,서울,종로구
82,"플라워샵 상품 제작(절화,분화,가공화)",혜인즈블라썸플로리스트화훼학원,20,956520,20,25.4,36,서울,강남구
83,귀금속가공 및 보석디자인 양성,(주)엠제이씨보석직업전문학교(MJC보석직업전문학교),133,8125520,20,92.8,26,서울,종로구
84,과정평가형 귀금속가공기능사양성과정20-A,한국수공예문화협회,94,6152250,20,61.2,29,서울,서초구
85,"디지털퍼블리싱(편집디자인,전자출판,일러스트레이터, 포토샵, 인디자인 )",그린컴퓨터아트학원,101,5030400,20,68.8,24,대전,서구
86,디지털퍼블리싱(출판편집) 실무자 양성과정,굿잡아카데미컴퓨터아트학원,80,4024320,25,38.5,24,서울,서초구
87,편집디자인(광고/시각디자인)전문가 양성과정,그린컴퓨터아카데미 신촌,101,5030400,22,71.4,23,서울,마포구
88,플라워샵취업창업,안단테꽃예술직업학교,22,1136230,22,35.2,32,서울,강남구
89,화훼장식기능사[실기],서울플라워디자인학원,14,781150,15,36.4,27,서울,마포구
90,도자기공예기능사(실기)취득과정,아트링크도예학원,36,1434780,8,38.5,46,서울,송파구
91,화훼장식기능사 취득(실기),그래머시플라워학원,10,697680,20,37.3,28,경기,수원시
92,"출판편집디자인양성(포토샵, 일러스트, 인디자인)",(주)하이미디어컴퓨터학원,90,4527360,20,,29,경기,안양시
93,출판편집디자인 실무자 양성과정,비젼직업전문학교,102,4464480,30,,28,대전,중구
94,출판편집디자인 취업과정,부산디자인학원,64,2012160,12,64.7,,부산,부산진구
95,주얼리제작라이노3D프린터,주얼리캐드캠학원,15,1200000,10,31.3,52,서울,종로구
96,플로리스트 웨딩플라워 스타일링 양성과정,오면꽃예술학원,12,669560,12,32.9,,서울,마포구
97,"편집디자인(포토샵,일러스트,인디자인)양성 & GTQ그래픽기술자격취득",레브아트컴퓨터학원,40,1257600,20,,25,경기,고양시
98,"출판편집 디자인(포토샵, 일러스트, 인디자인,e-book)",하이미디어컴퓨터디자인학원,78,3898560,20,51.3,25,경기,고양시
99,"출판편집디자인(일러스트,포토샵,인디자인,로고디자인) 전문가양성과정",그린컴퓨터아카데미 수원,91,4527360,20,,28,경기,수원시
100,"편집디자인(포토샵, 일러스트레이터)과정",그린컴퓨터아카데미,40,1006080,20,,27,경기,의정부시
101,"광고출판편집(일러스트, 포토샵, 인디자인, 전자출판)디자인",인천 그린컴퓨터아카데미,99,4527360,20,82.4,23,인천,부평구
102,"편집디자인(일러스트, 포토샵, 인디자인, 전자출판, 포트폴리오) 양성",그린컴퓨터아트학원,93,3772800,20,,25,전북,전주시
103,"편집출판디자인(일러,포토,인디자인,e-book)양성과정 (N.03)",강남 그린컴퓨터아카데미,90,4527360,20,70.4,25,서울,강남구
104,"전자출판편집디자인(포토샵, 일러스트, 인디자인, E-BOOK) A",하이미디어아카데미인재개발원,90,4527360,22,64.4,24,서울,종로구
105,"출판편집디자인(포토샵,일러스트,인디자인) 광고출판시각 실무양성과정",그린컴퓨터아트학원,90,4527360,20,68.2,24,서울,종로구
106,가죽공예 가방제작 구직자양성,코스모가죽학원,15,867390,24,,36,서울,강남구
107,귀금속가공 취업양성과정,한울귀금속공예전문학원,32,1484470,19,52.5,27,서울,종로구
108,섬유공예 패턴제작 전문과정,휴평생직업교육학원,42,1004340,13,91.7,46,경남,거제시
109,화훼장식기능사 종합반(이론+실기),당신의정원꽃예술학원,30,956520,12,,32,경남,창원시
110,패션제품(홈패션&가죽제품)제작 양성과정,논현한국문화센터평생교육원,23,1275360,10,21.4,38,서울,서초구
111,화훼장식기능사 자격증 취득 실기대비 집중반(실기),오면꽃예술학원,10,757970,12,32.9,32,서울,마포구
112,화훼장식기능사 취득_202호,제이플로리스트학원,16,1020280,15,28.3,27,서울,서초구
113,전자출판디자인(편집&디지털퍼블리싱)전문가 양성,(주)한국마이스터,109,5281920,15,66.7,28,전북,전주시
114,플로리스트 전문가 양성 심화과정(플로랄 스타일리스트),오면꽃예술학원,20,1400000,12,32.9,38,서울,마포구
115,플로리스트 취업 실무,제이플로리스트학원,12,765210,12,28.3,27,서울,서초구
116,화훼장식기능사 취득_201호,제이플로리스트학원,16,1020280,15,28.3,31,서울,서초구
117,"편집디자인(포토샵,일러스트,인디자인)& GTQ(포토샵)자격취득",더조은컴퓨터아트학원,35,867740,20,,27,서울,노원구
118,화훼장식기능사,안단테꽃예술직업학교,20,1056520,22,35.2,28,서울,강남구
119,플로리스트 웨딩플라워 스타일링 양성과정,오면꽃예술학원,12,669560,12,32.9,40,서울,마포구
120,디지털퍼블리싱 & 웹디자인 전문가 양성,세잔IT직업전문학교,123,4653120,22,73.9,22,대전,중구
121,플라워샵 창업과 취업과정,은선꽃예술학원,30,956520,12,46.2,31,대전,유성구
122,섬유공예 실용패션 전문과정,휴평생직업교육학원,42,1004340,13,91.7,44,경남,거제시
123,포토샵을 활용한 상세페이지디자인 및 쇼핑몰제작,인천구월그린컴퓨터아트학원,40,1257600,20,48.8,30,인천,남동구
124,"편집디자인(포토샵,일러스트)과정",그린컴퓨터아카데미 수원,27,817440,20,36.4,35,경기,수원시
125,화훼장식기능사[실기],서울플라워디자인학원,14,781150,15,36.4,35,서울,마포구
126,화훼장식기능사 국가자격증 과정(실기) 구직자 양성 과정,혜인즈블라썸플로리스트화훼학원,18,1004340,12,25.4,26,서울,강남구
127,"편집(포토샵, 일러스트) 광고출판시각 입문과정 (N1)",강남 그린컴퓨터아카데미,25,754560,20,45.1,32,서울,강남구
128,꽃다발 꽃바구니 전문가 양성,이현꽃예술학원,14,496370,10,18.2,27,경기,군포시
129,[과정평가형] 귀금속가공기능사 자격취득과정(A),서면미리벌직업전문학교,106,6152250,25,60,34,부산,부산진구
130,화훼장식기능사 자격취득과정(이론+실기),안정플로리스트종합예술학원,30,1195650,10,52,38,전북,전주시
131,플라워샵 취업 및 창업과정,한국평생교육원,20,956520,9,27.5,40,부산,사상구
132,플로리스트 전문가 양성과정(프리저브드+플로리스트),혜원꽃예술학원,26,1036230,15,15.4,27,대구,달서구
133,플로리스트 취업 양성과정,오면꽃예술학원,15,836950,12,32.9,34,서울,마포구
134,(과정평가형 자격)전자출판기능사 취득과정,그린컴퓨터아트학원,65,3433040,20,80.2,25,서울,구로구
135,화훼장식기능사,안단테꽃예술직업학교,17,897100,22,35.2,27,서울,강남구
136,웨딩*파티 화훼장식 디자인,안단테꽃예술직업학교,14,669560,22,35.2,28,서울,강남구
137,유럽플라워디자인 과정,그래머시플라워학원,13,828980,20,37.3,36,경기,수원시
138,화훼장식 상품제작 및 포장,림스꽃예술학원,12,573910,20,25,34,전북,전주시
139,유러피언 플라워디자이너 양성과정,안단테꽃예술직업학교,20,1156520,22,35.2,35,서울,강남구
140,화훼장식기능사 자격증 과정_1,예원플라워아카데미학원,13,876810,18,,39,인천,계양구
141,화훼장식기능사 취득과정(이론+실기)-구직자,크로체꽃예술학원,20,956520,16,,25,서울,광진구
142,"[국기] 출판편집디자인(포토샵,일러스트,인디자인,E-BOOK)실무자양성과정",SBS아카데미 컴퓨터아트학원,120,3772800,20,,27,부산,부산진구
143,"플로리스트 실무(꽃다발, 꽃바구니, 꽃꽂이상품, 부케)",혜인즈블라썸플로리스트화훼학원,14,781150,18,25.4,37,서울,강남구
144,플로리스트 기초 과정,예원플라워아카데미학원,12,765210,18,,37,인천,계양구
145,"출판광고 편집디자인(일러스트,포토샵,인디자인)",이젠아카데미평생교육원,88,4401600,20,66.7,25,서울,종로구
146,화훼장식 기능사 자격증 취득,란스플로리스트꽃꽂이학원,20,1056520,13,36.9,28,서울,송파구
147,화훼장식기능사 자격증,은선꽃예술학원,24,956520,12,46.2,33,대전,유성구
148,화훼장식 가공화 플라워 취창업과정(프리저브드 플로리스트 양성),가이아플라워아트공예학원,22,1052170,15,41.5,29,서울,강남구
149,"디자인편집과 영상그래픽(유튜브동영상,일러포토,인디자인,프리미어,에펙)",하이미디어아카데미,60,1886400,20,,29,서울,서초구
150,도자기악세사리식기제작향상과정,아트링크도예학원,27,637680,8,38.5,31,서울,송파구
151,플로리스트 트랜드 상품 디자인,오면꽃예술학원,10,557970,13,32.9,30,서울,마포구
152,플로리스트양성과정,예정플로랄디자인학원,23,1107960,20,50,,대구,남구
153,"플라워샵 상품 제작(절화,분화,가공화)",혜인즈블라썸플로리스트화훼학원,20,956520,18,25.4,38,서울,강남구
154,"(과정평가형 자격) 전자출판기능사 취득과정 A(일러스트,포토샵,인디자인)",그린컴퓨터아트학원,78,3565080,20,68.8,23,대전,서구
155,출판편집(전자출판&e-book) 디자이너 양성,더조은컴퓨터아카데미,90,4527360,20,,26,서울,서초구
156,플로리스트 취업 실무,제이플로리스트학원,12,765210,12,28.3,36,서울,서초구
157,가죽공예 가방제작 심화,코스모가죽학원,15,1067390,24,,35,서울,강남구
158,화훼장식기능사 국가자격증 (실기),오면꽃예술학원,12,637680,13,32.9,33,서울,마포구
159,플로리스트 구직양성 과정,쇼위플라워디자인직업전문학교,60,2869560,20,41,26,충남,천안시
160,출판디자인(광고편집디자인),이지디자인컴퓨터학원,95,2389440,23,,30,충북,청주시
161,출판편집디자인,영천제일직업전문학교,100,4401600,20,72.2,33,경북,영천시
162,점토공예 상품제작 양성과정,현대공예산업직업전문학교,100,2391300,10,58.3,43,,
163,주얼리 캐드 기초 양성과정,윤쥬얼리학원,32,859040,9,40.6,25,서울,서초구
164,장신구 창업 전문가 양성과정,윤쥬얼리학원,47,2158240,8,40.6,32,서울,서초구
165,가구설계제작과정,뿌리깊은나무직업전문학교,108,6026070,20,,36,대전,유성구
166,플라워샵취업창업,안단테꽃예술직업학교,20,1056520,22,35.2,31,서울,강남구
167,가죽공예 가방제작 구직자양성,코스모가죽학원,15,867390,24,,34,서울,강남구
168,가구설계제작취업자양성과정,영진직업전문학교,140,7811580,22,66.7,35,대구,동구
169,국가기술자격 화훼장식기능사 취득,가이아플라워아트공예학원,19,1160140,15,41.5,25,서울,강남구
170,꽃다발 꽃바구니 전문가 양성,이현꽃예술학원,14,496370,10,18.2,34,경기,군포시
171,화훼장식기능사 국가자격증 실기대비반,조경숙플로리스트학원,26,733330,15,,37,충북,청주시
172,[일반고] 화훼장식기능사 취득 및 플로리스트 양성과정,그래머시플라워학원,173,8946420,20,37.3,17,경기,수원시
173,(일반고 특화) 화훼자격증 취득 및 플로리스트 양성,로이문화예술실용전문학교,167,9552210,28,90.1,17,인천,부평구
174,"NCS기반 물레성형,물레정형",숲속의빈터도예학원,23,1275360,10,,28,경기,성남시
175,화훼장식기능사 실기,플로리스트 파크(Florist Park) 바리스타 파크(Barista Park)학원,10,573910,20,35.5,34,서울,송파구
176,"NCS기반 물레성형,물레정형",숲속의빈터도예학원,23,1275360,10,,44,경기,성남시
177,섬유공예 패턴제작 전문과정,휴평생직업교육학원,21,1004340,13,91.7,38,경남,거제시
178,"편집디자인(포토샵, 일러스트레이터)과정",그린컴퓨터아카데미 부산,40,1006080,20,,26,부산,부산진구
179,프리저브드플라워공예 자격취득,제이플로리스트학원,15,956520,12,28.3,35,서울,서초구
180,보석감별.감정 실무 과정,GIK보석·디자인전문직업학교,37,1999870,10,90,28,부산,부산진구
181,"편집디자인(포토샵,일러스트)과정",그린컴퓨터아카데미 수원,27,817440,20,36.4,29,경기,수원시
182,주얼리제작라이노3D프린터,주얼리캐드캠학원,34,1200000,10,31.3,31,서울,종로구
183,플라워샵 판매상품 제작(플로리스트 양성),가이아플라워아트공예학원,20,956520,15,41.5,28,서울,강남구
184,"편집디자인(포토샵,일러스트,인디자인,e-book)양성과정",노원 그린컴퓨터아카데미,88,4401600,20,,25,서울,노원구
185,과정평가형 귀금속가공기능사양성과정20-B,한국수공예문화협회,94,6152250,20,61.2,26,서울,서초구
186,"플로리스트 양성과정(플라워 기본상품,이벤트상품)",미소꽃예술학원,20,637680,16,34,32,서울,서초구
187,화훼장식기능사 취득과정,한국평생교육원,20,1115940,15,27.5,22,부산,사상구
188,웨딩부케&파티 스타일링,제이플로리스트학원,12,765210,12,28.3,40,서울,서초구
189,화훼장식기능사 취득_201호,제이플로리스트학원,16,1020280,15,28.3,32,서울,서초구
190,출판편집디자인 전문가 양성과정,더모션아카데미학원,64,2012160,20,,24,서울,마포구
191,"플로리스트 양성 과정(절화,분화,기능사 자격증 실기)",혜인즈블라썸플로리스트화훼학원,36,1992750,12,25.4,25,서울,강남구
192,화훼장식기능사[실기],서울플라워디자인학원,14,781150,15,36.4,32,서울,마포구
193,화훼장식기능사 취득(실기),그래머시플라워학원,10,697680,20,37.3,31,경기,수원시
194,"플라워샵 취업,창업 과정",란스플로리스트꽃꽂이학원,20,1056520,13,36.9,36,서울,송파구
195,"편집디자인입문(포토샵,일러스트,인디자인,GTQ자격,전자출판)",(주)허브컴퓨터회계아트학원,40,1006080,14,,45,서울,동대문구
196,화훼장식기사 자격증,제이플로리스트학원,16,1407280,12,28.3,38,서울,서초구
197,플로리스트 실무 구직자과정(절화+포장+가공화+분화+식물관리),크로체꽃예술학원,23,916660,16,,31,서울,광진구
198,"편집출판디자인(일러,포토,인디자인,e-book)양성과정 (N.02)",강남 그린컴퓨터아카데미,90,4527360,20,70.4,28,서울,강남구
199,화훼장식기능사 자격취득과정,윤숙희플로리스트아카데미,24,956520,10,,38,경북,포항시
200,"가죽소품,가방 디자인 전문과정",논현한국문화센터평생교육원,23,1275360,10,21.4,42,서울,서초구
201,화훼장식기능사 취득 양성 과정 (필기+실기),아로플라워디자인학원,26,1195650,10,24,28,경기,안산시
202,"디지털 출판편집디자인 양성과정(일러스트,포토샵,인디자인,e-book)",레브아트컴퓨터학원,85,3741360,20,56.3,29,경기,고양시
203,가구제작실무 과정,나무소리디자인공예학원,42,1992750,10,33.3,36,광주,북구
204,"출판-디지털퍼블리싱(일러스트, 포토샵, 인디자인)디자이너 양성과정",그린컴퓨터아트학원,93,4401600,20,58.3,23,대구,중구
205,[일반고]보석디자인(귀금속가공기능사),(재)로이교육재단 경문실용전문학교,172,9379040,30,80.8,17,인천,부평구
206,국가자격증 화훼장식기능사 취득반,어썸플로꽃아카데미학원,20,1100000,15,,32,경기,평택시
207,광고편집디자인(일러스트&포토샵)_136H,더조은컴퓨터학원,34,855160,20,,28,경기,안양시
208,플로리스트 취업 실무,오브(Aube)학원,12,765210,12,,40,경남,창원시
209,플로리스트 웨딩&파티 상품제작 양성과정,오면꽃예술학원,12,669560,20,45.5,31,서울,강남구
210,"그래픽 기술자격 GTQ+GTQi 취득과정(포토샵,일러스트레이터)",하이미디어컴퓨터디자인학원,32,628800,20,,29,경기,고양시
211,"편집(포토샵, 일러스트) 광고출판시각 입문과정 (N1)",강남 그린컴퓨터아카데미,31,754560,20,45.1,29,서울,강남구
212,플라워샵 창업[화원경영],제이플로리스트학원,16,1020280,15,28.3,41,서울,서초구
213,편집디자인 신규구직자 양성과정,그린컴퓨터아트학원 천안,72,2263680,20,66.7,27,충남,천안시
214,화훼장식기능사 취득_201호,제이플로리스트학원,16,1020280,15,28.3,33,서울,서초구
215,플로리스트 웨딩플라워 스타일링 양성과정,오면꽃예술학원,12,669560,12,32.9,36,서울,마포구
216,화훼장식기능사 자격증 취득 과정,어반플라워학원,23,916660,10,,27,울산,중구
217,"화훼장식 기능사 (이론,실기) 취득",이현꽃예술학원,18,573910,10,18.2,43,경기,군포시
218,"편집디자이너 양성(일러스트&포토샵&인디자인)+GTQ, GTQi자격증",하이컴퓨터그래픽전산회계학원,50,1257600,22,,31,경기,안산시
219,"편집디자인(GTQ자격증-포토샵, 일러스트)",주식회사 이젠컴퓨터아카데미,30,943200,20,,26,서울,노원구
220,전자출판디자인(편집&디지털퍼블리싱)전문가 양성,(주)한국마이스터,111,5281920,15,66.7,23,전북,전주시
221,화훼장식기능사 자격증 취득(필기/실기),(재)대구직업전문학교,30,1195650,16,53.4,32,대구,북구
222,귀금속가공 취업양성과정,한울귀금속공예전문학원,32,1484470,19,52.5,33,서울,종로구
223,플라워샵 판매상품 제작(플로리스트 양성),가이아플라워아트공예학원,20,956520,15,41.5,34,서울,강남구
224,플로리스트 트랜드 상품 디자인,오면꽃예술학원,10,557970,13,32.9,32,서울,마포구
225,(과정평가형) 화훼장식기능사 자격증 취득,로이문화예술실용전문학교,75,5021400,35,90.1,24,인천,부평구
226,화훼장식기능사 취득_201호,제이플로리스트학원,16,1020280,15,28.3,29,서울,서초구
227,보석디자인 양성,(주)엠제이씨보석직업전문학교(MJC보석직업전문학교),146,8438040,20,92.8,29,서울,종로구
228,점토공예 상품제작 양성과정,현대공예산업직업전문학교,100,2391300,10,58.3,57,,
229,주얼리제작라이노3D프린터,주얼리캐드캠학원,34,1200000,10,31.3,30,서울,종로구
230,화훼장식기능사 자격증 과정,은선꽃예술학원,30,956520,12,46.2,27,대전,유성구
231,플로리스트양성과정,예정플로랄디자인학원,23,1107960,20,50,32,대구,남구
232,"편집디자인(포토샵,일러스트,인디자인)양성 & GTQ그래픽기술자격취득",레브아트컴퓨터학원,50,1257600,20,,32,경기,고양시
233,플라워샵취업창업,안단테꽃예술직업학교,20,1056520,22,35.2,29,서울,강남구
234,플라워샵 취업 및 창업과정,한국평생교육원,20,956520,9,27.5,33,부산,사상구
235,"편집디자인(일러스트레이터,포토샵,e-book)양성과정",그린컴퓨터아트학원,80,2012160,20,71.4,26,전북,전주시
236,프랑스자수지도사2급과정,한국프랑스자수문화학원,20,956520,12,,45,인천,미추홀구
237,"편집출판디자인(일러,포토,인디자인,e-book)양성과정 (N.05)",강남 그린컴퓨터아카데미,91,4527360,20,70.4,23,서울,강남구
238,꽃다발포장과 상품기획_202호,제이플로리스트학원,12,880420,15,28.3,32,서울,서초구
239,"전자출판실무자양성(포토샵,일러스트,인디자인)",부산예일직업전문학교,66,3206880,20,,29,부산,부산진구
240,주얼리 캐드 기초 양성과정,윤쥬얼리학원,24,859040,9,40.6,36,서울,서초구
241,가죽공예 가방제작 구직자양성,코스모가죽학원,15,867390,24,,36,서울,강남구
242,전통한지공예 상품제작 양성과정,현대공예산업직업전문학교,30,1434780,10,58.3,,인천,미추홀구
243,화훼장식기능사 종합반(이론+실기),당신의정원꽃예술학원,17,956520,12,,34,경남,창원시
244,화훼장식기능사 자격취득과정(이론+실기),안정플로리스트종합예술학원,30,1195650,10,52,35,전북,전주시
245,화훼장식기능사,미래직업기술학원,71,4159390,20,,37,울산,남구
246,원목가구제작설계기술자양성과정,한국목공기술학원,133,6376800,20,,50,경북,경산시
247,화훼장식 산업기사,쇼위플라워디자인직업전문학교,101,5397840,20,41,34,충남,천안시
248,전자출판 편집디자인 (전자출판기능사 과정평가형),더조은컴퓨터아카데미,69,3168960,20,,24,서울,서초구
249,파티웨딩플라워 디자인과정,그래머시플라워학원,13,828980,20,37.3,32,경기,수원시
