,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
0,스마트그리드기반 IoT융합SW전문가과정(NCS),스마트미디어인재개발원,93,8718680,26,86.4,27,광주,남구
1,[NCS] UI/UX 스마트 콘텐츠 융합 응용 SW 엔지니어링 양성과정,KH정보교육원 강남지원,120,4743360,30,83.6,24,서울,강남구
2,머신러닝을 위한 파이썬(Python) 프로그래밍,아이티윌 부산교육센터,10,450840,25,36.4,26,부산,부산진구
3,보안전문가(SW개발) 양성과정,효성정보직업전문학교,120,5533920,20,72.4,24,부산,부산진구
4,어트랙션 기반 실감형 콘텐츠 개발,한국전파진흥협회,113,11916060,22,,30,서울,양천구
5,4차 산업혁명 선도 블록체인 전문인력 양성프로그램,아주대학교,60,5064000,20,,,경기,수원시
6,데이터사이언스를 위한 빅데이터플랫폼 구축 및 분석전문가 양성과정,한국소프트웨어인재개발원,140,8202880,30,92.5,25,서울,금천구
7,스마트 리빙케어 클라우드기반 인공지능기술 전문인력 양성프로그램,아주대학교,68,6464890,20,,27,경기,수원시
8,제3통합전산센터 클라우드 정보시스템 구축 및 유지보수(정보처리기능사),한국IT교육원,107,5270400,20,53.3,25,대구,동구
9,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,56700,500,27.8,,서울,강남구
10,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,56700,500,27.8,,서울,강남구
11,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,202500,500,30,42,서울,영등포구
12,"미래를 여는 힘, IoT & Windows10",사단법인 한국에듀테크산업협회,28,56700,500,,,서울,강남구
13,정보보호 기반 정보시스템 진단 및 관리 엔지니어 양성 과정,KH정보교육원 종로지원,105,5522160,30,,24,서울,중구
14,경영빅데이터분석사 2급 자격 취득하기,사단법인 한국에듀테크산업협회,28,64800,500,,57,서울,강남구
15,스마트한 세상! IoT & 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,83700,500,,,서울,강남구
16,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,62100,500,27.8,,서울,강남구
17,스마트한 세상 ! 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,56700,500,,,서울,강남구
18,[렛유인] 취업의 핵심 - 4차 산업 혁명,한국이러닝협회,56,345100,500,,,서울,구로구
19,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,78300,500,27.8,,서울,강남구
20,응용소프트웨어를 활용한 빅데이터 분석,코리아아이티신촌학원,32,1391560,22,,26,서울,마포구
21,자바스크립트(JavaScript) 프로그래밍,(사)한국디지털컨버전스협회,28,110700,500,30,21,서울,영등포구
22,자바(JAVA) 웹&앱 개발자,이젠아이티(IT)아카데미학원,87,4038440,30,82.5,26,서울,서초구
23,자바 기반 융합형 SW개발자 양성과정,쌍용강북교육센터,130,6851520,22,74.4,24,서울,마포구
24,모던 웹개발을 위한 응용SW엔지니어링 양성과정,중앙에이치티에이㈜,125,6588000,30,77.8,25,서울,종로구
25,스마트콘텐츠 개발자 양성과정,대우직업능력개발원,110,5797440,21,80.2,26,서울,노원구
26,스프링프레임워크 기반의 자바(JAVA)웹 개발자 양성과정,에이콘아카데미(강남),110,5797440,30,59.6,26,서울,강남구
27,웹크롤링을 활용한 자바(Java)프레임워크개발,(재)부산인재개발원 부산IT교육센터,133,6258600,25,64.8,25,부산,부산진구
28,파이썬빅데이터분석 머신러닝활용,주식회사 이젠컴퓨터아카데미,109,5731560,20,73.5,28,서울,노원구
29,웹 및 모바일 스마트융합 응용SW엔지니어 양성과정,한국소프트웨어인재개발원,125,6588000,30,84.4,26,서울,금천구
30,머신러닝 활용 JAVA 웹 응용 SW 엔지니어 양성과정,넥스트아이티교육센터학원,120,6324480,25,95.5,27,대전,중구
31,파이썬과 R을 활용한 빅데이터 분석전문가 양성과정,아이티윌,86,3786500,30,63.2,26,서울,강남구
32,모의해킹 기반 정보보호 엔지니어 양성 과정,KH정보교육원 강남지원,93,4891050,23,79.5,24,서울,강남구
33,자바(JAVA) 웹개발자 양성과정,강남 그린컴퓨터아카데미,100,5270400,20,68.6,25,서울,강남구
34,Unity3D엔진을 활용한 VR/AR 실감형 콘텐츠 개발 과정,부산대학교산학협력단,120,13482240,20,,26,부산,금정구
35,스마트웹앱 융합 인재 양성,코리아IT아카데미,92,4809240,35,73.2,25,서울,강남구
36,"디지털컨버전스 기반 BackEnd중심, Framework개발자 양성과정",비트교육센터별관학원,112,5902840,30,73.8,26,서울,서초구
37,클라우드 기반의 자바응용 및 빅데이터분석 개발자 양성과정(A),케이아이씨캠퍼스학원,110,5797440,30,65.4,24,서울,강남구
38,인공지능기반 응용SW엔지니어링 실무과정,(재)대덕인재개발원,158,8327230,25,89.7,24,대전,중구
39,전자정부 프레임워크 자바(JAVA) 개발자 양성,아이티윌 부산교육센터,120,6324480,30,62.9,27,부산,부산진구
40,자바 기반 디지털 컨버젼스 개발자 양성과정,그린컴퓨터아카데미 부산,104,5270400,30,70.9,26,부산,남구
41,ICT 보안 구축 및 보안 운영자 양성,코리아IT아카데미,89,4654390,21,78.6,24,서울,강남구
42,[NCS]UIUX엔지니어링 및 응용SW엔지니어링 양성과정,KH정보교육원 강남지원,160,6324480,23,83.6,24,서울,강남구
43,C언어&파이썬&자바기반 디지털컨버전스 A,더조은아카데미,111,5797440,25,70.6,24,서울,강서구
44,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,68310,500,27.8,,서울,강남구
45,스마트한 세상 ! 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,62370,500,,,서울,강남구
46,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,62370,500,27.8,,서울,강남구
47,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,222750,500,30,,서울,영등포구
48,"미래를 여는 힘, IoT & Windows10",사단법인 한국에듀테크산업협회,28,62370,500,,49,서울,강남구
49,[렛유인] 취업의 핵심 - 4차 산업 혁명,한국이러닝협회,56,376690,500,,37,서울,구로구
50,경영빅데이터분석사 2급 자격 취득하기,사단법인 한국에듀테크산업협회,28,71280,500,,49,서울,강남구
51,자바스크립트(JavaScript) 프로그래밍,(사)한국디지털컨버전스협회,28,121770,500,30,40,서울,영등포구
52,스마트한 세상! IoT & 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,92070,500,,,서울,강남구
53,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,86130,500,27.8,24,서울,강남구
54,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,62370,500,27.8,,서울,강남구
55,디지털컨버전스 기반 Framework 전문 개발자 양성과정,비트캠프 신촌센터,112,5902840,30,78.5,25,서울,마포구
56,자바(JAVA) 안드로이드 웹 & 앱 개발자,이젠아카데미평생교육원,123,5929200,20,83.3,27,서울,종로구
57,JAVA를 활용한 웹 콘텐츠 개발자 양성과정,쌍용강북교육센터,111,5797440,20,74.4,24,서울,마포구
58,디지털컨버전스 기반 Framework 전문 개발자 양성과정,에이아이아카데미학원,112,5902840,30,71.8,27,서울,종로구
59,디바이스&웹 콘텐츠 융합 디지털 컨버전스 양성과정(1),KH정보교육원 당산지원,110,5797440,30,72.2,25,서울,영등포구
60,빅데이터 UI전문가 양성과정,경북산업직업전문학교,123,5599800,25,65.5,27,대구,동구
61,[NCS]UIUX엔지니어링 및 응용SW엔지니어링 양성과정,KH정보교육원 강남지원,160,6324480,23,83.6,24,서울,강남구
62,정보보안 응용프로그래머 양성,대우직업능력개발원,175,9223200,27,80.2,26,서울,중랑구
63,Java기반응용SW개발자양성,신한양직업전문학교,112,5066170,20,75,26,부산,부산진구
64,R과 파이썬을 활용한 빅데이터 머신러닝 전문가 고급인력 양성과정,글로벌아이티(IT)인재개발학원,113,6591600,30,,24,서울,관악구
65,"AI(머신러닝, 딥러닝) 기반 응용SW 개발자 양성과정",중앙정보기술인재개발원,132,6917400,30,77.4,28,서울,마포구
66,ICT보안 전문가 양성,대우직업능력개발원,100,5270400,27,80.2,24,서울,노원구
67,스마트웹앱콘텐츠개발자,경영기술개발원교육센터주식회사,125,6588000,30,87.5,31,서울,구로구
68,가상화 솔루션을 활용한 클라우드 엔지니어 양성 과정,KH정보교육원 강남지원,96,5061120,23,,25,서울,강남구
69,빅데이터분석전문가,경영기술개발원교육센터주식회사,125,7324000,30,56.3,26,서울,구로구
70,UI UX 스마트 웹 모바일 디자인 & 콘텐츠 개발 (프론트 엔드 HTML CSS Javascript),봄아카데미학원,91,4743360,20,,29,서울,마포구
71,빅데이터R기반 AI활용 응용SW개발(PBL-머신비전 영상처리/V2X커넥티드카),한국IT교육원,104,5126800,14,60,29,대구,동구
72,자바기반 웹 개발자 양성,부산더조은직업전문학교,35,1844640,20,,,부산,부산진구
73,디바이스&웹 콘텐츠 융합 디지털 컨버전스 양성과정_A,KH정보교육원 종로지원,110,5797440,30,82.2,25,서울,중구
74,디지털 융합 SW 전문가 양성과정,구디아카데미,126,6588000,24,85.3,24,서울,금천구
75,"정보시스템(네트워크,서버)구축 보안엔지니어 양성과정",구디아카데미,101,5270400,24,85.3,24,서울,금천구
76,Java & Python을 활용한 웹 애플리케이션 개발자 양성 과정,쌍용교육센터,118,6219070,22,85.2,24,서울,강남구
77,"UI/UX엔지니어링 (반응형 웹,모바일) 양성",양정인력개발센터,100,5270400,20,53.1,25,부산,부산진구
78,빅데이터 분석을 위한 파이썬 프로그래밍,부산더조은직업전문학교,30,1581120,20,,,부산,부산진구
79,파이썬을 활용한 빅데이터분석 전문가,부산더조은직업전문학교,24,1391560,20,,,부산,부산진구
80,C언어&파이썬&자바(JAVA)기반 응용SW개발자 양성A,국제컴퓨터아카데미,110,5797440,20,70.7,27,서울,관악구
81,머신러닝 기반 빅데이터 플랫폼 개발 전문가 양성과정,중앙정보기술인재개발원,113,5929200,25,75.2,28,서울,강남구
82,디지털 콘텐츠 융합 응용SW 엔지니어 양성과정(7),KH정보교육원 강남지원,149,5889670,23,83.6,25,서울,강남구
83,블록체인기반 핀테크플랫폼구축 개발자 양성과정,한국소프트웨어인재개발원,140,7378560,30,84.4,26,서울,금천구
84,자바&파이썬 기반 멀티 웹 개발자 양성과정(A),쌍용강북교육센터,110,5797440,24,74.4,24,서울,마포구
85,R과 파이썬을 활용한 빅데이터분석 전문가 양성과정(A),케이아이씨캠퍼스학원,90,5273280,30,54,26,서울,강남구
86,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,62370,500,27.8,,서울,강남구
87,오픈소스 프레임워크기반의 자바 웹 개발자 양성 과정,한국아이티인재개발학원,120,6324480,25,71.8,27,서울,금천구
88,자바스크립트(JavaScript) 프로그래밍,(사)한국디지털컨버전스협회,28,121770,500,30,,서울,영등포구
89,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,222750,500,30,41,서울,영등포구
90,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,68310,500,27.8,25,서울,강남구
91,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,86130,500,27.8,24,서울,강남구
92,스마트한 세상! IoT & 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,92070,500,,,서울,강남구
93,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,62370,500,27.8,22,서울,강남구
94,스마트한 세상 ! 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,62370,500,,25,서울,강남구
95,[렛유인] 취업의 핵심 - 4차 산업 혁명,한국이러닝협회,56,376690,500,,,서울,구로구
96,"미래를 여는 힘, IoT & Windows10",사단법인 한국에듀테크산업협회,28,62370,500,,,서울,강남구
97,경영빅데이터분석사 2급 자격 취득하기,사단법인 한국에듀테크산업협회,28,71280,500,,39,서울,강남구
98,빅데이터를 활용한 지능형 웹 개발자 양성과정,비트교육센터,121,6324480,25,72.1,26,서울,서초구
99,오픈프레임워크 활용 디지털융합 SW엔지니어 양성과정,한국소프트웨어인재개발원,125,6588000,30,84.4,27,서울,금천구
100,[NCS] IoT 임베디드 시스템 SW 개발자 양성,한컴아카데미(판교),95,5006880,28,,,경기,성남시
101,자바기반 안드로이드 앱 개발_D,더조은컴퓨터아카데미,113,5929200,20,63.8,26,서울,서초구
102,응용 SW 엔지니어링 & 웹 컨텐츠 융합 디지털 컨버전스 양성과정,KH정보교육원 당산지원,111,5850140,30,72.2,26,서울,영등포구
103,UI/UX인터렉티브개발자양성,(주)미래능력개발교육원,126,5810610,30,90.1,24,서울,성동구
104,"빅데이터 분석을 위한 AI(머신러닝,딥러닝)응용소프트웨어 개발자",더조은컴퓨터아트학원,125,6588000,20,,27,서울,마포구
105,IoT 기반 임베디드 시스템 고급인력 양성 과정,비트교육센터,118,6126840,20,72.1,25,서울,서초구
106,UI/UX 엔지니어링 스마트웹&콘텐츠 개발 실무자 양성과정,한국경영원 인재개발원,199,9223200,30,69.8,26,광주,북구
107,디바이스&웹 콘텐츠 융합 디지털 컨버전스 양성과정_B,KH정보교육원 종로지원,110,5797440,30,82.2,26,서울,중구
108,임베디드 앱 구현 및 자바 개발자 양성,아이티스쿨정보기술교육원,129,5929200,20,55.1,29,대전,서구
109,자바(Java) & 스프링프레임워크 응용SW엔지니어링 양성과정,그린컴퓨터아트학원,113,5929200,20,62.5,28,충북,청주시
110,디지털 콘텐츠 융합 응용SW 엔지니어 양성과정(1),KH정보교육원 강남지원,149,5889670,23,83.6,24,서울,강남구
111,오라클을 활용한 백엔드 자바 스프링 프레임워크 개발자 과정,아이티윌,112,5902840,30,71,25,서울,강남구
112,정보보안 엔지니어 양성 과정,코리아아이티(IT)아카데미학원,90,2371680,20,,26,대구,중구
113,오픈소스 자바 파이썬 R을 활용한 빅데이터 분석과정 신청서 B,(주)솔데스크,104,6078920,30,80.2,25,서울,종로구
114,Java기반 Web-App 개발자 & 정보처리산업기사,인천일보아카데미,112,6345470,30,68.4,22,,
115,R과 파이썬(Python)을 활용한 빅데이터분석 실무자 양성과정,서울IT직업전문학교,104,6078920,20,,35,서울,마포구
116,오픈소스 자바 파이썬 R을 활용한 빅데이터 분석과정 신청서 A,(주)솔데스크,104,6078920,30,80.2,23,서울,종로구
117,네트워크운영관리A,대신정보통신직업전문학교,139,5946100,30,79,24,대전,중구
118,정보시스템 구축 및 보안 엔지니어 양성과정,KH정보교육원 강남지원,101,4137260,30,83.6,25,서울,강남구
119,"디지털비즈니스 그래픽콘텐츠 제작(일러스트,포토샵)",하이미디어컴퓨터학원,30,744240,22,,38,서울,강동구
120,자바기반 웹 개발자 양성,(주)케이지아이티뱅크,120,4743360,30,62.4,25,서울,종로구
121,"JAVA(자바),Python(파이썬) 기반의 AI활용 응용소프트웨어 개발자 양성과정",휴먼교육센터,127,6680230,30,79.3,25,충남,천안시
122,악성코드분석 및 모의해킹 전문가,(주)케이지아이티뱅크,120,4743360,28,62.4,24,서울,종로구
123,자바기반 스마트 웹 & 콘텐츠 개발자 양성과정,구디아카데미,111,5797440,24,85.3,26,서울,금천구
124,정보시스템 보안엔지니어 양성과정,(주)케이지에듀원 아이티뱅크노량진학원,100,5270400,20,62.9,25,서울,동작구
125,모의해킹 및 취약점 분석 네트워크 실무자 양성,아이티윌 부산교육센터,120,6326400,30,,29,부산,부산진구
126,디지털컨버전스 기반 자바 Open Source Web application 전문 개발자 양성과정,비트교육센터별관학원,112,5902840,30,73.8,27,서울,서초구
127,디지털컨버전스 융합 SW개발자 양성과정B,한국스마트정보교육원,112,5902840,24,75,26,전북,전주시
128,자바(JAVA)기반의 웹&앱 응용SW개발자 양성과정,에이콘아카데미 종로학원,110,5797440,30,54.7,26,서울,중구
129,자바기반의 융합콘텐츠 개발자 양성과정,(주)인크레파스 융합SW교육센터,100,5270400,25,69.8,26,서울,관악구
130,AWS기반 아키텍처 설계 전문가 양성과정,(주)케이지에듀원 아이티뱅크노량진학원,100,5272000,20,65.3,25,서울,동작구
131,마이크로서비스 기반 프론트앤드 웹 개발자 양성,(주)케이지에듀원 아이티뱅크부산학원,120,4743360,30,48.6,26,부산,해운대구
132,"빅데이터 분석을 위한 AI(머신러닝,딥러닝)응용소프트웨어(파이썬,R)개발자",더조은컴퓨터학원,125,6588000,25,68.8,27,서울,구로구
133,자바(JAVA)기반 빅데이터 시스템구축 전문가 양성과정,구트아카데미학원,110,5797440,30,75.7,23,서울,구로구
134,[NCS]디지털컨버전스 융합 응용SW 개발자 양성과정,KH정보교육원 종로지원,120,6324480,30,82.2,25,서울,중구
135,[NCS] 웹기반 스마트 플랫폼 UI/UX 응용 SW 개발자 양성과정,KH정보교육원 강남지원,140,5533920,30,83.6,25,서울,강남구
136,스마트 콘텐츠 융합 응용SW 엔지니어 양성과정(8),KH정보교육원 강남지원,113,5929200,30,83.6,25,서울,강남구
137,빅데이터 분석 & 플랫폼 개발자,더조은컴퓨터아트학원,105,5533920,20,,29,서울,마포구
138,파이썬과 R을 활용한 빅데이터 플랫폼 전문가 양성과정,아이티윌,100,5270400,30,71,27,서울,강남구
139,자바(JAVA) 안드로이드 웹 & 앱 개발자,이젠아카데미평생교육원,113,5929200,30,78.1,25,서울,서초구
140,디지털컨버전스 기반 JAVA(자바) 개발자 양성과정,휴먼교육센터,113,5929200,30,,24,경기,수원시
141,자바(JAVA)&JSP웹 및 임베디드 프로그래밍 개발자 과정(A),영남기술직업전문학교,123,5665680,20,75,25,대구,달서구
142,"빅데이터 분석을 위한 AI(머신러닝,딥러닝)응용소프트웨어 개발자 A",인천더조은컴퓨터아트학원,125,6588000,20,47.2,27,인천,부평구
143,미디어 쿼리를 활용한 반응형 웹 콘텐츠 개발자 양성과정,인천일보아카데미,120,6324480,30,68.4,25,,
144,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,222750,500,30,,서울,영등포구
145,"미래를 여는 힘, IoT & Windows10",사단법인 한국에듀테크산업협회,28,62370,500,,41,서울,강남구
146,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,68310,500,27.8,,서울,강남구
147,[렛유인] 취업의 핵심 - 4차 산업 혁명,한국이러닝협회,56,376690,500,,,서울,구로구
148,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,62370,500,27.8,51,서울,강남구
149,경영빅데이터분석사 2급 자격 취득하기,사단법인 한국에듀테크산업협회,28,71280,500,,29,서울,강남구
150,스마트한 세상 ! 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,62370,500,,,서울,강남구
151,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,86130,500,27.8,,서울,강남구
152,스마트한 세상! IoT & 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,92070,500,,,서울,강남구
153,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,62370,500,27.8,,서울,강남구
154,자바스크립트(JavaScript) 프로그래밍,(사)한국디지털컨버전스협회,28,121770,500,30,,서울,영등포구
155,프론트엔드 개발을 위한 UI/UX전문가 과정 A,비트교육센터별관학원,112,5902840,30,73.8,25,서울,서초구
156,자바(JAVA)를 활용한 응용SW기반 웹개발자 양성,이젠IT아카데미학원,108,5652500,20,,27,전북,전주시
157,UI/UX디자인 웹퍼블리셔 & 프론트엔드 개발자 양성과정 (N.02),강남 그린컴퓨터아카데미,113,5929200,20,68.6,26,서울,강남구
158,정보보안전문가양성-침해대응B,한국정보기술연구원,110,5797440,30,61.7,25,서울,구로구
159,정보보호 진단분석 전문가 양성과정,한국정보기술연구원,110,5797440,25,61.7,28,서울,구로구
160,UI/UX 반응형 웹디자인&웹퍼블리셔,하이미디어컴퓨터학원,142,6258600,22,,26,경기,김포시
161,스마트웹디자인(UI/UX)콘텐츠개발,더조은컴퓨터아카데미,110,5797440,20,72.4,25,서울,종로구
162,[NCS] IoT 임베디드 시스템 SW 개발자 양성,한컴아카데미(판교),95,5006880,28,,26,경기,성남시
163,빅데이터 플랫폼 개발자 양성과정,구디아카데미,121,6324480,24,85.3,24,서울,금천구
164,정보보안전문가양성-모의해킹,한국정보기술연구원,110,5797440,30,61.7,25,서울,구로구
165,정보보안전문가양성-보안관제A,한국정보기술연구원,100,5270400,25,61.7,27,서울,구로구
166,정보시스템 진단 및 모의해킹 전문가 양성 과정(3),KH정보교육원 강남지원,105,5522160,30,79.5,24,서울,강남구
167,UI/UX 인터렉티브 웹디자인 양성과정,춘천직업전문학교,100,4611600,20,70.8,28,강원,춘천시
168,JAVA기반 사물인터넷(IoT)융합 SW개발자 양성,한울직업전문학교,117,6126840,25,68.1,26,광주,서구
169,스마트기기 UIUX 웹디자인(웹퍼블리셔)-A,그린컴퓨터아카데미 신촌,107,5599800,20,88.2,24,서울,마포구
170,JAVA를 활용한 풀스택 개발자 양성,코리아아이티신촌학원,108,5665680,30,,24,서울,마포구
171,유무선통합네트워크구축,(재)이찬 경남직업전문학교,200,8582000,24,93.8,27,경남,창원시
172,"자바, 파이썬(Java, Python) 개발자 양성과정 (N.02)",강남 그린컴퓨터아카데미,113,5929200,20,68.6,24,서울,강남구
173,자바(Java)기반 빅데이터 분석가 양성과정 A,(주)솔데스크,107,5599800,30,72.6,24,서울,종로구
174,ICT 보안/네트워크 엔지니어 양성과정 B,(주)솔데스크,100,5270400,30,72.6,25,서울,종로구
175,머신러닝 기반 빅데이터 플랫폼 개발 전문가 양성과정,중앙정보처리학원,113,5929200,30,74.1,26,서울,마포구
176,사물인터넷(IoT) 응용SW엔지니어 양성,인천더조은컴퓨터아트학원,113,5929200,20,47.2,27,인천,부평구
177,모의해킹 및 진단을 활용한 보안 엔지니어링 양성,코리아IT아카데미,136,4479840,21,73.2,25,서울,강남구
178,C언어&파이썬&자바(JAVA)기반 응용SW개발자 양성C,국제컴퓨터아카데미,144,5797440,20,70.7,25,서울,관악구
179,보안전문가(SW개발) 양성과정,효성정보직업전문학교,120,5533920,20,72.4,26,부산,부산진구
180,C언어&파이썬&자바기반 디지털컨버전스 B,더조은아카데미,110,5797440,25,70.6,25,서울,강서구
181,"자바,R,파이썬을 활용한 빅데이터 플랫폼 개발자 양성과정",글로벌아이티(IT)인재개발학원,113,5731560,30,77.5,26,서울,관악구
182,웹퍼블리셔 양성 (웹표준 프론트엔드 웹퍼블리싱 HTML5 CSS3 jQuery),봄아카데미학원,88,2305800,20,,27,서울,마포구
183,"디지털비즈니스 영상콘텐츠 제작(프리미어,애프터이펙트)",하이미디어컴퓨터학원,30,744240,22,,31,서울,강동구
184,디지털컨버전스 기반 UIUX Front 전문 개발자 양성과정,에이아이아카데미학원,112,5902840,30,71.8,26,서울,종로구
185,오픈프레임워크 활용 디지털융합 SW엔지니어 양성과정,한국소프트웨어인재개발원,125,6588000,30,84.4,25,서울,금천구
186,웹크롤링을 활용한 자바(Java)프레임워크개발,(재)부산인재개발원 부산IT교육센터,136,6258600,25,64.8,29,부산,부산진구
187,클라우드 인프라 구축 및 네트워크 관리자 양성,(재)부산인재개발원 부산직업전문학교,134,5627860,25,,24,부산,수영구
188,"파이썬,R기반 빅데이터플랫폼 개발자 A",더조은아이티아카데미학원,105,5533920,30,64.7,28,서울,종로구
189,스마트 웹 자바(JAVA)개발자,주식회사 이젠컴퓨터아카데미,115,6060960,20,73.5,24,서울,노원구
190,"비전공/초보자, 자바(JAVA)기반 스마트 웹콘텐츠 개발자 양성과정",한경닷컴IT교육센터,110,5797440,20,69.4,26,서울,영등포구
191,자바(JAVA)와 오픈소스 프레임워크를 활용한 응용SW개발자 양성 과정,티아이에스정보기술교육센터학원,113,5929200,26,79.1,26,서울,영등포구
192,웹&앱개발(안드로이드)전문가양성과정 B,더조은아이티아카데미학원,113,5929200,30,64.7,25,서울,종로구
193,"빅데이터 분석을 위한 AI(머신러닝,딥러닝)응용소프트웨어 개발자",더조은컴퓨터아카데미,125,6588000,20,72.4,24,서울,종로구
194,사물인터넷(IoT)을 활용한 Java개발자,동성직업전문학교,100,5270400,20,69,24,부산,부산진구
195,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,68310,500,27.8,,서울,강남구
196,스마트한 세상 ! 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,62370,500,,,서울,강남구
197,스마트한 세상! IoT & 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,92070,500,,,서울,강남구
198,"미래를 여는 힘, IoT & Windows10",사단법인 한국에듀테크산업협회,28,62370,500,,,서울,강남구
199,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,86130,500,27.8,,서울,강남구
200,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,62370,500,27.8,,서울,강남구
201,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,62370,500,27.8,,서울,강남구
202,[렛유인] 취업의 핵심 - 4차 산업 혁명,한국이러닝협회,56,376690,500,,,서울,구로구
203,자바스크립트(JavaScript) 프로그래밍,(사)한국디지털컨버전스협회,28,121770,500,30,,서울,영등포구
204,자바웹프로그래밍개발자양성,(주)미래능력개발교육원,126,5810610,30,90.1,24,서울,성동구
205,자바(JAVA) 안드로이드 웹 & 앱 개발자-A,이젠컴퓨터학원,113,5929200,30,80,26,서울,중랑구
206,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,222750,500,30,40,서울,영등포구
207,경영빅데이터분석사 2급 자격 취득하기,사단법인 한국에듀테크산업협회,28,71280,500,,49,서울,강남구
208,웹 콘텐츠 개발을 위한 응용SW엔지니어링 양성과정,중앙에이치티에이㈜,125,6588000,20,77.8,25,서울,종로구
209,UI UX 모바일 웹 디자이너 양성 (웹디자인 웹퍼블리싱 HTML/CSS),봄아카데미학원,88,2305800,20,,25,서울,마포구
210,"스마트 UI/UX(웹디자인, 웹퍼블리셔) 전문가",인천 그린컴퓨터아카데미,132,6258600,20,,25,인천,부평구
211,디지털 융합 C# 개발자 양성과정,구디아카데미,111,5797440,24,85.3,26,서울,금천구
212,데이터베이스 구축을 위한 오라클 클라우드 전문가 양성과정,아이티윌,100,5272000,30,,27,서울,강남구
213,UI/UX 반응형 웹디자인&웹퍼블리셔A,하이미디어아카데미,119,6258600,20,69.6,26,서울,서초구
214,자바(JAVA)기반 응용SW 개발 전문가 양성과정,중앙정보기술인재개발원,113,5929200,30,75.2,27,서울,강남구
215,자바기반 응용SW 개발자 양성과정,인천직업능력교육원,113,5929200,25,79.1,28,인천,남동구
216,자바 & 파이썬을 이용한 디지털컨버전스 개발자 양성과정-1,아이티윌,112,5902840,30,71,25,서울,강남구
217,자바(JAVA) 안드로이드 웹 & 앱 개발자,이젠아카데미컴퓨터학원,113,5929200,20,63,26,경기,성남시
218,자바(Java)기반 빅데이터 분석가 양성과정 A,(주)솔데스크,107,5599800,30,72.6,26,서울,종로구
219,"기업환경 구축을 위한 IaaS, PaaS 클라우드 컴퓨팅 실무 전문가 양성과정",(주)솔데스크,93,4876600,30,,25,서울,종로구
220,IT보안엔지니어양성,(주)대신능력개발평생교육원,140,5522160,20,,29,서울,강동구
221,모의해킹 침해대응 정보보안 전문가 양성과정 A,(주)솔데스크,113,5942890,30,82.4,24,서울,종로구
222,자바 기반 모바일 융합 SW 개발자 양성 과정,쌍용교육센터,112,5902840,23,85.2,25,서울,강남구
223,자바기반 웹 개발자 양성,부산더조은직업전문학교,35,1844640,20,,,부산,부산진구
