,과정명,학원명,기간,훈련비,정원,취업률,연령대
763,마야(MAYA & VFX) 3D 전문가 과정,(사)한국디지털컨버전스협회,33,1442520,500,,
764,유튜브 크리에이터 양성과정,아시아창의방송평생교육원,20,915840,20,,43
765,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,
766,[탑강] UX디자인 7가지 비밀,한국이러닝협회,28,223770,500,25,
767,PhotoShop(포토샵) CC 한번에 끝내기,(사)한국디지털컨버전스협회,28,62370,500,41,33
768,종합편집,(사)한국디지털컨버전스협회,28,62370,500,,32
769,쉽게 배우는 일러스트CC,(사)한국디지털컨버전스협회,28,62370,500,41,23
770,동화캐릭터일러스트_양성,서울일러스트아트학원,60,1495440,20,,36
771,디자인 양성(포토샵+일러스트&그래픽실무),이노직업전문학교,35,786660,20,38.7,38
772,디지털디자인 양성과정,충주직업전문학교,126,4270440,20,73.7,27
773,모형제작을위한 3D프린팅디자인과정,한울직업전문학교,102,3989490,25,60.4,32
774,Design my job,(재단법인)대구경북디자인센터,58,3230000,200,,22
775,3D프린팅 융합 스마트제품디자인 양성과정,한국정보교육원(구.경원직업전문학교),101,4495200,20,85,26
776,영상편집(프리미어프로+애프터이펙트)&유튜브크리에이터,중앙직업전문학교,75,1869300,20,,32
777,게임 프로그래밍 전문가 양성과정,서울게임아카데미부산학원,169,4205920,20,50,25
778,"그래픽디자인입문(포토샵,일러스트)양성",인천구월그린컴퓨터아트학원,24,674280,20,43.2,29
779,디지털디자인양성과정(포토샵+일러스트레이터),본컴퓨터디자인학원,39,842850,6,,50
780,"그래픽디자인(포토샵,일러스트)",예일직업능력개발학원,32,899040,15,,36
781,환경인테리어건축설계디자인(CAD/MAX/건축제도/리터칭/V-Ray/포토샵),새동아직업전문학교,88,2949970,20,56.3,27
782,웹퍼블리셔(UI/UX 웹디자인)입문과정,노원 그린컴퓨터아카데미,60,1629510,20,53.8,30
783,모바일 게임 개발자 양성과정,주식회사경일게임아카데미,109,5420970,30,69.7,24
784,디지털디자이너 양성과정,아성직업전문학교,86,3371400,20,81,32
785,전문모션그래픽 양성과정,아시아창의방송평생교육원,74,1844370,20,,
786,[과정평가형]스마트 UXUI 디지털디자인 및 웹디자인기능사 자격증취득과정 A,이젠IT컴퓨터아카데미,86,3539400,20,70,26
787,"모바일웹 UI/UX 콘텐츠제작(웹표준, 반응형웹)",더조은컴퓨터아트학원,90,3652350,20,66,26
788,"멀티미디어 광고영상콘텐츠(프리미어,에펙,영상편집)(B)",이젠아카데미평생교육원,105,5234040,20,,25
789,웹디자인(웹퍼블리셔)프론트앤드 실무자 양성 A,더조은컴퓨터아카데미,127,4270440,20,72.2,24
790,"환경디자인(캐드,MAX,스케치업,실내건축설계디자인) M",그린컴퓨터아카데미 부산,113,4551390,20,63.4,25
791,"시각디자인(2D그래픽, 프리미어, 에프터이펙트)영상 광고제작 양성과정",그린컴퓨터아카데미 신촌,49,1067610,20,53.7,28
792,"유튜브 영상편집실무양성 애프터이펙트(After Effect),프리미어(Premiere)",그린컴퓨터아카데미 신촌,61,1869300,20,50.2,28
793,시각디자인(일러스트&포토샵),더조은퍼스트컴퓨터바리스타학원,25,561900,20,35.2,34
794,반응형 웹디자인(UI/UX웹퍼블리셔) 양성과정,안산 그린컴퓨터아카데미,112,4270440,20,76.6,26
795,"광고영상콘텐츠(촬영,편집,모션그래픽)제작B",수원직업전문학교(구.경기남부직업전문학교),120,5234040,30,,26
796,"게임그래픽(원화,모델링,애니메이션,이펙트)디자인 실무자 양성",하이미디어아카데미,85,4237080,20,69.5,26
797,"시각,편집디자인(포토샵,일러스트,인디자인,GTQ자격)",(주)허브컴퓨터회계아트학원,40,899040,14,45.3,28
798,[과정평가형] 스마트 UXUI 디지털디자인 및 웹디자인기능사 자격증 취득과정,이젠아카데미컴퓨터학원,94,3539400,20,,25
799,웹디자인&그래픽운용기능사실기자격증,윤성회계캐드컴퓨터학원,50,1123800,15,40.5,23
800,반응형 퍼블리싱&웹디자인,(재)부산인재개발원 부산IT교육센터,109,4270440,25,65,28
801,그래픽디자인(포토샵+일러스트+인디자인+포트폴리오+그래픽스운용자격증),배움회계캐드컴퓨터학원,50,1123800,10,43.6,26
802,"영상편집&모션그래픽제작(프리미어,에펙)",부산더조은직업전문학교,38,1067610,20,43.8,27
803,"시각(영상)편집디자인(프리미어, 애프터이펙트) 입문과정",강남 그린컴퓨터아카데미,49,1067610,20,40.6,28
804,"UIUX웹디자인(일러스트,포토샵)",부산나래디자인학원,30,674280,10,,37
805,디지털디자인 웹퍼블리셔 구직자 과정,그린컴퓨터아트학원,97,4270440,20,68.4,25
806,"[과정평가형] 실내건축산업기사 취득 과정 (인테리어, 캐드(CAD), 맥스(MAX)) B",강남 그린컴퓨터아카데미,123,4832000,30,66,25
807,"GTQ그래픽전문가(포토샵, 일러스트)자격취득 과정",이젠아카데미컴퓨터학원,33,730470,20,,30
808,"옥외광고출판디자인(시각디자인,편집디자인)전문가 양성과정 K-1",그린컴퓨터아카데미 부산,98,3820920,20,63.4,26
809,2D.3D 게임그래픽 콘텐츠제작 양성 과정,(주)지지스쿨,112,4174770,30,37.8,25
810,영상편집을 활용한 UIUX디자인,부산나래디자인학원,85,3820920,20,92.3,26
811,"영상편집(프리미어,에프터이펙트) 전문가 양성",인천 그린컴퓨터아카데미,37,1629510,20,45.5,25
812,"디지털영상편집디자인(프리미어,에프터이펙트)",이젠아카데미,56,1573320,20,48,26
813,편집(시각)디자인(포토샵+일러스트+GTQ자격증)과정,그린컴퓨터아카데미 대전,32,1067610,20,,33
814,"멀티미디어 광고영상콘텐츠(프리미어,에펙,영상편집) B",이젠아카데미평생교육원,136,5234040,25,85,24
815,①가상현실기반 애니메이션 콘텐츠제작과정I,경동대학교 산학협력단,53,3479000,25,,23
816,UI/UX 반응형 웹디자인&웹퍼블리셔(디자인&코딩) 양성과정 (N.06),강남 그린컴퓨터아카데미,96,4270440,20,66,26
817,(과정평가형)웹디자인기능사 자격증 취득과정B,하이미디어컴퓨터학원,93,2406790,22,,28
818,(과정평가형 자격)실내건축기사 취득과정 A(실내건축디자인취업과정),그린컴퓨터아트학원,105,5160300,20,76.9,27
819,[계좌제] 스마트기기 UXUI 웹퍼블리셔 양성 과정,SBS아카데미컴퓨터아트학원 2캠퍼스,72,1618270,20,,23
820,(스튜디오실습)디지털&유튜브 영상편집,하이미디어IT융합인재개발원,56,1573320,20,,25
821,②가상현실기반 애니메이션 콘텐츠제작과정II,경동대학교 산학협력단,41,3479000,25,,22
822,"유튜브영상편집(프리미어,에펙,포토샵,일러스트레이터) 모션그래픽",그린컴퓨터아카데미광주학원,43,1869300,20,,30
823,[과정평가형] 웹디자인기능사 취득과정,(주)미래인재개발원,80,3303440,24,23.1,31
824,"웹디자인기능사(HTML5,CSS3,JQ) 취득 및 실무양성(A)",인천 그린컴퓨터아카데미,93,3539400,20,72.7,25
825,스마트기기 UI/UX 웹디자인&웹퍼블리셔 실무,하이미디어컴퓨터학원,119,4270440,22,,24
826,게임원화 전문가 양성과정(2D 그래픽),SBS아카데미게임학원 신촌,93,2305470,25,53.1,24
827,그래픽디자인(GTQ포토샵+GTQ일러스트),이젠컴퓨터아트학원,24,561900,20,48.1,25
828,멀티미디어콘텐츠 제작전문가 양성과정,대우직업능력개발원,107,5296350,20,,25
829,"시각디자인&옥외광고디자인(일러스트,포토샵,인디자인)",그린컴퓨터아트학원,85,3820920,20,76.9,23
830,영상제작,서울방송아카데미,90,3364740,20,62.5,26
831,"스마트기기 UI/UX디자인(디지털앱, 웹디자인) 양성과정",그린컴퓨터아트학원 안양,101,4270440,20,63.4,28
832,스마트디지털UI/UX앱&웹디자인,더조은컴퓨터학원,95,4270440,20,66.2,26
833,"영상편집디자인 & 유튜브동영상(프리미어,에펙)",이젠컴퓨터2관학원,70,1573320,20,,30
834,디지털디자인(그래픽&웹디자인)취업과정,더조은컴퓨터아트학원,90,2809500,20,72.2,25
835,게임 프로그래밍 제작 전문가 양성과정,서울게임아트학원,225,4205920,20,50,25
836,게임 캐릭터 콘텐츠 응용 제작 전문가 양성과정,서울게임아트학원,170,4237080,20,50,24
837,"영상제작(기획, 촬영, 편집, 영상그래픽)",방송정보국제교육원,122,5981760,30,70.9,25
838,[웹디자인] 포토샵&일러스트 GTQ1급 자격증 취득과정,이젠IT컴퓨터아카데미,30,674280,12,52.5,34
839,시각디자인 양성 및 컴퓨터그래픽스운용기능사 취득과정,아이씨에이일산컴퓨터학원,102,3820920,30,58.1,25
840,게임프로그래밍개발자 양성(유니티3D),더조은컴퓨터아트학원,105,5234040,20,,25
841,방송영상편집&모션,방송정보국제교육원,122,5495040,28,79.9,25
842,3D프린터활용 및 제품(디자인)설계제작,아성직업전문학교,86,3371400,22,81,29
843,스마트기기 UI/UX 웹디자인&웹퍼블리셔 실무B,하이미디어컴퓨터디자인학원,101,4270440,25,77.1,28
844,PhotoShop(포토샵) CC 한번에 끝내기,(사)한국디지털컨버전스협회,28,62370,500,41,35
845,종합편집,(사)한국디지털컨버전스협회,28,62370,500,,38
846,쉽게 배우는 일러스트CC,(사)한국디지털컨버전스협회,28,62370,500,41,37
847,"한번에 끝내는 영상기획, 영상제작, 영상편집 과정(프리미어)",한국이러닝협회,28,62370,500,,37
848,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,121770,500,33.3,31
849,쉽게 배우는 애프터이펙트,(사)한국디지털컨버전스협회,28,62370,500,,38
850,쉽게 배우는 마야3D,(사)한국디지털컨버전스협회,28,62370,500,,
851,마야(MAYA & VFX) 3D 전문가 과정,(사)한국디지털컨버전스협회,33,1442520,500,,
852,[탑강] UX디자인 7가지 비밀,한국이러닝협회,28,223770,500,25,
853,3D 프린터 기반 제품디자인 실무 양성,(재)한국직업능력교육원(구.열린직업전문학교),101,3933300,25,68.7,33
854,영상편집,(사)한국디지털컨버전스협회,28,62370,500,,
855,쉽게 배우는 시네마4D,(사)한국디지털컨버전스협회,28,62370,500,,45
856,유니티(Unity) 프로그래밍 시작하기,(사)한국디지털컨버전스협회,28,62370,500,,
857,쉽게 배우는 프리미어CC,(사)한국디지털컨버전스협회,28,62370,500,,44
858,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,31
859,"그래픽디자인(포토샵,일러스트)전문가 취업과정",하이미디어IT융합인재개발원,32,899040,20,,27
860,인테리어캐드디자인양성과정,에꼴디자인학원,45,1011420,10,,29
861,스마트기기 UXUI 웹디자이너양성과정,SBS아카데미컴퓨터아트학원 대구,140,3933300,25,63.6,26
862,"스마트웹&콘텐츠제작(웹디자인,웹퍼블리셔)전문가 취업과정",하이미디어IT융합인재개발원,100,4984800,20,,23
863,"GTQ자격증(포토샵,일러스트)-시각디자인",주식회사 이젠컴퓨터아카데미,28,786660,20,60.4,25
864,"포토샵&일러스트(기초부터실무)및 GTQ 취득과정(포토샵1급,일러스트1급)",신영진컴퓨터학원,54,899040,10,49,28
865,( 웹디자인 ) 포토샵 일러스트 GTQ1급 자격증,두드림컴퓨터아카데미,30,674280,20,,31
866,"스마트기기UX&UI 디자인 (디지털 앱, 반응형 웹디자인, 웹표준)양성훈련",(재)한국아이티교육재단 한국IT아카데미 구로,96,4270440,20,78.1,24
867,"영상편집(2D그래픽,프리미어,에프터이펙트) 전문가 과정",그린컴퓨터아카데미 대전,32,1067610,20,,28
868,YouTube 영상콘텐츠 제작,드림직업전문학교,40,686880,20,,43
869,디지털디자인 (UI/UX 디자인) 양성,(주)세일직업전문학교,100,3933300,22,63,20
870,디지털디자인실무,동양직업전문학교,80,3146640,20,76.5,30
871,"디지털영상편집 모션그래픽제작(그래픽디자인, 프리미어, 에프터이펙트)",안산 그린컴퓨터아카데미,74,1629510,20,,32
872,"영상편집실무와 유튜브 동영상 제작(프리미어,에펙)",인컴트랜드평생교육원,40,1495440,20,,33
873,게임그래픽제작전문가양성과정,시드학원,210,3925530,20,52.1,25
874,"웹디자인(웹퍼블리셔)양성과정(포토,일러,Html5,CSS)",부산더조은직업전문학교,40,1123800,20,43.8,26
875,광고콘텐츠 영상제작 양성과정,(주)나눔디지털디자인학원,49,1869300,20,,29
876,"디지털편집디자인(포토샵,일러스트,인디자인,E-BOOK)",더조은퍼스트컴퓨터바리스타학원,50,1123800,20,35.2,29
877,UI/UX웹퍼블리셔 (웹디자인기능사 자격 취득-과정평가형),양정인력개발센터,83,3421420,20,,23
878,게임 시스템기획 및 서비스 기획자 양성과정,서울게임아트학원,120,2243160,14,51.1,27
879,웹툰 및 게임 그래픽 제작 양성과정,서울게임아트학원,154,2243160,12,51.1,27
880,"[과정평가형 국가기술자격증 취득] 실내인테리어건축설계(캐드,스케치업)A",이젠아카데미평생교육원,117,4228000,20,87.2,26
881,"그래픽실무(포토샵,일러스트,인디자인)",배움회계캐드컴퓨터학원,30,674280,10,43.6,
882,그래픽디자인(포토샵+일러스트+인디자인+포트폴리오+그래픽스운용자격증),배움회계캐드컴퓨터학원,50,1123800,10,43.6,25
883,웹디자인(웹퍼블리셔) 프론트앤드 실무자 양성,더조은컴퓨터아트학원,95,4270440,20,59.3,25
884,게임 2D 및 3D 캐릭터 제작 양성과정,서울게임아트학원,120,2243160,12,51.1,25
885,디지털웹디자인양성과정(웹콘텐츠제작),이음컴퓨터디자인학원,79,1629510,10,28,25
886,"시각디자인실무 양성(포토샵,일러스트,컴퓨터그래픽스)",대화직업능력개발원,32,1067610,10,52.8,32
887,"영상편집(프리미어, 애펙) 디자인 제작",더조은아카데미,68,1517130,20,41.2,33
888,광고콘텐츠(2D 모션그래픽)전문가 양성과정,더모션아카데미학원,60,1869300,20,,26
889,게임 3D 캐릭터 디자이너 양성과정,서울게임아트학원,120,2243160,12,51.1,24
890,"영상제작&편집 디자인 입문과정(프리미어, 에프터이펙트,시네마4D)",그린컴퓨터아트학원,61,1869300,20,57.1,29
891,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터아트학원,38,1067610,20,,30
892,환경디자인 양성,드림직업전문학교,135,4551390,20,,28
893,멀티미디어 콘텐츠 제작(영상편집을 활용한 웹디자인 전문가 양성과정),그린컴퓨터아트학원,113,5296350,20,,25
894,"시각디자인(광고,편집디자인)전문가 양성과정(B)",그린컴퓨터아카데미 수원,115,3820920,22,64.2,24
895,디지털UI/UX디자인(앱&웹디자인),하이컴퓨터그래픽전산회계학원,95,4270440,22,54.5,25
896,"인물,제품,쇼핑몰사진전문가및 사진기능사취득과정",서울사진미디어컴퓨터학원,75,2017050,18,43.4,28
897,"제품디자인 및 3D프린팅 제품설계제작(캐드,CAD,인벤터,MAX,포토샵)-A",(주)울산KH정보교육원,88,3933300,30,60.5,26
