,과정명,학원명,기간,훈련비,정원,취업률,연령대
3326,한식조리기능사 자격취득과정(이론/실기),한국제일요리커피학원,27,820260,20,46.4,45
3327,커피 바리스타 양성자과정 (바리스타2급+홈카페마스터),경남커피교육학원,38,1174400,14,46.9,35
3328,한식조리기능사자격증취득과정(필기+실기2회반복),한솔요리아카데미영등포,27,820260,27,32.4,40
3329,커피바리스타 자격증 취득과정(초급),한국음식문화직업전문학교,19,577200,18,47.4,48
3330,"분식,호프,포차 현장 실무요리",김해영지요리직업전문학교,38,1154440,15,50,53
3331,한식조리기능사취득과정(필기/실기),동래김경묘요리학원,26,789880,16,35,47
3332,"한식조리기능사(이론,실기)자격 취득",강릉여성인력개발센터,27,615190,14,,44
3333,커피바리스타 자격증 취득과정(필기+실기),케이원커피아카데미학원,25,577200,10,,42
3334,한식양식조리기능사 취득과정,논현요리제과커피학원,47,1427860,20,60,33
3335,중식조리기능사자격취득과정(이론+실기),이성실요리커피제빵학원,20,607600,12,52.4,51
3336,한식조리기능사취득과정(필기/실기),중앙요리학원,33,797470,10,62.5,37
3337,커피로스팅 및 커핑 기초과정,광진커피바리스타학원,16,369400,10,40.8,40
3338,실무바리스타양성과정(1급바리스타),수석커피교육학원,19,910350,12,37,35
3339,"커피바리스타기초양성과정(2급,핸드드립,카페메뉴)",한국호텔관광실용전문학교,50,1154400,20,58.2,43
3340,까페창업 및 취업과정,퍼스트요리아카데미건대점학원,50,1154400,12,49.3,
3341,바리스타기초과정(바리스타2급+홈카페마스터+커피음료),천안아산바리스타학원,20,615680,15,,29
3342,한식조리기능사 자격취득,남양주 직업전문학교,30,683550,10,53.4,46
3343,영유아급식실무과정,대전YWCA여성인력개발센터,25,569620,20,56,50
3344,일식조리기능사 취득과정(이론&실기),이화요리학원,32,607600,14,61.9,41
3345,한식조리기능사 자격증취득(이론+실기),비앤씨요리제과제빵학원,27,615190,14,,39
3346,한식조리기능사 자격증 취득과정(이론+실기),아시아요리학원,36,820260,16,,46
3347,바리스타중급(바리스타1급+커피기계수리)양성과정,성북커피학원,28,861950,15,44.2,32
3348,바리스타2급자격증취득,(주)한국외식조리직업전문학교,33,769600,20,54.6,32
3349,바리스타2급 자격 취득 과정,원바리스타커피학원,23,531020,12,,39
3350,SCA 바리스타 스킬 자격증반,한솔제과제빵커피바리스타학원,15,581760,17,28.8,30
3351,커피바리스타 2급 자격증 취득반 (필기+실기),"한쿡외식문화학원(요리,제과제빵,바리스타,조리)",22,577200,18,39.5,42
3352,중식조리기능사 자격취득과정(이론+실기),해운대음식나라조리학원,19,577220,10,,43
3353,한식조리기능사 자격 취득과정(이론+실기),조민승요리학원,36,820260,14,64.3,45
3354,한식조리기능사 자격증 취득반 (이론+실기),김미연요리제과제빵학원,27,820260,15,64.7,44
3355,커피 바리스타 양성자과정 (바리스타2급+홈카페마스터),경남커피교육학원,38,1174400,14,46.9,39
3356,한식조리기능사 자격취득과정(이론+실기),해운대음식나라조리학원,26,789880,16,,43
3357,한식조리기능사(이론+실기),김희진 요리제과제빵바리스타 학원,36,820260,10,46.8,50
3358,커피 바리스타 입문(바리스타자격취득),커피문화원직업전문학교,30,923520,20,47.1,40
3359,커피바리스타(2급)취득 및 카페베이커리,논현요리제과커피학원,31,954300,12,41,36
3360,바리스타 2급 자격증 (이론+실기) 취득과정,(주)상록호텔조리직업전문학교,18,538720,18,56.3,44
3361,중식조리기능사 실기과정(실기 반복),의정부 직업전문학교,20,607600,16,49.6,40
3362,"한식조리기능사 자격과정(이론,실기)",재단법인 이찬 경북직업전문학교,33,987350,20,40.1,36
3363,중식조리기능사 실기 & 일식조리기능사 실기과정,에듀셰프요리직업전문학교,35,941780,12,46.1,43
3364,한식조리기능사 자격취득과정,둔산음식나라조리제과커피학원,29,831600,24,50.8,44
3365,한식조리기능사 자격증(이론+실기) 및 단체급식 실무과정,대전음식나라조리제과제빵학원,38,1154440,16,32.1,42
3366,한식 및 양식조리기능사 자격취득 (이론+실기),경남요리제과직업전문학교,48,1458240,20,55.3,44
3367,"바리스타,로스팅 자격증 취득 및 실무자 양성과정(2급+라떼아트+로스팅)",한국직업능력전문학원,38,1154400,10,50,36
3368,"한식, 양식 조리기능사 취득과정",강승희요리실용전문학교,35,1503810,11,100,43
3369,중식조리기능사실기과정(단기속성반),전주요리제과제빵학원,14,311390,12,62.2,43
3370,기초 바리스타 2급 취득과정,존스커피바리스타학원,20,615680,12,37.2,42
3371,커피관리자 양성 및 바리스타 자격증 취득과정_A,다옴직업전문학교,30,1154400,24,82.1,29
3372,한식양식조리기능사 자격취득,효성직업능력개발원,66,1503810,18,58.4,39
3373,한식조리기능사자격취득과정,(주)씨아이케이한국외식조리직업전문학교(CIK),36,835450,24,60.6,47
3374,반찬조리전문가(민간)자격증취득과정,전통외식조리직업전문학교,24,911400,18,61.5,50
3375,한식조리기능사 취득(이론+실기),윤옥희요리직업전문학교,34,774690,18,48.9,41
3376,바리스타 자격증 취득과정(1급2급 이론/실기),충주제빵커피학원,30,923520,18,,38
3377,커피바리스타 2급자격증 취득과정,커피인바리스타학원,32,738810,12,42.9,40
3378,한식조리기능사취득,이영자요리학원,30,835450,20,46.2,40
3379,한식조리기능사자격증취득과정(이론+실기),제일요리아카데미학원,32,729120,15,20,47
3380,중식·일식조리기능사 자격증 실무과정(이론+실기),대전음식나라조리제과제빵학원,36,1093680,12,32.1,47
3381,바리스타 2급 취득 및 카페메뉴 실무 과정,NEW국제직업전문학교,33,992780,12,37.9,39
3382,한식조리기능사 취득과정(필기+실기),한솔제과제빵커피바리스타학원,20,607600,20,43.8,44
3383,중식조리기능사취득(이론+실기),북구음식나라조리학원,20,607600,12,43.1,44
3384,브런치&파스타 조리실무 양성과정,윤옥희요리직업전문학교,32,729120,12,48.9,49
3385,커피바리스타2급 자격증,주식회사한국인재양성교육원,25,769600,18,40.8,34
3386,한식조리기능사자격취득과정,(주)한국외식조리직업전문학교 연수점,37,835450,26,58.8,37
3387,바리스타2급 / 홈카페 입문,플로리스트 파크(Florist Park) 바리스타 파크(Barista Park)학원,10,461760,18,,33
3388,한식조리기능사 취득반(이론+실기),마음쿠킹클래스학원,27,820260,8,,44
3389,브런치실무조리,신동경요리커피학원,17,600000,8,37.2,31
3390,한식조리기능사 자격증취득(이론+실기),비앤씨요리제과제빵학원,27,615190,14,,43
3391,커피바리스타 카페음료제조+라떼아트 과정,커피인바리스타학원,26,600280,12,42.9,48
3392,양식조리기능사 자격증 취득과정(필기/실기),홍성요리학원,32,789120,15,53.2,51
3393,중식조리기능사 자격증 취득(이론+실기),거제요리전문학원,26,592410,20,60,38
3394,국내국제 바리스타 자격취득과정,광진커피바리스타학원,26,600280,15,40.8,34
3395,양식조리기능사 취득 및 레스토랑 취업과정,한솔요리커피제과제빵학원,30,911400,20,,37
3396,한식조리기능사자격취득과정(이론+실기),한국호텔관광실용전문학교,36,820260,20,79.6,40
3397,반찬실무반,신현대직업교육학원,30,885000,15,35.5,59
3398,커피바리스타2급자격증취득과정(이론+실기),이성실요리커피제빵학원,20,615680,12,26.2,30
3399,바리스타2급+커피지도사2급(브루잉) 자격취득과정,위례커피학원,25,769600,18,,29
3400,"조리기능사자격증실기취득(한식,양식,중식)",한솔요리제과제빵아카데미,34,1032920,20,40.5,41
3401,커피바리스타 2급 취득 과정,천안커피교육전문학원,20,461760,18,37.2,37
3402,"커피 바리스타 자격증 2급 취득과정(필기,실기)",헤럴드커피교육학원,25,577200,10,,39
3403,커피바리스타양성기초과정 (2급바리스타자격증+홈카페마스터자격증 취득),김포커피바리스타전문학원,30,923520,10,,33
3404,커피 바리스타 2급 자격증 취득과정,간석마스터커피학원,33,746510,12,75,39
3405,커피바리스타 2급자격증 취득과정,커피인바리스타학원,20,461760,12,36.8,33
3406,커피바리스타 2급자격증 취득과정,커피인바리스타학원,24,738810,12,42.9,33
3407,한식조리기능사취득과정(필기+실기),북구혜성요리전문학원,27,820260,20,,45
3408,바리스타 자격증 취득 및 카페 창업과정,정지연 바리스타학원,30,1031000,12,42.1,34
3409,커피바리스타 양성(커피관리 실무 + 바리스타2급 자격증),FnC아카데미교육원,33,1000480,12,40,31
3410,한식조리기능사 자격취득(실무포함),효성직업능력개발원,53,1207600,18,58.4,41
3411,양식조리기능사 취득과정(이론+실기) 및 브런치조리 실무 양성과정,음식나라조리학원,27,820260,12,50.7,48
3412,NEW 브런치 실무자 양성반,한솔요리제과제빵아카데미,30,911400,24,40.5,46
3413,"한식,양식조리기능사자격증취득(이론+실기)",한솔요리커피제과제빵아카데미,27,1215200,20,50.6,36
3414,한식조리기능사 취득(이론&실기),한선생직업전문학교,32,729120,16,53.4,43
3415,한식조리기능사 자격증취득과정(이론+실기2회반복),세종요리칵텔학원,30,797470,10,57.1,33
3416,양식조리기능사(이론/실기)&브런치카페실무요리,한국제일요리커피학원,33,1002540,18,46.4,37
3417,한식조리기능사 취득 (이론+실기)과정,명성요리제과제빵학원,36,820260,12,43.8,44
3418,한식조리기능사 취득과정(이론+실기),한양요리제빵직업전문학교,27,820260,16,57.6,42
3419,양식조리기능사 취득과정(필기+실기),한솔제과제빵커피바리스타학원,20,607600,20,43.8,32
3420,"양식,중식조리기능사취득과정(필기/실기)",동래김경묘요리학원,33,1002540,8,35,39
3421,한식조리기능사 자격증 취득과정(이론+실기),국제평생교육원,28,835450,16,46.5,41
3422,한식조리기능사(필기+실기)자격취득,광주국제직업전문학교,32,797470,15,70.4,45
3423,"양식,중식조리기능사 취득반",시지음식나라조리학원,38,1139250,16,,41
3424,"커피바리스타 실무 및 자격취득(2급,카페음료)&브런치",광주국제직업전문학교,46,1069740,12,30.7,36
3425,한식조리기능사 취득과정(이론+실기),해성요리제과제빵학원,36,820260,16,49.4,44
3426,양식 조리실무(이탈리안 레스토랑 취업과정),한솔요리커피제과제빵아카데미,27,607600,16,50.6,38
3427,커피바리스타(음료제조 및 라떼아트)양성과정,비엠커피학원,34,1031260,6,48.4,33
3428,퓨전한식디저트,신현대직업교육학원,34,1020000,15,35.5,44
3429,커피바리스타 자격취득과 실무과정,둔산음식나라조리제과커피학원,39,1154400,16,38.2,30
3430,바리스타입문과정(바리스타2급+핸드드립+커피음료제조),빈센트커피교육학원,33,769600,15,,41
3431,"한식,양식 조리기능사 자격증 취득과정",아트요리제과제빵바리스타학원,40,1503810,16,,
3432,양식조리기능사 자격 취득과정(이론+실기),언양조리학원,26,789880,6,,31
3433,"양식조리기능사 취득 및 브런치과정(샌드위치, 파스타, 샐러드, 수프)",마석요리학원,36,820260,16,,42
3434,한식조리기능사 자격 취득과정 (이론+실기),맛드림요리학원,36,820260,10,,38
3435,양식조리기능사취득(이론+실기),북구음식나라조리학원,27,820260,12,43.1,44
3436,"일식실무(일식조리기능사필기/실기,스시뷔페)조리사과정",동래김경묘요리학원,25,759500,13,35,44
3437,한식조리기능사 자격취득과정(이론+실기),양산음식나라조리학원,27,820260,15,54.5,42
3438,양식조리기능사 자격증 취득과정(이론+실기),국제평생교육원,28,835450,16,46.5,39
3439,한식조리기능사(이론/실기),동래요리학원,27,820260,9,63,44
3440,중식&일식조리기능사(필기+실기)자격취득,광주국제직업전문학교,41,941780,15,70.4,38
3441,(이론+실기) 한식조리기능사 자격취득,뉴영남요리제과제빵아카데미,36,820260,12,52.4,51
3442,반찬조리실무취업과정,(주)한국외식조리직업전문학교,50,1139250,20,66.8,55
3443,한식조리기능사 자격 취득과정(이론+실기),언양조리학원,26,789880,10,,53
3444,한식조리기능사 취득(이론+실기),다인요리전문학원,26,789880,8,47.3,41
3445,한식(이론실기)자격증대비반,한라조리직업전문학원,30,835450,15,45.6,47
3446,"바리스타기초자격증취득과정(2급,SCA)",카페바리스타아카데미학원,27,831160,10,51.7,31
3447,중식조리기능사 자격취득과정(이론+실기),한빛요리학원,24,546840,10,,43
3448,한식조리기능사 자격취득과정(이론+실기),대전YWCA여성인력개발센터,30,683550,20,56,55
3449,한식조리기능사 취득과정,검단직업능력개발학원,37,835450,15,43.8,38
3450,바리스타2급+카페음료실무,한솔요리제과제빵아카데미,31,954300,24,37.7,37
3451,한식조리기능사 자격 취득과정(이론+실기),하나요리학원,27,835450,14,51.4,51
3452,커피바리스타 실무 입문과정,브루잉커피바리스타학원,32,738810,12,,42
3453,NCS 커피관리 양성과정(바리스타 2급/커피지도사 2급),분당끌라시꼬커피제과제빵교육원,34,1046650,18,39.9,38
3454,커피 바리스타 입문(바리스타자격취득),한국커피직업전문학교,30,923520,20,,34
3455,바리스타양성과정(바리스타2급자격증),고양커피학원,30,923520,18,32.7,38
3456,"커피바리스타 양성과정 (2급자격증포함,필기+실기)",한솔제과제빵커피바리스타학원,34,769600,17,28.8,37
3457,바리스타 양성 및 자격증 취득과정,군산명문요리직업전문학교,40,915820,12,53.4,43
3458,한식조리기능사(이론 및 실기) 및 한식실무과정,에듀셰프요리직업전문학교,39,1048110,20,46.1,48
3459,커피 바리스타 입문과정(2급자격/커피음료/커피추출),한국제일요리커피학원,33,1015870,10,36.8,37
3460,중식조리기능사자격취득(이론+실기)과정,광주요리전문학원,26,592410,12,,40
3461,한식조리기능사 취득(이론+실기),김천요리제과직업전문학교,24,729120,12,35,48
3462,"양식조리기능사와 브런치과정(샌드위치,파스타,샐러드,스프)",경기외식직업전문학교,28,835450,16,50.5,48
3463,SCA(유럽바리스타)+ 바리스타 1급 취득과정,존스커피바리스타학원,24,738810,12,37.2,35
3464,양식조리기능사 자격증취득과정(이론+실기),둔산요리학원,36,820260,10,48.7,36
3465,일식조리기능사자격증 실기 + 일식당 취업실무,한솔요리커피제과제빵아카데미,25,759500,20,50.6,44
3466,한식조리기능사자격증취득과정(필기+실기2회반복),한솔요리아카데미영등포,27,820260,27,32.4,40
3467,바리스타입문(바리스타2급+홈카페마스터+커피음료제조)양성과정,성북커피학원,24,738810,18,44.2,36
3468,한식조리기능사(이론+실기),신현대직업전문학원,35,797470,20,,45
3469,한식조리기능사자격취득과정(이론+실기),광주요리전문학원,33,751900,15,,40
3470,바리스타입문(바리스타2급+홈카페마스터+커피음료제조)양성과정,성북커피학원,24,738810,18,44.2,34
3471,한식조리기능사자격증취득과정(이론+실기),한솔요리커피제과제빵아카데미,28,835450,20,50.6,45
3472,한식조리기능사 자격증 취득과정(이론+실기)_A,다옴직업전문학교,22,835450,20,78.9,48
3473,일식자격증실기와 일식수제안주,한솔요리제과제빵아카데미,25,759500,20,40.5,39
3474,한식조리기능사 자격 취득과정(이론+실기),군산명문요리직업전문학교,35,797470,16,59.3,41
3475,중식+일식조리 자격증 취득과정,전남요리제빵학원,40,911400,10,,38
3476,한식자격증실기와 김치실무,한솔요리아카데미 강동,30,718360,20,48.1,47
3477,"바리스타,로스팅 자격증 취득 및 실무자 양성과정(2급+라떼아트+로스팅)",한국직업능력전문학원,38,1154400,10,50,34
3478,바리스타2급자격증&카페실무,수원외식관광직업전문학교,42,969690,12,73,32
3479,한식조리기능사취득과정(이론+실기),서면요리학원,27,820260,15,41.2,44
3480,"한식, 양식, 중식 자격증 취득과정(이론+실기)",해성요리제과제빵학원,62,1883560,12,49.4,40
3481,바리스타2급자격취득 및 실무자양성과정,전주요리제과제빵학원,28,846560,18,56,37
3482,커피바리스타2급자격증&카페실무,수원외식관광직업전문학교,42,969690,15,73,33
3483,한식자격증취득반,한솔요리제과제빵아카데미,19,577220,20,40.5,37
3484,바리스타중급(바리스타1급+라떼아트)양성과정,워터스쿨커피아카데미학원,24,738810,12,,38
3485,중급 바리스타 실무(라떼아트자격취득),한국커피직업전문학교,26,800380,18,,35
3486,양식조리기능사 취득(이론+실기),거제요리전문학원,34,774690,20,60,38
3487,한식조리기능사 자격 취득과정(이론+실기),수완직업전문학교,20,759500,18,38.9,41
3488,양식조리기능사자격증취득과정(필기+실기2회반복),한솔요리아카데미영등포,27,820260,20,32.4,33
3489,중급 바리스타 실무(라떼아트자격취득),커피문화원직업전문학교,26,800380,20,47.1,32
3490,한식조리기능사 취득과정(이론+실기),성남요리학원,28,835450,14,65.7,46
3491,한식조리기능사취득과정(이론+실기),서면요리학원,27,820260,15,41.2,47
3492,한식조리기능사 자격취득과정(이론+실기),마산여성인력개발센터,23,698740,12,,47
3493,한식조리기능사 자격취득과정(이론/실기),한국제일요리커피학원,27,820260,20,46.4,39
3494,커피바리스타양성과정(2급자격취득+홈카페마스터),파리디저트아카데미학원,30,923520,10,,39
3495,카페브런치조리사과정,춘경요리커피직업전문학교,31,820260,10,54,40
3496,양식조리기능사 자격취득,효성직업능력개발원,36,820260,14,58.4,44
3497,커피바리스타 2급 과정(필기+실기),한솔제과제빵커피바리스타학원,25,769600,15,28.8,44
3498,중식조리기능사 취득과정(이론&실기),이화요리학원,27,607600,14,61.9,35
3499,커피바리스타2급자격증취득과정,제이에이치커피아카데미학원,20,615680,12,,41
3500,한식조리기능사 자격증취득(필기+실기),주식회사 퍼스트아카데미,28,835450,15,47.5,50
3501,"한식조리기능사(이론,실기)자격 취득",강릉여성인력개발센터,21,615190,14,,44
3502,양식조리기능사 중식조리기능사 자격증 실기취득과정,하나요리학원,27,1032920,11,51.4,43
3503,카페메뉴(커피+티마스터)과정,성북커피학원,24,738810,18,44.2,41
3504,커피바리스타(2급자격증포함),국제커피제과직업전문학원,23,708030,15,,35
3505,바리스타 2급자격증 취득과정,궁전바리스타학원,26,754200,18,37.7,31
3506,한식실무자양성과정,음식나라조리학원,46,1048110,12,38,46
3507,한식양식,구미직업전문학교,66,1503810,24,61.1,38
3508,커피바리스타2급자격증 취득 및 카페메뉴 양성과정,목포서울요리커피바리스타학원,40,923520,12,,46
3509,바리스타 자격증 취득과정(1급2급 이론+실기),제천제빵커피학원,37,1199000,18,79.1,36
3510,양식조리기능사 자격증 취득과정(이론+실기) 및 브런치 실무과정,대전음식나라조리제과제빵학원,40,1063300,16,32.1,35
3511,커피바리스타 실무과정,홍명요리학원,38,1154400,16,60.5,39
3512,커피바리스타2급 자격증,주식회사한국인재양성교육원,33,769600,18,40.8,39
3513,한식조리기능사 자격증 취득과정(이론+실기)_A,다옴직업전문학교,28,835450,20,78.9,45
3514,한식조리기능사 취득(이론+실기),한국조리사관직업전문학교,24,911400,30,45.5,37
3515,바리스타 양성과정(2급 바리스타 자격증 취득),윤일중커피아카데미학원,35,808080,18,,35
3516,중식및일식조리기능사실기,동구음식나라조리학원,31,797470,8,45.9,44
3517,"카페실무(추출,카페음료,라떼아트,홈로스팅) 및 샌드위치과정",성남요리학원,30,923520,12,,45
3518,바리스타 카페실무 및 2급 자격증 취득과정,목포국제직업전문학교,47,1077440,12,29.8,28
3519,신입바리스타 양성(2급 자격증),에스씨요리학원,40,923520,12,31.3,35
3520,한식조리자격증취득과정,김정희요리학원,35,797470,16,33.3,39
3521,바리스타 2급 자격증 취득과정,하남꿈이룸바리스타아카데미학원,23,692640,12,,25
3522,"바리스타 양성과정(바리스타2급/커피지도사 1급, 2급 자격증 통합과정)",파주바리스타학원,37,1173000,18,52.2,35
3523,양식+중식 조리기능사취득(실기)과정,명성요리제과제빵학원,42,956970,12,43.8,36
3524,밑반찬조리사 양성,다인요리전문학원,18,602020,12,47.3,49
3525,커피로스팅실무과정(로스트마스터취득),마이스터커피바리스타전문학원,30,923520,12,40.9,34
3526,한식조리기능사취득(이론+실기),북구음식나라조리학원,27,820260,12,43.1,51
3527,국내국제 바리스타 자격취득과정,광진커피바리스타학원,26,600280,15,40.8,33
3528,한식조리기능사 취득과정(이론 + 실기),의정부 직업전문학교,27,820260,16,49.6,44
3529,커피바리스타(음료제조 및 라떼아트)양성과정,비엠커피학원,34,1031260,6,48.4,45
3530,양식조리기능사취득(실기) 이태리요리 실무과정,둔산음식나라조리제과커피학원,31,911400,18,50.8,36
3531,커피바리스타2급자격증 취득 및 카페메뉴 양성과정,목포서울요리커피바리스타학원,40,923520,12,,33
3532,양식조리기능사 취득(이론+실기),거제요리전문학원,34,774690,20,60,38
3533,커피 바리스타 입문과정(2급자격/커피음료/커피추출),한국제일요리커피학원,33,1015870,10,36.8,33
3534,"한식,중식조리기능사취득과정(필기/실기)",동래김경묘요리학원,37,1124060,8,35,50
3535,한식조리기능사 자격 취득과정(실기+필기),충북요리제과제빵전문학원,31,706330,14,,53
3536,바리스타2급 자격증 취득,(재단법인)서울호서직업전문학교,25,754200,20,,35
3537,양식&중식 조리기능사(이론/실기),동래요리학원,42,1275960,9,63,42
3538,카페바리스타2급자격증&라떼아트과정,춘경요리커피직업전문학교,30,923520,10,36.9,37
3539,SCA 바리스타 Foundation 자격증 취득 과정,남양주커피교육학원,20,461760,12,,38
3540,한식조리기능사 취득과정(실기2회반복),한솔제과제빵커피바리스타학원,23,713550,20,43.8,44
3541,커피브루잉실무과정(핸드드립+커피지도사1급취득),마이스터커피바리스타전문학원,24,554110,10,40.9,39
3542,커피 바리스타 2급 실기 +로스팅(로스트마스터) 자격취득,경일직업능력개발원,40,1231360,18,29.8,38
3543,SCA 바리스타 Foundation 자격증 취득 과정,남양주커피교육학원,20,461760,12,,38
3544,한식조리기능사 자격 취득과정(이론+실기),김해영지요리직업전문학교,36,820260,15,50,47
3545,커피바리스타 브루잉 실무,FnC아카데미교육원,13,307840,12,40,39
3546,바리스타 실무 양성과정(바리스타자격 2급 취득반),국제조리직업전문학원,33,761900,20,33.3,37
3547,라떼아트 카페메뉴과정(바리스타1급자격증),고양커피학원,30,923520,18,32.7,42
3548,커피바리스타 구직자과정(2급자격취득+로스팅+카페음료),창원식음료직업학교,25,1139000,12,,32
3549,커피바리스타 심화과정(1급자격취득+로스팅),창원식음료직업학교,20,923520,12,,32
3550,바리스타2급+플로리스트3급 자격증,플로리스트 파크(Florist Park) 바리스타 파크(Barista Park)학원,14,631070,18,,37
3551,커피 바리스타 2급 자격증 취득과정,간석마스터커피학원,33,746510,12,75,29
3552,중식조리기능사실기 및 취업실전메뉴,한솔요리아카데미 강동,30,718360,10,48.1,45
3553,양식조리기능사 자격증(실기),동작여성인력개발센터,20,453900,16,54.3,41
3554,양식조리기능사취득,시흥여성인력개발센터,23,762580,12,57.7,40
3555,"커피 바리스타 전문가 양성과정(로스팅,추출심화,라떼아트)",코코커피바리스타학원,23,708030,12,51.9,33
3556,커피바리스타2급자격증취득과정(핸드드립+라떼아트),제일요리아카데미학원,20,754200,6,,26
3557,커피 브루잉 실무과정(핸드드립),커피문화원직업전문학교,24,554110,16,47.1,36
3558,중식조리기능사 자격취득(이론+실기),음식나라조리학원,20,455700,10,,
3559,바리스타 2급 자격취득 단기과정(필기/실시)+핸드드립,대전커피문화식음료학원,20,615680,12,,33
3560,바리스타취업실무(카페메뉴+라떼아트+핸드드립),한솔요리아카데미 강동,27,665680,16,42.1,37
3561,한식조리기능사 취득과정(이론+실기),음식나라조리학원,25,759500,15,50.7,40
3562,한식조리기능사 자격증 취득(이론+실기),궁전요리제빵직업전문학교,33,759500,18,56.5,26
3563,한식조리기능사(필기+실기)와 단체급식조리사 양성,은평여성인력개발센터,27,870260,20,52.8,50
3564,커피바리스타 자격 취득과정(이론+실기),동양요리직업전문학교,24,738810,18,,37
3565,커피바리스타양성과정,몽상가인직업전문학교,30,923520,12,,35
3566,SCA 바리스타 스킬 자격증 취득 및 커피관리사 양성과정,카페플래닝커피학원,29,669550,12,78.3,29
3567,커피로스팅 & 커핑과정,커피문화원직업전문학교,27,831160,16,47.1,40
3568,한식조리기능사 자격증 취득과정(필기/실기),홍성요리학원,33,811900,15,53.2,37
3569,"(자격증실기)양식,중식자격증 과정",한솔요리아카데미영등포,28,850640,20,32.4,40
3570,바리스타2급 자격증 취득 및 기초실무,궁전요리제빵직업전문학교,25,769600,18,46.8,39
3571,카페브런치실무자양성과정,한솔요리학원,22,715570,20,42.9,39
3572,한식조리기능사자격 취득과정(이론+실기),조해성요리학원,27,820260,16,51,36
3573,바리스타 양성과정(바리스타 2급 자격증 이론+실기),윌문화인재평생교육원(e문화저널),38,1154400,12,,38
3574,커피바리스타 자격증 취득과정(필기+실기),케이원커피아카데미학원,25,577200,10,,50
3575,한식자격증 취득과정,한양요리제빵직업전문학교,22,510000,16,57.6,41
3576,"일식,복어조리기능사 자격증 취득과정(이론+실기)",국제평생교육원,33,987350,16,46.5,45
3577,카페운영 초급 실무자과정(커피실무 & 카페 디저트),국제조리직업전문학원,40,923520,20,33.3,39
3578,"조리기능사자격취득(양식,중식,일식)",중앙요리학원,50,1500000,15,,38
3579,바리스타입문(바리스타2급+홈카페마스터+커피음료제조)양성과정,성북커피학원,24,738810,18,44.2,42
3580,반찬조리실무과정,한선생직업전문학교,34,774690,16,53.4,56
3581,양식조리기능사 자격취득 과정(이론+실기),광양요리제과직업전문학교,36,820260,16,50,41
3582,양식조리기능사자격증취득과정(이론+실기),한솔요리커피제과제빵아카데미,28,835450,20,50.6,38
3583,일식조리기능사 취득(실기),윤옥희요리직업전문학교,20,379750,12,48.9,36
3584,브런치까페 실무자양성(커피+양식브런치메뉴),퍼스트요리아카데미건대점학원,52,1770080,12,49.3,40
3585,커피바리스타양성과정,몽상가인직업전문학교,30,923520,12,,35
3586,바리스타기초과정(바리스타2급+홈카페마스터+커피음료),천안아산바리스타학원,20,615680,15,,29
3587,한식조리기능사자격증취득과정(이론+실기),제일요리아카데미학원,24,729120,15,20,45
3588,바리스타2급자격증취득과정(이론+실기),(주)씨아이케이한국외식조리직업전문학교(CIK),33,769600,20,50.7,35
3589,"조리사기능사자격증취득(한식,양식,중식)1",궁전요리제빵미용직업전문학교,50,1503810,20,66.1,39
3590,"조리사 자격증 취득과정(한식,양식,중식)",아트요리제과제빵바리스타학원,66,2005080,16,,32
3591,구직자를 위한 바리스타 실무과정,라스또리아광주커피학원,29,1155920,18,57.1,34
3592,한식&양식조리기능사취득-(이론+실기),기장요리학원,36,1370040,10,46.9,43
3593,한식.국.탕.찌개.밑반찬 조리과정,한솔요리커피제과제빵아카데미,22,645570,16,50.6,50
3594,커피바리스타 2급 자격증 취득과정 (필기+실기),"한쿡외식문화학원(요리,제과제빵,바리스타,조리)",23,692640,18,39.5,48
3595,바리스타 기본과정(바리스타 2급 자격증 취득 + 홈카페마스터),천안커피교육전문학원,27,623370,18,37.2,37
3596,"단체급식조리사양성과정(양식,중식조리기능사취득)",와이제이(YJ)요리나라조리학원,42,1260770,11,,45
3597,한식조리기능사 자격증 취득과정(이론+실기),뉴브레인직업전문학교,20,607600,10,,43
3598,한식 조리기능사 자격 취득 과정(이론 + 실기),용원요리학원,36,820260,10,,42
3599,한식조리기능사 자격증취득(이론+실기),비앤씨요리제과제빵학원,27,615190,14,,46
3600,"NCS 커피,제과 양성과정(바리스타 2급/제과기능사 필기,실기)",분당끌라시꼬커피제과제빵교육원,47,1491840,18,39.9,39
3601,양식.중식 기능사 자격증 취득과정(실기),한주요리제과커피직업전문학교,35,1063300,15,56.9,
3602,한식가정식 밑반찬 실무과정,인천요리제빵학원,20,607600,12,,43
3603,한식+양식조리기능사 자격증취득(이론+실기),북구음식나라조리학원,49,1488620,15,43.1,40
3604,"커피바리스타 실무양성(2급자격증, 브루잉, 라떼아트)",학교법인 숭실대학교 숭실호스피탈리티직업전문학교,19,1154400,18,,47
3605,양식조리기능사 자격취득(이론+실기),음식나라조리학원,28,637980,10,,43
3606,커피 바리스타 1급자격증 취득과정,코코커피바리스타학원,20,615680,12,51.9,33
3607,바리스타 2급 취득 및 카페메뉴 실무 과정,NEW국제직업전문학교,33,992780,12,37.9,35
3608,한식조리기능사 양식조리기능사 자격취득과정(이론+실기),해운대음식나라조리학원,47,1427860,10,,50
3609,한식조리기능사 자격취득(이론실기),해운대직업전문학교,25,774690,15,66.7,39
3610,일식 및 중식 조리기능사 실기,(주)한솔외식창업아카데미,25,759500,18,36.6,49
