,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
0,전기내선공사 구직자 양성 및 자격증취득(전기기능사),(주)미래인재개발원,102,4648370,24,,37,대구,중구
1,전기기능사자격증 취득과정,한국직업능력교육원(구.열린드림기술교육원),100,4582900,24,76.9,37,경기,군포시
2,전기기능사 취득 및 내선공사 과정,수도직업전문학교,60,2749740,20,50,32,서울,영등포구
3,전기기능사 취득(필기),대전전기학원,30,589230,20,60,32,대전,중구
4,전기(산업)기사 취득(필기)과정,라이센스전기기술학원,36,1350000,28,42.9,42,전북,전주시
5,전기기능사취득(필기+실기),빛고을전기학원,47,1309400,20,34,37,광주,서구
6,전기시스템,한국산업연수원충북직업전문학교(주),185,9165800,30,87.3,28,충북,청주시
7,전기 내선공사 전기기능사 과정,인천대산전기직업학교,84,3849630,25,59.5,38,인천,부평구
8,전기기능사자격증취득(필기),청주한국전기학원,20,537960,22,50,48,충북,청주시
9,"전기기사/전기산업기사 취득과정(필기,실기)",서울공과전기학원,54,2095040,24,62.2,43,서울,영등포구
10,전기내선공사 및 전기기능사,주식회사분당이탱크,109,4255550,20,67.9,38,경기,성남시
11,[합격완벽대비반] 전기기사 필기 과정,한국이러닝협회,56,600400,500,48.4,51,서울,구로구
12,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,467700,500,52.9,24,서울,구로구
13,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,103300,500,60,,서울,강남구
14,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,84400,500,60,,서울,강남구
15,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,419800,500,52.9,24,서울,구로구
16,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,300300,500,52.9,,서울,구로구
17,[탑강] 전기자기학,한국이러닝협회,28,174700,500,48.4,,서울,구로구
18,[탑강] 회로이론,한국이러닝협회,28,174700,500,48.4,,서울,구로구
19,[합격완벽대비반] 전기기능사 필기 과정,한국이러닝협회,28,286000,500,48,53,서울,구로구
20,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,270000,500,48.4,41,서울,구로구
21,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,376500,500,52.9,25,서울,구로구
22,"[렛유인] 자동화 산업 공정과정 (인버터,PLC)",한국이러닝협회,28,60700,500,,33,서울,구로구
23,[올배움] 전자기사 필기 합격대비 과정,한국이러닝협회,28,215600,500,,,서울,구로구
24,[탑강] 전자산업기사 필기,한국이러닝협회,56,426800,500,,,서울,구로구
25,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,208600,500,42.4,,서울,구로구
26,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,440100,500,60,,서울,강남구
27,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,550800,500,52.9,23,서울,구로구
28,[탑강] 전자기기기능사 필기,한국이러닝협회,28,124200,500,,,서울,구로구
29,[합격완벽대비반] 전기기사 실기 과정,한국이러닝협회,28,265100,500,48.4,28,서울,구로구
30,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,445500,500,60,33,서울,강남구
31,전기기능사취득필기반,부산전기학원,20,523760,30,64.3,50,경남,창원시
32,전기기능사 취득 과정,수도직업전문학교,44,1333710,20,59.1,52,서울,영등포구
33,실업자 과정 전기공사 실무교육,디에스전기계장전문학원,20,916580,25,,46,울산,동구
34,전기기능사취득(필기),베스트전기학원,18,589230,30,42.5,31,부산,부산진구
35,전기(산업)기사 취득 과정,수도직업전문학교,76,2032320,20,59.1,38,서울,영등포구
36,전기공사실무,대한상공회의소 충남인력개발원,125,5695890,30,89.7,32,충남,공주시
37,전기공사 기술인력 양성과정,(주)대원전기교육원,176,9165800,30,64.7,23,충북,증평군
38,전기(산업)기사자격증이론종합반,부산전기학원,34,1210410,30,,,경남,창원시
39,내선공사 및 전기기능사취득 입문과정,대산전기직업전문학교,70,3227670,20,83.9,40,경기,고양시
40,"전기기능사 취득과정(필기,실기)",서울공과전기학원,65,1309400,24,62.2,31,서울,영등포구
41,스마트 전기시공,(주)동성직업전문학교,175,9165800,30,80.4,38,경기,수원시
42,전기공사실무,부산용접&전기직업학교,90,4648370,25,58.5,43,부산,부산진구
43,전기(산업)기사자격증 필기종합특강반,제일전기직업전문학교,26,595680,48,37.1,41,경기,수원시
44,"전기(공사)산업기사취득필기A반(회로이론,전력공학,전기응용및공사재료)",신부산전기기술학원,17,883840,30,49,42,경남,창원시
45,반도체 제조공정 산업체 취업자 양성과정,렛유인 이공계핵심인재양성평생교육원,25,1277010,31,,24,서울,강남구
46,전기(산업)기사자격증 필기종합특강반,제일전기직업전문학교,26,595680,48,37.1,40,경기,수원시
47,배전담당 기술인 양성과정,(주)대원전기교육원,64,3273500,30,64.7,26,충북,증평군
48,전기(산업)기사 자격증 취득과정(필기),제일전기직업전문학교,51,1178460,48,,36,광주,북구
49,전기기사 자격취득과정 (필기과정),유캠퍼스김기남전기정보통신학원,40,785640,20,55.7,28,서울,영등포구
50,"전기(공사)산업기사취득필기B반(전기자기학,전기기기,전기설비기술기준)",신부산전기기술학원,39,883840,30,49,48,경남,창원시
51,전기공사 및 전기관리자 양성,영진직업전문학교,125,5695890,25,79.3,31,대구,동구
52,전기공사 실무,(재)이찬 경남직업전문학교,172,7856400,24,83.3,33,경남,창원시
53,전기기능사 자격취득 과정,한동직업전문학교 주식회사,120,5499480,24,77.3,32,경북,포항시
54,전기기사(산업) 이론,수도전기직업전문학원,40,1296300,18,53.5,39,서울,영등포구
55,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,25,서울,구로구
56,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,23,서울,구로구
57,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60,23,서울,강남구
58,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,25,서울,구로구
59,[합격완벽대비반] 전기기사 실기 과정,한국이러닝협회,28,288280,500,48.4,46,서울,구로구
60,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,23,서울,구로구
61,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,,서울,구로구
62,[탑강] 전자산업기사 필기,한국이러닝협회,56,451100,500,,,서울,구로구
63,[탑강] 전자기기기능사 필기,한국이러닝협회,28,136620,500,,31,서울,구로구
64,[합격완벽대비반] 전기기사 필기 과정,한국이러닝협회,56,657020,500,48.4,41,서울,구로구
65,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,46,서울,구로구
66,"[렛유인] 자동화 산업 공정과정 (인버터,PLC)",한국이러닝협회,28,66370,500,,27,서울,구로구
67,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60,42,서울,강남구
68,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,26,서울,구로구
69,[올배움] 전자기사 필기 합격대비 과정,한국이러닝협회,28,233960,500,,,서울,구로구
70,[합격완벽대비반] 전기기능사 필기 과정,한국이러닝협회,28,312980,500,48,46,서울,구로구
71,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60,,서울,강남구
72,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60,,서울,강남구
73,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,,서울,구로구
74,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,24,서울,구로구
75,배전전공 기술인양성과정,영진기술교육원,40,2095040,30,,28,경남,고성군
76,전기산업기사취득(필기),베스트전기학원,40,1309400,30,42.5,33,부산,부산진구
77,반도체 제조공정 산업체 취업자 양성과정,렛유인 이공계핵심인재양성평생교육원,25,1277010,31,,25,서울,강남구
78,소프트웨어(PLC)기반의 자동제어설계 양성,(재)부산인재개발원 부산직업전문학교,100,4496500,30,74.2,30,부산,수영구
79,전기내선공사 실무자양성(전기기능사취득),대산직업전문학교,112,5106660,28,,46,부산,연제구
80,전기산업기사자격취득필기,스마트전기학원,23,903480,20,75,38,대전,중구
81,"전기기능사(이론,실기)",수도전기직업전문학원,52,1361770,18,53.5,46,서울,영등포구
82,전기기능사 취득(필기),대전전기학원,30,589230,20,60,47,대전,중구
83,전기기능사 취득 및 내선공사 실무자 심화과정,서울덕성직업학교,125,3273500,20,,47,서울,구로구
84,내선전기 실무자 양성 및 전기기능사 자격취득,주식회사 제원직업전문학교,144,5630420,30,85,41,제주,제주시
85,전기기능사자격취득과정(필기),스마트전기학원,31,628510,20,75,41,대전,중구
86,전기공사,서남직업전문학교,124,5682790,25,65.8,36,전남,목포시
87,3D프린터 개발산업기사(운용기능사)자격취득 (실기),3D프린팅학원,39,956970,15,,,대구,중구
88,전기내선공사,동부직업전문학교,111,4484690,20,,44,전남,순천시
89,전기기능장 자격취득과정 (실기과정),유캠퍼스김기남전기정보통신학원,12,728510,20,55.7,42,서울,영등포구
90,전기(산업)기사 필기과정,한국전기기술학원,50,1349550,60,,40,광주,북구
91,실업자 전기기술 실무교육,디에스전기계장전문학원,40,1833160,20,,47,울산,동구
92,전기자동제어(PLC)시스템 운영 실무 양성,(재)한국직업능력교육원(구.열린직업전문학교),101,4445700,24,,27,경기,시흥시
93,전기공사-1,한국전기공사협회 전기공사인재개발원,96,4582900,30,83.7,30,서울,강서구
94,전기기능사(필기/실기)반-전기기능사자격증취득과정,신부산전기기술학원,20,982050,11,49,39,경남,창원시
95,전기산업기사 자격증 취득(실기),세종평생교육원,15,654700,20,,39,대구,북구
96,전기자동제어시스템운영,부산기술직업전문학교,115,5112550,24,78.8,29,부산,북구
97,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,24,서울,구로구
98,[합격완벽대비반] 전기기사 실기 과정,한국이러닝협회,28,288280,500,48.4,35,서울,구로구
99,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60,,서울,강남구
100,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60,60,서울,강남구
101,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,24,서울,구로구
102,내선공사 구직자양성,한상직업전문학교,95,4353750,20,61.5,53,부산,사상구
103,[합격완벽대비반] 전기기능사 필기 과정,한국이러닝협회,28,312980,500,48,41,서울,구로구
104,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,40,서울,구로구
105,"[렛유인] 자동화 산업 공정과정 (인버터,PLC)",한국이러닝협회,28,66370,500,,40,서울,구로구
106,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60,,서울,강남구
107,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,25,서울,구로구
108,[탑강] 전자산업기사 필기,한국이러닝협회,56,451100,500,,,서울,구로구
109,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,,서울,구로구
110,[올배움] 전자기사 필기 합격대비 과정,한국이러닝협회,28,233960,500,,,서울,구로구
111,[탑강] 전자기기기능사 필기,한국이러닝협회,28,136620,500,,,서울,구로구
112,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,24,서울,구로구
113,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,24,서울,구로구
114,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,24,서울,구로구
115,전기산업기사자격증필기이론완성반,제일전기직업전문학교,27,1168210,48,37.1,35,경기,수원시
116,[합격완벽대비반] 전기기사 필기 과정,한국이러닝협회,56,657020,500,48.4,39,서울,구로구
117,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,24,서울,구로구
118,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60,23,서울,강남구
119,배전공사기술자양성,(주)경기전기교육원,95,4975720,30,71.3,27,경기,여주시
120,"전기공사(외선,내선)기술자양성",(주)경기전기교육원,133,6966000,30,71.3,27,경기,여주시
121,3D프린팅 생활용품제작,중앙직업전문학교,49,1203930,15,,,인천,남동구
122,전기내선공사 및 전기기능사 취득 (A),삼일직업전문학교,138,5414360,23,55.6,52,경남,창원시
123,전기기능사 필기 취득과정,뉴엠평생교육시설,23,571590,25,,,서울,영등포구
124,전기내선공사실무,부산용접&전기직업학교,90,4713840,25,58.5,39,부산,부산진구
125,전기내선공사 구직자 양성,(주)미래인재개발원,125,5695890,24,,40,대구,중구
126,전기내선공사(전기기능사) 실무,(재)한국직업능력교육원(구.열린직업전문학교),106,4779310,24,77.3,36,경기,시흥시
127,전기내선공사 실무 및 전기기능사 자격증 취득괴정,에듀인능력개발원,122,3993670,20,,52,서울,구로구
128,전기기능사 자격증 취득과정(필기),제일전기직업전문학교,40,785640,25,,39,광주,북구
129,전기기능사 실기[전기기능사 취득],안양전기공과학원,27,523760,20,21.4,44,경기,군포시
130,전기기능사자격증취득(필기),청주한국전기학원,20,537960,22,50,26,충북,청주시
131,전기기능사 취득 취업반,IS전기학원,70,1374870,15,52.5,44,전남,무안군
132,전기기능사(내선공사) 취득 초급 과정,대산전기직업전문학교,80,3666320,35,83.9,44,경기,고양시
133,전기기능사 취득,베스트전기학원,40,1309400,20,42.5,28,부산,부산진구
134,전기기능사 실기[전기기능사 취득],안양전기공과학원,20,523760,20,21.4,58,경기,군포시
135,전기기능사필기정규과정,한국전기학원,30,619230,24,61.3,42,대전,중구
136,전기산업기사필기특강,부산한국전기학원,25,465370,30,,43,부산,부산진구
137,배전담당기술인력양성,한국전기교육원,95,4975720,30,63.4,27,경북,경산시
138,전기기능사 취득(필기),한국전기기술학원,45,589230,35,53.8,47,광주,북구
139,전기기능사 자격증 취득과정(필기),제일전기직업전문학교,40,785640,25,,39,광주,북구
140,승강기기능사 자격취득과정 (실기과정),유캠퍼스김기남전기정보통신학원,24,471380,20,55.7,33,서울,영등포구
141,전기기능사 실기[전기기능사 취득],안양전기공과학원,20,523760,20,21.4,48,경기,군포시
142,전기기능사 자격취득과정 (실기과정),유캠퍼스김기남전기정보통신학원,20,471380,20,55.7,38,서울,영등포구
143,전기기능사 취득 및 시설관리자 취업과정,세영직업전문학교,50,2291450,20,73.1,40,서울,영등포구
144,내선공사 및 전기기능사 취득 과정,(재)한국공업직업전문학교,118,4582900,30,75.7,41,,
145,전기 내선공사 전기기능사 과정,인천대산전기직업학교,88,3849630,25,59.5,32,인천,부평구
146,전기내선공사 및 전기기능사자격증 취득과정,한국능력개발직업전문학교,83,3797260,20,76.9,42,서울,영등포구
147,전기내선실무및전기(산업)기사 자격증 취득과정(필기+실기)A,제일전기직업전문학교,88,3463360,25,55.6,40,광주,북구
148,전기내선공사및전기(산업)기사 자격증취득과정(필기+실기)A,제일전기학원,88,3463360,25,,28,광주,북구
149,전기기능사 필기 및 실기과정,(주)대신능력개발평생교육원,70,1374870,20,,39,서울,강동구
150,전기기능사필기정규과정,유성한국전기학원,30,619230,30,69.2,43,대전,유성구
151,전기기능사실기특강과정,한국전기학원,17,626130,16,61.3,42,대전,중구
152,전기기능사자격증취득(실기),청주한국전기학원,18,616030,15,30,43,충북,청주시
153,전기기능사 & 시설관리자 기초과정,형설직업전문학교,92,4713840,20,76.6,35,울산,남구
154,전기기능사 실기,수도전기직업전문학원,33,648150,25,53.5,46,서울,영등포구
155,전기기능사실기특강과정,유성한국전기학원,16,704700,17,69.2,44,대전,유성구
156,3D프린팅 생활용품제작,중앙직업전문학교,49,1203930,15,,,인천,남동구
157,전기기능사 취득 (실기),안양대산전기기술학원,20,523760,16,63.6,51,경기,안양시
158,전기기사(산업) 필기특강,수도전기직업전문학원,24,785640,25,53.5,39,서울,영등포구
159,승강기 기능사 취득(실기) 50,종로전기학원,16,327350,24,62.5,35,서울,중구
160,전기내선공사실무 및 전기기능사,주식회사분당이탱크,100,4582900,20,67.9,44,경기,성남시
161,전기공사 및 자동제어 구직자(전기기능사취득)과정,중랑직업전문학교,122,5532210,30,75.4,38,서울,중랑구
162,[탑강] 전자기기기능사 필기,한국이러닝협회,28,136620,500,,,서울,구로구
163,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,,서울,구로구
164,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,25,서울,구로구
165,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,,서울,구로구
166,전기기능사 취득(실기),대전전기학원,26,523760,17,60,51,대전,중구
167,[올배움] 전자기사 필기 합격대비 과정,한국이러닝협회,28,233960,500,,,서울,구로구
168,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,,서울,구로구
169,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,,서울,구로구
170,[탑강] 전자산업기사 필기,한국이러닝협회,56,451100,500,,,서울,구로구
171,전기기능사 취득 (실기),안양대산전기기술학원,20,523760,16,63.6,44,경기,안양시
172,[합격완벽대비반] 전기기사 필기 과정,한국이러닝협회,56,657020,500,48.4,,서울,구로구
173,[합격완벽대비반] 전기기사 실기 과정,한국이러닝협회,28,288280,500,48.4,46,서울,구로구
174,[합격완벽대비반] 전기기능사 필기 과정,한국이러닝협회,28,312980,500,48,51,서울,구로구
175,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,42,서울,구로구
176,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,28,서울,구로구
177,"[렛유인] 자동화 산업 공정과정 (인버터,PLC)",한국이러닝협회,28,66370,500,,24,서울,구로구
178,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60,45,서울,강남구
179,전기산업기사필기정규과정,한국전기학원,50,1032050,30,61.3,37,대전,중구
180,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,24,서울,구로구
181,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,,서울,구로구
182,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60,,서울,강남구
183,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60,,서울,강남구
184,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60,,서울,강남구
185,전기기능사자격취득실기,스마트전기학원,12,628510,20,75,52,대전,중구
186,발송배전기술사자격 취득과정(심화반),유캠퍼스김기남전기정보통신학원,22,1280000,20,,50,서울,영등포구
187,전기기능사자격증취득(실기),청주한국전기학원,10,616030,15,30,43,충북,청주시
188,전기기능사 실기,한국전기기술원,14,523760,17,47.3,44,서울,영등포구
189,전기기능사 실기,수도전기직업전문학원,14,648150,25,53.5,50,서울,영등포구
190,발송배전기술사자격 취득과정(기본반),유캠퍼스김기남전기정보통신학원,22,1329730,20,,44,서울,영등포구
191,전기기능사 취득(실기),한국전기기술학원,16,628510,35,53.8,43,광주,북구
192,전기기능사 취득 (실기),안양대산전기기술학원,11,523760,16,63.6,50,경기,안양시
193,전기기능사 취득(실기)-90,종로전기학원,28,589230,24,62.5,44,서울,중구
194,전기기능사 필기,한국전기기술원,27,523760,20,47.3,45,서울,영등포구
195,전기설비내선공사 및 실무양성(자격증취득),(재)고려직업전문학교,88,4582900,25,69.6,38,서울,동작구
196,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,16,628510,20,65,43,서울,도봉구
197,전기기능사 자격증 취득과정(실기),제일전기직업전문학교,30,589230,30,,44,광주,북구
198,전기산업기사필기정규과정,유성한국전기학원,50,1032050,30,69.2,34,대전,유성구
199,전기기능사자격증취득과정(실기반),제일전기학원,30,589230,25,50,41,광주,북구
200,Labview를 활용한 산업용 통신과 자동제어실무 양성,(재)부산인재개발원 부산직업전문학교,117,5023640,25,74.2,32,부산,수영구
201,전기 (산업)기사 취득-320,종로전기학원,46,2095040,24,62.5,30,서울,중구
202,전기기능사 실기,한국전기기술원,27,523760,17,47.3,43,서울,영등포구
203,전기공사(산업)기사&전기(산업)기사취득(필기+실기),빛고을전기학원,80,3142560,20,,37,광주,서구
204,전기기능사 취득 420,종로전기학원,61,2749740,24,57.1,33,서울,중구
205,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,14,628510,20,65,51,서울,도봉구
206,전기기능사 취득(실기)-90,종로전기학원,13,589230,24,62.5,51,서울,중구
207,전기내선공사 구직자양성과정1,현대직업전문학교,145,5695890,30,,34,대전,서구
208,내선공사(전기),미래직업전문학교,80,3666320,20,76.1,43,부산,동구
209,전기기능사 자격취득과정 (필기과정),유캠퍼스김기남전기정보통신학원,24,471380,20,55.7,31,서울,영등포구
210,승강기 기능사 취득(실기)-78,종로전기학원,12,510660,24,62.5,38,서울,중구
211,전기기능사 실기 취득,모아소방전기학원,14,523760,23,78.6,46,서울,영등포구
212,전기기능사 취득(실기),한국전기기술학원,31,628510,35,53.8,37,광주,북구
213,전기기능사 취득(실기),대전전기학원,21,523760,17,60,34,대전,중구
214,전기기능사 취득(실기),한국전기기술학원,32,628510,35,53.8,32,광주,북구
215,전기기능사 자격증취득(실기)과정,전주이패스(E-PASS)전기기술학원,25,522270,10,50,25,전북,전주시
216,전기기능사 취득[필기+실기]-I,안양전기공과학원,63,2356920,20,60.6,40,경기,군포시
217,송배전전공양성,영진기술교육원,69,3613940,30,72.7,28,경남,고성군
218,전기기사(산업) 이론,수도전기직업전문학원,50,1296300,18,53.5,40,서울,영등포구
219,PCB 설계 전문가,수원인재기술학원,18,972600,10,,30,경기,화성시
220,실업자 전기기술 실무교육,디에스전기계장전문학원,40,1833160,20,,39,울산,동구
221,전기(산업)기사필기과정,베스트전기학원,40,1309400,30,42.5,40,부산,부산진구
222,전기기능사자격증 실기특강반,제일전기직업전문학교,24,571380,30,79.4,41,경기,수원시
223,전기기능사 실기 취득,모아소방전기학원,14,523760,23,78.6,46,서울,영등포구
224,전기(산업)기사 취득 및 내선공사관리자 과정,서울공과전기학원,82,3338970,24,66.7,37,서울,영등포구
225,전기기능사취득 및 신재생에너지발전설비(태양광)과정,서울공과전기학원,83,3600850,24,66.7,37,서울,영등포구
226,전기기능사취득실기반,부산전기학원,18,523760,15,64.3,40,경남,창원시
227,[탑강] 전자기기기능사 필기,한국이러닝협회,28,136620,500,,18,서울,구로구
228,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,22,서울,구로구
229,[합격완벽대비반] 전기기사 실기 과정,한국이러닝협회,28,288280,500,48.4,44,서울,구로구
230,"[렛유인] 자동화 산업 공정과정 (인버터,PLC)",한국이러닝협회,28,66370,500,,28,서울,구로구
231,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60,34,서울,강남구
232,[합격완벽대비반] 전기기사 필기 과정,한국이러닝협회,56,657020,500,48.4,44,서울,구로구
233,[합격완벽대비반] 전기기능사 필기 과정,한국이러닝협회,28,312980,500,48,42,서울,구로구
234,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,26,서울,구로구
235,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,23,서울,구로구
236,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60,,서울,강남구
237,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60,,서울,강남구
238,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,,서울,구로구
239,[탑강] 전자산업기사 필기,한국이러닝협회,56,451100,500,,,서울,구로구
240,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,25,서울,구로구
241,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60,53,서울,강남구
242,[올배움] 전자기사 필기 합격대비 과정,한국이러닝협회,28,233960,500,,,서울,구로구
243,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,27,서울,구로구
244,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,24,서울,구로구
245,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,24,서울,구로구
246,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,,서울,구로구
247,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,12,628510,20,65,38,서울,도봉구
248,전기기능사(필기/실기)반-전기기능사자격증취득과정,신부산전기기술학원,20,982050,11,49,41,경남,창원시
249,전기기능사자격증실기반,신부산전기기술학원,10,523760,11,49,36,경남,창원시
250,전기기능사취득필기반,부산전기학원,14,523760,30,64.3,38,경남,창원시
251,전기기능사 실기,다산전기학원,20,654700,22,,42,대구,달서구
252,전기기능사취득(실기),한국전기학원,22,491020,25,,38,경남,창원시
253,전기기능사 필기,베스트전기학원,30,589230,30,42.5,33,부산,부산진구
254,전기기능사취득(실기),베스트전기학원,20,654700,20,42.5,43,부산,부산진구
255,"전기(외선,내선)기술인력양성",한국전기교육원,155,8118280,30,63.4,26,경북,경산시
256,전기기사(자동제어) 취득 과정,주식회사대양전기직업전문학교,80,3556560,20,71.4,39,서울,도봉구
257,전기설비관리 실무자과정,한국태양광발전직업전문학교,89,3469910,20,64.7,39,경기,평택시
258,전기기능사 취득/(필기+실기),안산전기공과학원,60,2356920,20,52.8,36,경기,안산시
259,전기기능사와 내선공사 취업자양성,CM세무전기직업전문학교,105,5499480,30,81.8,29,충남,천안시
260,전기마스터과정반(전기산업기사필기/실기반),신부산전기기술학원,58,1833160,30,49,32,경남,창원시
261,전기(산업)기사취득(필기),한국전기학원,56,1116900,30,,44,경남,창원시
262,전기기능사 필기 및 실기과정,(주)대신능력개발평생교육원,70,1374870,20,,34,서울,강동구
263,전기기능사 취득 및 전기설비관리자 과정,수도직업전문학교,80,3666320,20,50,39,서울,영등포구
264,전기내선공사실무 및 전기기능사 자격증 취득과정(필기+실기)A,제일전기직업전문학교,125,4910250,25,55.6,35,광주,북구
265,전기기능사자격증 필기특강반,제일전기직업전문학교,19,471380,48,79.4,41,경기,수원시
266,전기기능사자격증(필기),부산한국전기학원,30,558450,40,,48,부산,부산진구
267,전기기능사(자동제어) 취득 초급 과정,주식회사대양전기직업전문학교,70,3111990,20,71.4,45,서울,도봉구
268,전기내선&신재생에너지(태양광)설비 공사,동아기술직업전문학교,117,4582900,20,53.8,40,전북,익산시
269,전기시스템,한국산업연수원충북직업전문학교(주),185,9165800,30,87.3,36,충북,청주시
270,태양에너지생산,영진직업전문학교,75,3928200,20,64.3,40,경남,김해시
271,전기내선 시설관리 운영 및 전기기능사취득,수원직업전문학교(구.경기남부직업전문학교),115,5237600,30,68.1,42,경기,수원시
272,"3D프린터를 활용한 제품제작(CAD,인벤터,메쉬믹서,큐라) 양성과정",더조은컴퓨터아트학원,90,4383540,24,,28,경기,수원시
273,전기기능사 필기,대전전기학원,22,589230,20,60,37,대전,중구
274,전기기능인A과정(전기기능사필기),신부산전기기술학원,24,471380,11,49,33,경남,창원시
