,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
404,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,30,54.3,56,울산,남구
405,요양보호사 자격 취득과정(표준반),안양온누리요양보호사교육원,30,450000,40,,55,경기,안양시
406,요양보호사 자격증 취득과정,공주간호학원부설요양보호사교육원,38,624000,37,78.5,58,충남,공주시
407,요양보호사 자격증 취득과정 (야간),강릉직업전문학교부설 요양보호사교육원,54,550080,30,56.9,63,강원,강릉시
408,요양보호사자격증취득과정,(주)메디플러스 요양보호사교육원,30,600000,40,46.9,60,서울,송파구
409,요양보호사 자격 취득과정(주간),수경기요양보호사교육원,30,490080,37,,54,경기,수원시
410,요양보호사 자격증 취득과정,가족요양보호사교육원,55,450000,35,64.7,59,서울,강동구
411,요양보호사자격증 취득,새고려요양보호사교육원,30,600000,30,50,49,부산,금정구
412,요양보호사 국자자격 취득,케어대한요양보호사교육원,38,600000,40,51.4,55,인천,남동구
413,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,50,510000,40,52.4,52,경기,부천시
414,요양보호사 국가자격증 취득과정,굿모닝요양보호사교육원,30,528000,30,,60,서울,관악구
415,요양보호사자격증취득과정,동해요양보호사교육원,37,500160,30,79.5,51,강원,동해시
416,요양보호사자격증취득과정,삼성요양보호사교육원,37,640800,30,57.3,51,경남,통영시
417,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,49,경기,구리시
418,요양보호사 자격 취득과정,안중온누리사랑채요양보호사교육원,30,641520,40,,54,경기,평택시
419,요양보호사 자격취득과정,성모요양보호사교육원,30,500160,36,73.1,52,경북,상주시
420,요양보호사양성과정 (자격증취득과정),가족사랑요양보호사교육원,53,600000,30,46.9,56,부산,부산진구
421,요양보호사 자격 취득과정,이레요양보호사교육원,60,510000,36,50.2,54,서울,은평구
422,간호조무사자격취득과정,이레간호학원,191,2477600,30,78.6,48,대전,동구
423,요양보호사 자격 취득 과정,에녹요양보호사교육원,30,540000,40,50,63,서울,구로구
424,요양보호사 자격 취득과정,광주역요양보호사교육원,33,600000,36,52.2,59,경기,광주시
425,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48,53,대전,중구
426,요양보호사양성,광주간호학원부설요양보호사교육원,38,600000,25,64.3,56,경기,광주시
427,요양보호사 자격취득과정,성모요양보호사교육원,50,500160,36,73.1,,경북,상주시
428,요양보호사 자격 취득 과정,명성요양보호사교육원,40,500160,40,62.5,57,경기,용인시
429,요양보호사 자격증 취득과정,충주요양보호사교육원,32,600000,38,63.7,56,충북,충주시
430,요양보호사 자격 취득과정,서울YWCA영등포여성인력개발센터 부설 요양보호사교육원,60,640800,27,48.3,56,서울,영등포구
431,간호조무사 자격취득과정,다온간호학원,236,4081200,28,,27,강원,속초시
432,요양보호사 자격 취득과정,다솜요양보호사교육원,33,600000,35,,51,경남,진주시
433,간호조무사 자격 취득과정,동남간호조무사학원,218,3260400,36,82,42,경기,고양시
434,요양보호사자격증 취득과정,상록요양보호사교육원,45,510000,33,47.3,55,경기,안산시
435,요양보호사 자격 취득과정,대천간호학원부설요양보호사교육원,33,650000,40,58.9,50,충남,보령시
436,요양보호사 자격증 취득과정,진해보금요양보호사교육원,30,600000,40,45.7,54,경남,창원시
437,요양보호사 자격 취득(오전),금정요양보호사교육원,42,600000,40,48.1,52,부산,금정구
438,요양보호사자격증취득과정,광주사랑요양보호사교육원,33,600000,36,41,58,광주,서구
439,요양보호사 자격증 취득과정,사랑요양보호사교육원,33,640800,40,45.7,58,대구,수성구
440,요양보호사자격증취득과정,마음모아요양보호사교육원,30,499920,40,59.1,52,경기,남양주시
441,요양보호사 자격 취득과정,동해간호학원부설요양보호사교육원,68,500160,35,35.1,50,강원,동해시
442,요양보호사 자격취득과정,수원행복 요양보호사 교육원,50,480000,40,58.7,51,경기,수원시
443,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,640080,38,54,56,부산,부산진구
444,요양보호사 자격 취득과정,광주역요양보호사교육원,50,600000,36,52.2,57,경기,광주시
445,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,55,640080,38,54,52,부산,부산진구
446,요양보호사자격증 취득,새고려요양보호사교육원,48,600000,30,50,54,부산,금정구
447,요양보호사 자격증,동작여성인력개발센터 요양보호사교육원,50,630000,20,60,55,서울,동작구
448,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,31,570000,40,47.3,55,인천,계양구
