,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
798,기계CAD/CAM과정(B),영남기술직업전문학교,123,5243420,20,74.3,28,대구,달서구
799,기계설계(CAD)초급,효문직업전문학교,40,717600,10,,42,전북,익산시
800,"자전거정비사 1급,2급 취득과정(실기)",한국자전거기술학원,18,901400,12,48,,서울,광진구
801,일반기계기사 자격증 취득 실기 (2D/3D작업형+기계필답형),서울덕성기술학원,16,802100,25,,26,서울,동작구
802,취업성공-캐드기초활용,나우전산학원,40,717600,20,67.7,28,경남,창원시
803,자전거정비사 기초양성과정,한국자전거정비기술학원,17,944320,8,46.7,45,서울,동작구
804,공조냉동기계산업기사(실기),세영직업전문학교,14,650000,20,54.3,34,서울,영등포구
805,(제품디자인)3D프린터를 활용한 제품모델링 인재양성,한독직업전문학교,83,3468400,20,75.8,29,경남,창원시
806,(과정평가형 자격) 자동차정비 산업기사 취득과정B,그린직업전문학교주식회사,101,4513410,20,52.9,35,경기,광주시
807,마스터캠을 활용한 MCT/CNC실무자양성(CAD/CAM/MCT/CNC선반)-A,한국직업능력교육원(구.열린드림기술교육원),113,5121480,24,79.5,27,경기,군포시
808,(공조냉동기계)에너지관리+공조냉동기계기능사자격취득 중장년특화과정 A,동방냉난방직업전문학교,100,5203800,20,87,48,인천,남동구
809,[캐드(CAD)+솔리드웍스]기계설계(전산응용기계제도기능사 실기),피나캐드(CAD)학원,60,1435200,20,55.8,32,인천,미추홀구
810,에너지관리기능사취득,현대기술학원,44,966420,20,,39,인천,남동구
811,전산응용기계제도기능사 실기(캐드/인벤터) & 3D프린터 활용,글로벌컴퓨터학원,48,1435200,20,,28,전남,순천시
812,CAD자격증취득과정(캐드.인벤터),셈틀회계캐드그래픽컴퓨터학원,40,956800,15,,34,대구,북구
813,공조냉동기계실무(에어컨설치),한성냉동용접학원,30,1100000,16,42.6,48,서울,영등포구
814,오토캐드실무 및 자격증(3D Inventor),덕천금화컴퓨터학원,40,956800,10,53.2,27,부산,북구
815,공조냉동기계산업기사(실기),세영직업전문학교,14,650000,20,54.3,37,서울,영등포구
816,"자동차정비(엔진,전기,섀시)인력 양성과정",울산산업직업전문학교,158,6551600,25,77.1,28,울산,남구
817,제품설계제작(CAD/CAM)실무전문가,대한상공회의소 경기인력개발원,176,9328800,25,85.7,25,경기,파주시
818,"기계설계제작(캐드,인벤터,3D프린터)",더조은컴퓨터아트학원,60,1435200,17,,26,경남,김해시
819,CAD/CAM 기계설계제작,(주) 현대CAD디자인직업전문학교,92,4481290,24,79.6,26,인천,미추홀구
820,(컴퓨터응용기계)컴퓨터응용기계양성,대한상공회의소광주인력개발원,142,5942800,30,60.5,27,광주,광산구
821,[CAD(캐드)+솔리드웍스]기계설계(전산응용기계제도기능사)자격증 실기,에이펙스정보처리기술융합학원,48,1435200,20,41.8,27,경기,부천시
822,CAD_UG활용기계부품설계,서구캐드컴퓨터기술학원,60,2152800,15,71.4,34,대구,서구
823,공조냉동+에너지관리 실무자(자격증 취득) 양성 과정,(주)화성직업전문학교,75,4460400,20,65.5,43,경기,화성시
824,컴퓨터응용설계제작(3D CAD/CAM),대한상공회의소부산인력개발원,138,5980000,30,89.2,30,부산,남구
825,"(기계설계제작)카티아 설계 및 시제품제작자 양성과정(Solidworks,3D프린터)",글로벌산업기술교육원,113,5163500,20,86,29,서울,금천구
826,자동차외장관리 광택코팅 양성과정,부산카케어전문학원,13,756500,20,50,40,부산,강서구
827,자동차엔진정비엔진기능사양성,경기직업전문학교,50,1489000,20,,27,경기,수원시
828,자동차정비사양성과정,부산자동차직업학교,145,6908960,30,83.4,29,부산,서구
829,"카티아(CATIA)캐드 자동차기계설계(차체,의장,부품,패키지)",이젠아카데미평생교육원,87,2601300,20,80.3,26,서울,서초구
830,"2D,3D기계설계(오토캐드,인벤터)",평택직업전문학교,30,1076400,18,,26,경기,평택시
831,[탑강] 공유압기능사 필기,한국이러닝협회,28,179610,500,,,서울,구로구
832,[탑강] 전산응용기계제도기능사 필기,한국이러닝협회,28,150390,500,58.3,,서울,구로구
833,항공기정비 구직자 양성과정,경기항공직업전문학교,100,4460800,20,31.6,26,경기,부천시
834,자동차 한 방에 취업완성 종합과정,한국이러닝협회,28,118950,500,64,30,서울,구로구
835,복잡한 설계는 No! 쉽게 배우는 AutoCAD 2016,사단법인 한국에듀테크산업협회,28,62370,500,,30,서울,강남구
836,epass 공조냉동기계기사 [필기+실기],한국이러닝협회,56,297000,500,,41,서울,구로구
837,"자전거정비사 1급,2급 취득과정(실기)",한국자전거기술학원,18,901400,12,48,50,서울,광진구
838,자동차정비기능사 자격증 취득과정(250시간),나래자동차정비학원,63,1539000,20,68.4,36,서울,성동구
839,온수온돌기능사 및 온수보일러설치실무,한성냉동용접학원,20,650000,20,42.6,50,서울,영등포구
840,자동차섀시정비사 양성과정,쌍용직업전문학교,129,5360400,25,71.6,31,인천,미추홀구
841,[과정평가형]컴퓨터응용가공산업기사(B),미래직업전문학교,88,4587800,20,87.4,34,부산,동구
842,자동차엔진정비사 양성,(재)대성직업전문학교,72,2978000,30,75.8,29,광주,북구
843,왕기초캐드부터 캐드2급자격반,유일직업교육학원,33,598000,20,,29,경남,창원시
844,"일반기계기사(기계설계산업기사,전산응용기계제도기능사)작업형",미래정보컴퓨터학원,30,1076400,20,40,26,울산,남구
845,"기계설계제작(캐드,인벤터,3D프린터)",인천더조은컴퓨터아트학원,48,1435200,20,54,25,인천,부평구
846,캐드(CAD)/기계설계 기초실무과정,네트캐드그래픽컴퓨터학원,40,1435200,20,60.6,26,대구,달서구
847,사출금형3차원설계,삼성금형기계기술학원,60,1443360,15,62.5,29,서울,동작구
848,사출금형2차원설계,삼성금형기계기술학원,60,2764800,15,62.5,28,서울,동작구
849,자동차썬팅과정,디오썬팅인테리어학원,16,980000,8,31.6,37,경기,성남시
850,오토 캐드 기초(2D) 및 캐드(3D) 실무,마산정우컴퓨터전산회계학원,35,837200,10,,29,경남,창원시
851,캐드(cad)설계 양성,수원캐드디자인학원,29,1196000,10,61.4,31,경기,수원시
852,[과정평가형]전산응용기계제도기능사A (CAD캐드2D/3D인벤터/기계제도/측정),서수원직업전문교육원,78,3767400,20,85,29,경기,수원시
853,CAD기계설계(CAD실무능력평가2급)자격 취득,21세기컴퓨터학원,40,598000,10,,31,전남,광양시
854,오토캐드(AUTOCAD) CAT2급.1급 자격증취득과정,미래정보컴퓨터학원,25,747500,20,40,30,울산,남구
855,기계설계제작 CAD/CAM 실무,진성직업전문학교,84,4097180,20,95.8,25,인천,남동구
856,"(자동차섀시정비)자동차정비 구직자양성과정(섀시, 엔진, 전기)",경북산업직업전문학교,101,4407440,30,92.7,29,대구,동구
857,자동차 섀시정비 및 자동차정비사 실무양성과정,그린자동차직업전문학교,138,6551600,30,88.1,29,부산,사상구
858,친환경 공조냉동 설치 및 유지보수(A),미래직업전문학교,98,5828250,24,,37,부산,동구
859,냉동공조설비(에너지+공조+가스)기능사취득 실기,서정직업전문학교,45,1338120,15,,24,전남,순천시
860,(기계설계제작)CAD/CAM활용 컴퓨터응용 기계설계 제작,한동직업전문학교 주식회사,120,4907280,24,,30,경북,포항시
861,(기계설계제작)CATIA활용 기계설계제작,(재)이찬 경남직업전문학교,102,4245800,24,62.5,25,경남,창원시
862,(3D프린터운용) 기계설계 및 3D프린터 융합,(주)세일직업전문학교,100,4186000,21,73.1,32,충남,천안시
863,자동차 썬팅/블랙박스 설치 과정,프로틴팅학원,23,1251700,17,46.8,31,경기,고양시
864,"카티아(CATIA)캐드 자동차기계설계(차체,의장,부품,패키지)",이젠아카데미평생교육원,87,2601300,20,80.3,26,서울,서초구
865,"컴퓨터응용기계설계(캐드,카티아)",이젠컴퓨터학원,80,2392000,20,83.1,24,경기,안양시
866,컴퓨터응용기계설계가공[CAD·CAM·범용선반·범용밀링·MCT·CNC선반] A,(주)한국디지털직업전문학교,124,5261710,20,66.7,33,대구,동구
