,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
0,"헤어미용향상(커트,펌,드라이)",제천미용기술학원,43,1032000,8,80,33,충북,제천시
1,헤어디자이너 실무,일산에르모소직업전문학교,61,1571720,14,70.5,40,경기,고양시
2,헤어미용(커트) 실무과정,인하직업전문학교(계산캠퍼스),26,970200,20,69,33,인천,계양구
3,헤어커트&펌,문경미용전문학원,30,925000,10,68.8,48,경북,문경시
4,네일아트 전문가,일산에르모소직업전문학교,41,1054280,14,70.5,32,경기,고양시
5,항공예약발권 및 상담전문인력 양성,(재)부산인재개발원 부산직업전문학교,36,1300200,25,,27,부산,수영구
6,미용사(네일)자격증취득과정(필기+실기),덕천엔(N)뷰티학원,75,1940400,15,,28,부산,북구
7,헤어미용커트전문가반,정화뷰티미용학원,40,1293600,10,65.4,35,대구,서구
8,헤어미용자격증취득반,정화뷰티미용학원,64,2069760,20,65.4,34,대구,서구
9,커트& 퍼머 과정,JMB미래이미용직업교육학원,24,918450,14,80.6,,경기,평택시
10,헤어 미용사(일반)자격증 취득과정,인천실용전문학교,61,2328480,15,58.8,26,인천,부평구
11,미용사(네일) 실무중심,제이(J)미용예술학원,32,1034880,15,,27,대구,중구
12,미용사(일반)자격증취득,케이디비(KDB)미용학원,40,1772230,20,,,서울,구로구
13,미용사(메이크업)자격증 취득과정,CNS뷰티미용전문학원,76,1966270,10,,39,전북,익산시
14,헤어 국가자격증 취득과정,나레스트천안미용학원,75,1940400,18,57.8,33,충남,천안시
15,미용사(피부)실무과정,인하직업전문학교,26,970200,20,77.9,27,,
16,헤어미용 두피관리사 자격과정,인하직업전문학교,10,388080,20,77.9,43,,
17,헤어미용 실무과정,상주미용전문학원,20,1034880,12,96,34,경북,상주시
18,네일아트 실무과정,인하직업전문학교,26,970200,20,77.9,31,,
19,미용사(일반)자격증취득과정,국제미용직업전문학교,46,2069760,12,77.7,41,전북,군산시
20,헤어미용 커트실무,일산에르모소직업전문학교,47,1209510,14,70.5,43,경기,고양시
21,"헤어미용향상 (디자인펌 , 염색 )",궁전요리제빵미용직업전문학교,41,911980,14,56.9,33,전북,전주시
22,메이크업미용사자격증취득과정,주식회사에르모소뷰티직업전문학교,62,1604060,10,57.8,29,서울,마포구
23,네일실무양성과정,노원미용학원,47,989600,15,59.3,29,서울,노원구
24,남성커트&컬러,국제미용직업전문학교,45,1164240,12,77.7,42,전북,군산시
25,[NCS]헤어커트실무양성과정,한국미용인재개발직업전문학교,20,905520,20,,28,서울,송파구
26,네일아트&드릴실무반,성심미용예술직업전문학교,32,827900,18,58.1,30,부산,부산진구
27,속눈썹 연장과정,주식회사에르모소뷰티직업전문학교,16,413950,10,57.8,36,서울,마포구
28,젤네일아트양성과정,프로뷰티아카데미학원,48,1086620,16,58.8,28,광주,동구
29,epass 관광통역안내사,한국이러닝협회,56,270000,500,11.4,41,서울,구로구
30,헤어미용 실무과정,인천실용전문학교,35,1332400,15,58.8,37,인천,부평구
31,헤어커트실무(여성&남성커트),글로벌뷰티아카데미학원,30,776160,10,43.5,34,대전,서구
32,헤어미용자격증,주식회사에르모소뷰티직업전문학교,64,2069760,18,57.8,30,서울,마포구
33,왁싱(제모)과정,주식회사에르모소뷰티직업전문학교,12,310460,10,57.8,33,서울,마포구
34,미용사 헤어 자격증,이브미용학원,54,2000000,12,,33,경기,수원시
35,"커트,매직펌,업스타일과정",무궁화직업전문학교,40,1034880,20,53.2,40,대구,중구
36,헤어커트실무,박준뷰티랩아카데미학원,20,388080,15,,41,서울,동작구
37,웨딩메이크업토탈실무,주식회사에르모소뷰티직업전문학교,40,1034880,10,57.8,25,서울,마포구
38,미용사(메이크업)자격증과정,차민뷰티아카데미학원,60,1552320,10,,34,경기,김포시
39,미용사(네일)자격증과정,차민뷰티아카데미학원,62,1604060,10,,38,경기,김포시
40,헤어디자인실무자과정,낙원미용직업전문학교,50,1293600,10,41.7,51,부산,동래구
41,"네일아트실무(젤, 핸드페인팅, 2D입체)",(주)나레스트 청량리 미용학원,30,976160,18,62.5,33,서울,동대문구
42,속눈썹실무과정,(주)에르모소뷰티직업전문학교김포점,16,413950,10,66,41,경기,김포시
43,헤어미용 자격증 취득,이인자미용직업전문학교,70,1811040,16,58.5,38,부산,부산진구
44,왁싱(제모)과정,주식회사에르모소뷰티직업전문학교,12,310460,10,57.8,33,서울,마포구
45,헤어미용 자격증 취득과정,국제미용예술직업전문학교,44,2263800,20,74.6,43,서울,송파구
46,네일미용사 자격취득과정,인동제일간호학원,61,1972740,20,37.5,26,경북,구미시
47,헤어펌&해드스파케어과정,김남희포리카아카데미미용학원,30,776160,20,,47,서울,송파구
48,이용사 국가자격증 취득 과정,수뷰티미용학원,65,1681680,20,,40,경기,고양시
49,헤어미용사(일반)국가자격증 취득 과정,보보기술평생교육원,73,1888650,12,,41,경기,부천시
50,피부미용사 국가자격증 취득과정,부천나레스트서연피부미용미용학원,70,1811040,18,,34,경기,부천시
51,왁싱(제모) 관리,나레스트뷰티아카데미미용학원 연산점,15,438080,12,61.5,34,부산,연제구
52,미용사(네일) 국가자격증 취득과정,수뷰티미용학원,65,1681680,11,,35,경기,고양시
53,미용사(메이크업) 국가자격증 취득과정,수뷰티미용학원,65,1681680,20,,27,경기,고양시
54,"헤어미용양성(여성,남성커트, 컬러, 펌)",무궁화직업전문학교,30,776160,20,53.2,44,대구,중구
55,미용사(일반) 자격증 취득 과정,문스코직업전문학교,46,2069760,15,63.8,37,경북,경산시
56,헤어실무(커트&드라이&염색),(주)나레스트 청량리 미용학원,40,1034880,18,62.5,41,서울,동대문구
57,헤어미용 실무 연구반,경기미용직업전문학교,40,1034880,10,58.7,38,경기,수원시
58,미용사(메이크업)자격증 취득과정,인천실용전문학교,44,1681680,20,58.8,34,인천,부평구
59,미용사(네일)자격증취득과정,굿모닝뷰티아카데미학원,48,1900000,16,64.4,24,충북,청주시
60,미용사(네일) 자격증과정,인하직업전문학교(계산캠퍼스),44,1681680,20,69,30,인천,계양구
61,헤어향상과정(남성여성커트&펌),BMB미용예술학원,30,970200,13,46.5,35,대구,중구
62,미용사(네일)자격증취득,프로뷰티아카데미학원,83,1875720,10,58.8,26,광주,동구
63,미용사(일반)자격증과정,미앤지뷰티직업전문학원,75,1940400,10,60,30,전북,군산시
64,속눈썹 실무,나레스트천안미용학원,14,371650,18,57.8,37,충남,천안시
65,피부미용사 자격증(실기),아트앤뷰티아카데미,34,1319470,12,,29,인천,남동구
66,헤어 펌&염색 실무과정,중앙직업전문학교,21,827900,10,67.5,49,대전,중구
67,여행사오퍼레이터(OP/CRS)양성과정(NCS기반),종로아바CS평생교육원,27,877630,16,,29,서울,종로구
68,헤어미용사(일반)자격증,GMB직업전문학교,75,1940400,20,61.2,32,서울,관악구
69,네일미용사 자격증,일산에르모소직업전문학교,64,1636400,14,70.5,28,경기,고양시
70,미용사(피부)자격증취득,프로뷰티아카데미학원,80,1811040,10,58.8,33,광주,동구
71,미용사(네일)자격과정,GMB직업전문학교,60,1552320,20,61.2,31,서울,관악구
72,미용사(메이크업)국가자격증반,성심미용예술직업전문학교,50,1293600,18,58.1,30,부산,부산진구
73,미용사(피부)자격증 취득과정,아름다운사람들미용학원,40,1552320,10,33.3,30,경기,의정부시
74,항공사체크인카운터/crs예약발권과정,강남2관크루팩토리승무원학원,20,780120,14,,23,서울,강남구
75,"헤어디자인 실무(커트,퍼머,컬러,드라이,업스타일)",대전미용직업전문학교,40,1293600,14,37.2,41,대전,중구
76,속눈썹 연장과정,주식회사에르모소뷰티직업전문학교,16,413950,10,57.8,29,서울,마포구
77,미용사(네일)자격증 취득,인천직업전문학교,53,2069760,20,66.4,34,인천,미추홀구
78,미용사(피부)자격증 취득,인천직업전문학교,50,1940400,20,66.4,28,인천,미추홀구
79,피부미용자격증,주식회사에르모소뷰티직업전문학교,62,1604060,14,57.8,30,서울,마포구
80,"헤어실무커트(커트,드라이,아이론)",엠뷰티아카데미,40,1034880,20,73.8,41,서울,양천구
81,헤어미용자격증과정,(주)에르모소뷰티직업전문학교김포점,80,2069760,10,66,28,경기,김포시
82,미용(네일)기능사 국가자격증 취득과정(필기+실기),K뷰티실용아카데미,38,1448830,10,,31,경기,화성시
83,"여행사오퍼레이터(op,예약발권)양성과정",강남2관크루팩토리승무원학원,21,1040160,20,,27,서울,강남구
84,미용사(네일)기능사 취득과정,상주미용전문학원,48,1940400,10,96,31,경북,상주시
85,epass 관광통역안내사,한국이러닝협회,56,297000,500,11.4,25,서울,구로구
86,장례지도사 취득과정,(주)오늘라이프강남장례지도사교육원,39,1290000,20,45,44,서울,종로구
87,헤어커트드라이 전문 구직자과정,BBS미용예술학원,25,1000000,10,44.8,33,경기,남양주시
88,피부미용실무반,국제미용직업전문학교,37,776160,10,77.7,30,전북,군산시
89,업스타일 향상과정,국제미용예술직업전문학교,10,517440,20,74.6,35,서울,송파구
90,네일미용 실무역량개발과정,K뷰티실용아카데미,24,905520,20,,32,경기,화성시
91,피부미용실무과정,이행숙뷰티아카데미,65,1681680,14,58.3,30,서울,강남구
92,속눈썹연장,신단주크리에이티브학원,15,291060,12,,35,서울,강남구
93,미용사(피부)국가자격증취득과정,뷰티풀드림학습센터미용학원,40,1811040,10,,38,서울,구로구
94,메이크업미용사자격증취득과정,주식회사에르모소뷰티직업전문학교,62,1604060,10,57.8,30,서울,마포구
95,미용사(네일)자격증 취득과정,주식회사에르모소뷰티직업전문학교,70,1811040,10,57.8,29,서울,마포구
96,헤어미용 자격증 취득,이인자미용직업전문학교,70,1811040,16,58.5,32,부산,부산진구
97,헤어커트펌 실무과정,두리직업전문학교,30,1164240,8,,42,경기,오산시
98,"헤어미용사(일반)자격증 취득과정[이론,실기]",인하직업전문학교,54,2069760,20,77.9,42,인천,미추홀구
99,피부미용사 자격증,일산에르모소직업전문학교,61,1571720,13,70.5,26,경기,고양시
100,크루즈전문인력양성과정,아세아항공직업전문학교,75,7749000,30,44.7,25,서울,용산구
101,헤어커트실무반,인하직업전문학교,26,970200,20,77.9,40,인천,미추홀구
102,헤어미용사 자격증,일산에르모소직업전문학교,76,1959800,14,70.5,29,경기,고양시
103,미용사(일반) 자격증 취득과정,청주미용학원,79,2037420,15,,33,충북,청주시
104,헤어미용 커트 실무,일산에르모소직업전문학교,28,711480,14,70.5,40,경기,고양시
105,미용사(헤어)자격증 취득과정,동서울미용직업전문학교,51,1979200,15,63.4,30,서울,강동구
106,미용사(일반) 자격증 과정,BBS미용예술학원,45,2005080,14,44.8,48,경기,남양주시
107,"네일아트실무(젤, 핸드페인팅, 2D입체)",나레스트천안미용학원,30,976160,16,57.8,26,충남,천안시
108,미용사(일반) 헤어국가자격증 취득과정,수뷰티미용학원,80,2069760,20,,44,경기,고양시
109,미용사(일반)자격증 취득반,성심미용예술직업전문학교,65,1681680,20,58.1,38,부산,부산진구
110,헤어미용사(일반) 국가자격 취득과정,주식회사예인직업전문학교,72,1817500,14,,30,전북,전주시
111,피부미용국가자격증취득반,성심미용예술직업전문학교,55,1422960,18,58.1,32,부산,부산진구
112,업스타일 현장실무과정,주식회사에르모소뷰티직업전문학교,20,517440,10,57.8,28,서울,마포구
113,미용사(일반)자격증취득과정,현대미용학원,80,2000000,10,65.2,20,충북,충주시
114,미용사 헤어 실무과정,청주미용학원,60,1261260,15,,24,충북,청주시
115,네일아트실무,나레스트뷰티아카데미미용학원 연산점,27,567440,12,61.5,33,부산,연제구
116,헤어커트&드라이실무반,국제미용직업전문학교,38,970200,12,77.7,36,전북,군산시
117,미용사(일반)자격증 취득과정-헤어,궁전요리제빵미용직업전문학교,75,1940400,15,56.9,27,전북,전주시
118,장례지도사 취득과정,내추럴문화평생교육원,39,1290000,25,,51,서울,서초구
119,네일아트실무 및 드릴과정,나레스트뷰티아카데미미용학원 연산점,40,1034880,12,61.5,28,부산,연제구
120,미용사(일반)헤어자격증,엠뷰티아카데미,68,1759290,20,73.8,41,서울,양천구
121,"네일아트 전문가과정(젤,드릴)",동서울미용직업전문학교,24,931390,12,63.4,34,서울,강동구
122,미용사(메이크업)자격증과정(실기),BMB미용예술학원,48,1552320,11,46.5,27,대구,중구
123,미용사(피부)자격과정,GMB직업전문학교,57,1474700,20,61.2,30,서울,관악구
124,미용사(피부)국가자격증 취득 과정,용인대학교,60,1552320,20,,24,경기,용인시
125,미용사(일반)헤어 자격증,경기미용직업전문학교,80,2069760,10,58.7,22,경기,수원시
126,미용사(일반)자격증 과정,중앙직업전문학교,48,1552320,10,67.5,39,대전,중구
127,헤어 미용사(일반)자격증 취득,태양미용직업전문학교,65,1681680,20,75.9,37,서울,성동구
128,미용사(일반) 헤어자격증 취득,양산미래직업학교,56,2069760,20,,33,경남,양산시
129,미용사(네일) 취득 및 양성,보니따미용학원,107,2076220,14,39.3,28,광주,광산구
130,국제관광마케팅 컨벤션 실무자 양성,양정인력개발센터,58,2990460,20,65.7,26,부산,부산진구
131,미용사(네일)자격취득과정,광주뷰티직업전문학교,70,1811040,10,33.3,24,광주,동구
132,미용사(네일) 젤 아트 실무과정,장유미용학원,12,310460,10,,31,경남,김해시
133,네일미용 실무과정,크리스챤쇼보미용직업전문학교주식회사,30,776160,20,75.8,31,경남,창원시
134,헤어 국가자격증 취득과정,나레스트천안미용학원,75,1940400,18,57.8,26,충남,천안시
135,미용사(일반)자격증취득과정(필기+실기),덕천엔(N)뷰티학원,80,2069760,15,,35,부산,북구
136,피부미용사자격증취득,천안중앙직업전문학교,83,1610530,12,53.5,25,충남,천안시
137,"헤어미용실무취업반(펌,염색,두피)",정화뷰티미용학원,46,1487640,10,65.4,39,대구,서구
138,헤어커트&드라이 전문가과정,김남희포리카아카데미미용학원,40,1034880,20,,43,서울,송파구
139,미용사(메이크업)자격증 취득과정,궁전요리제빵미용직업전문학교,62,1617000,14,56.9,33,전북,전주시
140,피부미용 자격증 취득,이인자미용직업전문학교,70,1811040,20,58.5,34,부산,부산진구
141,미용사(네일)자격증취득,아뜰리에미용학원,42,1888650,12,51.6,27,인천,부평구
142,미용사(네일)국가자격증반,성심미용예술직업전문학교,48,1228920,18,58.1,32,부산,부산진구
143,"미용사(헤어일반) 자격증 취득(필기, 실기)",인천직업전문학교,54,2069760,20,66.4,25,인천,미추홀구
144,속눈썹연장 실무,이인자미용직업전문학교,17,401010,20,58.5,29,부산,부산진구
145,피부미용사 국가자격증 취득과정,나레스트뷰티아카데미미용학원 연산점,65,1681680,16,61.5,30,부산,연제구
146,미용사(피부)자격증취득과정,제천미용기술학원,75,1650000,10,80,25,충북,제천시
147,미용사(피부) 자격취득 (이론+실기),정용우미용전문학원,50,1933930,10,58.3,30,강원,춘천시
148,미용사(네일)국가자격증 취득과정,(주)나레스트 청량리 미용학원,72,1862780,18,62.5,29,서울,동대문구
149,미용사(네일)자격증 취득,궁전요리제빵미용직업전문학교,62,1584660,14,56.9,23,전북,전주시
150,네일아트자격증 취득과정,동서울미용직업전문학교,38,1474700,12,63.4,29,서울,강동구
151,헤어미용실무과정,이행숙뷰티아카데미,60,1552320,12,58.3,50,서울,강남구
152,미용사(일반) 자격증 취득 과정,중앙미용직업전문학교,93,1798100,12,48.7,21,광주,동구
153,미용사(네일)국가자격증 취득과정,나레스트천안미용학원,72,1849840,16,57.8,28,충남,천안시
154,헤어디자인실무반,성심미용예술직업전문학교,40,1034880,18,58.1,45,부산,부산진구
155,미용사(피부) 국가자격 취득과정,주식회사예인직업전문학교,64,1642870,12,,26,전북,전주시
156,헤어실무(커트심화)과정,제일미용직업전문학교,29,905520,12,73.5,41,경남,통영시
157,속눈썹실무과정,(주)에르모소뷰티직업전문학교김포점,16,413950,10,66,37,경기,김포시
158,헤어미용사(일반)자격증취득과정(필기및실기),인하직업전문학교(계산캠퍼스),54,2069760,20,69,30,인천,계양구
159,미용사(네일) 국가자격 취득과정,주식회사예인직업전문학교,71,1785160,12,,30,전북,전주시
160,헤어커트 &드라이 전문가 양성과정,케이디비(KDB)아카데미미용학원,25,1099560,15,,,광주,동구
161,미용사(네일)자격증 취득,이인자미용직업전문학교,59,1526440,20,58.5,25,부산,부산진구
162,미용사(헤어)국가자격증 취득과정,금성직업전문학교,60,1940400,16,54.1,24,광주,동구
163,이용사 국가자격증 취득 과정,수뷰티미용학원,65,1681680,20,,36,경기,고양시
164,헤어미용 종합실무,이인자미용직업전문학교,78,2018010,16,58.5,41,부산,부산진구
165,epass 관광통역안내사,한국이러닝협회,56,297000,500,11.4,39,서울,구로구
166,미용사(일반)기능사자격취득A,씨씨씨(ccc)미용학원,50,1940400,20,80.9,26,충북,청주시
167,헤어미용 취업과정,금성직업전문학교,37,840840,10,54.1,31,광주,동구
168,남성커트&아이롱펌&드라이 실무자 양성과정,한성미용직업전문학교,20,879640,14,72.9,36,서울,중랑구
169,미용사(피부)자격증 취득,이인자미용직업전문학교,53,1241850,20,58.5,28,부산,부산진구
170,미용사(일반)국가자격증취득과정,비비에스미용예술직업전문학교,53,2030950,10,80.9,40,경북,포항시
171,미용사(네일아트)자격증 취득과정,스타토리미용학원,80,1552320,16,,27,서울,강남구
172,네일미용사자격증취득과정,(주)에르모소뷰티직업전문학교김포점,66,1707550,15,66,35,경기,김포시
173,네일아트실무,엔비뷰티아카데미,24,776160,10,,36,경기,용인시
174,장례지도사 취득과정,보람상조라이프(주),40,1110200,25,50,39,충남,천안시
175,"헤어살롱실무 향상과정(커트,펌)",동서울미용직업전문학교,28,1086620,12,63.4,24,서울,강동구
176,미용사(피부) 취득 과정,김정기미용직업전문학교,75,1940400,10,46.3,34,제주,제주시
177,미용사(일반)취득과정,글로벌뷰티아카데미학원,76,1875720,10,43.5,35,대전,서구
178,헤어미용향상(심화헤어커트&스타일연출),씨씨씨(ccc)미용학원,35,1558280,20,80.9,43,충북,청주시
179,미용사(네일)자격증취득,엠뷰티아카데미,65,1681680,10,73.8,31,서울,양천구
180,미용사일반(헤어)자격증 취득과정,에르모소뷰티직업전문학교 안양점,80,2069760,10,70.1,33,경기,안양시
181,미용사(메이크업)자격증 취득과정,에르모소뷰티직업전문학교 안양점,65,1681680,10,70.1,34,경기,안양시
182,미용사(네일)자격증 취득과정,에르모소뷰티직업전문학교 안양점,70,1811040,10,70.1,30,경기,안양시
183,미용사(일반)헤어자격증,엠뷰티아카데미,68,1759290,20,73.8,26,서울,양천구
184,미용사(피부)자격증,경기미용직업전문학교,75,1940400,10,58.7,27,경기,수원시
185,네일 실무양성과정(샵아트),BMB미용예술학원,24,776160,11,46.5,30,대구,중구
186,미용사(네일)자격증취득과정,YMCA가넷뷰티아카데미,64,1940400,12,44.5,30,전북,익산시
187,피부미용 기능사과정(자격증),주안미용학원,40,1552320,13,50,29,,
188,미용사(네일)국가자격증취득과정,나레스트뷰티아카데미미용학원 연산점,60,1552320,12,61.5,28,부산,연제구
189,왁싱(제모),국제미용예술직업전문학교,10,388080,20,74.6,33,서울,송파구
190,미용사(피부)자격증취득,프로뷰티아카데미학원,80,1811040,10,58.8,30,광주,동구
191,미용사(메이크업)자격증취득과정,제천미용기술학원,65,1681680,8,80,22,충북,제천시
192,헤어미용자격증과정,BBS미용예술직업전문학교,52,2328480,20,79.6,35,경기,성남시
193,헤어커트 실무,대전미용직업전문학교,35,776160,14,37.2,37,대전,중구
194,왁싱(제모)과정,주식회사에르모소뷰티직업전문학교,12,310460,10,57.8,33,서울,마포구
195,"헤어미용 양성(커트,펌,컬러)",무궁화뷰티직업전문학교,42,1293600,16,50.6,45,대구,남구
196,네일미용 현장실무과정,이행숙뷰티아카데미,60,1552320,10,58.3,29,서울,강남구
197,네일아트&드릴실무반,성심미용예술직업전문학교,32,827900,18,58.1,30,부산,부산진구
198,네일미용실무과정,이행숙뷰티아카데미,60,1552320,10,58.3,26,서울,강남구
199,미용사(네일)취득과정,글로벌뷰티아카데미학원,70,1811040,12,43.5,25,대전,서구
200,장례지도사 취득과정,아가페장례지도사교육원,38,1300000,20,,42,인천,남동구
201,왁싱(제모)과정,주식회사에르모소뷰티직업전문학교,12,310460,10,57.8,24,서울,마포구
202,미용사(일반)자격증취득,박준뷰티랩아카데미학원,69,1772230,15,,27,서울,동작구
203,피부미용왁싱전문가반,정화뷰티미용학원,16,517440,10,65.4,37,대구,서구
204,헤어 커트&펌,경기미용직업전문학교,40,1034880,10,58.7,43,경기,수원시
205,미용사(일반)헤어 자격증,경기미용직업전문학교,80,2069760,10,58.7,30,경기,수원시
206,헤어미용자격증 취득과정,대전미용직업전문학교,57,1843380,14,37.2,30,대전,중구
207,헤어미용 실무 연구반,경기미용직업전문학교,40,1034880,10,58.7,36,경기,수원시
208,네일아트실무,나레스트뷰티아카데미미용학원 연산점,12,567440,12,61.5,31,부산,연제구
209,미용사(네일아트)자격증 취득과정,스타토리미용학원,80,1552320,16,,22,서울,강남구
210,남성커트&컬러,JES미용예술직업전문학교,23,1034880,20,67.2,41,서울,영등포구
211,네일아트자격증과정,미앤지뷰티직업전문학원,68,1617000,15,60,32,전북,군산시
212,미용사일반(헤어)자격증 취득과정,주식회사에르모소뷰티직업전문학교,80,2069760,10,57.8,31,서울,마포구
213,미용사(피부)자격과정,GMB직업전문학교,57,1474700,20,61.2,31,서울,관악구
214,네일미용자격증취득 속성과정,대전미용직업전문학교,58,1487640,10,37.2,29,대전,중구
215,피부미용실무과정,글로벌뷰티아카데미학원,38,970200,12,43.5,31,대전,서구
216,속눈썹연장 전문,일산에르모소직업전문학교,10,258720,14,70.5,32,경기,고양시
217,헤어미용사자격증취득과정,(주)에르모소뷰티직업전문학교김포점,80,2069760,10,66,43,경기,김포시
218,네일아트 실무양성과정,아뜰리에미용학원,22,970200,12,51.6,33,인천,부평구
219,피부 실무 취업 과정,광주중앙미용학원,33,834370,10,64.9,44,광주,동구
220,미용사(일반) 자격증 취득과정,미래미용학원,80,2069760,13,26.6,36,광주,광산구
221,미용사(네일)자격증취득,프로뷰티아카데미학원,83,1875720,10,58.8,26,광주,동구
222,"헤어실무(커트, 펌, 컬러)과정",BBS미용예술직업전문학교,26,1164240,10,79.6,29,경기,성남시
223,피부미용사자격증취득과정,(주)에르모소뷰티직업전문학교김포점,67,1733420,10,66,30,경기,김포시
224,피부미용자격증취득반,정화뷰티미용학원,75,1940400,10,65.4,32,대구,서구
225,미용사(네일)자격증취득과정,무궁화미용직업전문학교,60,1940400,14,53.4,26,대구,달서구
226,헤어미용사 자격증취득과정,한국뷰티예술실용전문학교,50,2069760,20,81.7,27,경기,안산시
227,피부살롱실무 및 왁싱실무,GMB직업전문학교,30,776160,20,61.2,28,서울,관악구
228,미용사(일반) 헤어자격 취득과정,정용우미용전문학원,54,2063290,14,58.3,31,강원,춘천시
229,미용사(일반) 헤어자격증 취득과정,피디에이홍명뷰티아카데미학원,45,1404000,10,47.9,,대전,중구
230,미용사(메이크업)자격과정,GMB직업전문학교,60,1552320,20,61.2,21,서울,관악구
231,헤어자격증 취득과정(실기),무궁화뷰티직업전문학교,75,1940400,16,50.6,34,대구,남구
232,미용사(일반) 자격증취득과정,JMB미래이미용직업교육학원,51,2069760,12,80.6,31,경기,평택시
233,미용사(헤어미용)자격증취즉과정,김남희포리카아카데미미용학원,80,2069760,20,,28,서울,송파구
234,미용사(일반)자격증 취득 및 양성반,(주)강원인재개발원,47,2068370,14,46.7,28,강원,춘천시
235,"헤어실무(커트,드라이)",나레스트천안미용학원,15,488080,16,57.8,39,충남,천안시
236,네일미용 국가자격증 취득과정,수앤뷰티미용학원,60,1940400,12,,28,경남,창원시
237,미용사(네일)자격증 취득과정,이손네일아트&뷰티미용학원,65,1681680,15,,31,경남,창원시
238,속눈썹연장 실무,이인자미용직업전문학교,16,401010,20,58.5,33,부산,부산진구
239,미용사(메이크업) 국가자격 취득과정,주식회사예인직업전문학교,64,1642870,12,,29,전북,전주시
240,커트& 퍼머 과정,JMB미래이미용직업교육학원,24,918450,14,80.6,27,경기,평택시
241,메이크업자격증 취득과정,국제미용예술직업전문학교,37,1681680,20,74.6,30,서울,송파구
242,피부미용사 국가자격증 취득과정,나레스트뷰티아카데미미용학원 연산점,65,1681680,16,61.5,30,부산,연제구
243,epass 관광통역안내사,한국이러닝협회,56,297000,500,11.4,39,서울,구로구
244,[과정평가형]미용사(일반)자격증 취득과정,BBS미용예술직업전문학교,94,3802960,20,77.8,36,경남,양산시
245,속눈썹연장,신단주크리에이티브학원,11,291060,12,,29,서울,강남구
246,헤어미용사(일반)국가자격증 취득 과정,보보기술평생교육원,73,1888650,12,,29,경기,부천시
247,미용사(네일)자격증 취득과정,주식회사에르모소뷰티직업전문학교,70,1811040,10,57.8,29,서울,마포구
248,왁싱 실무과정,디딤발미용학원,23,446290,20,47.1,30,경기,안산시
249,항공사체크인카운터/crs예약발권과정,강남2관크루팩토리승무원학원,20,780120,14,,24,서울,강남구
250,항공사체크인카운터/crs예약발권과정,강남2관크루팩토리승무원학원,20,780120,14,,26,서울,강남구
251,미용사(헤어)자격증 취득(속성),중앙직업전문학교,53,1358280,10,67.5,33,대전,중구
252,미용사(피부)국가자격증 취득 과정,보보기술평생교육원,60,1552320,10,,36,경기,부천시
253,미용사(메이크업) 국가자격증 과정,SBS아카데미미용학원,64,1655800,16,,26,충남,천안시
254,헤어미용 실무(커트&펌&염색),태양미용직업전문학교,45,1164240,12,75.9,41,서울,성동구
255,헤어 커트 실무 과정,중앙미용직업전문학교,52,1002540,12,48.7,23,광주,동구
256,관광통역안내사 자격증취득과정(필기),아바평생교육원,30,975150,11,49.4,28,서울,강남구
257,피부미용사 자격증,일산에르모소직업전문학교,61,1571720,13,70.5,30,경기,고양시
258,네일숍 젤아트 실무,인비네일미용학원,37,957260,10,59.1,22,경기,고양시
259,미용사(네일) 국가기술자격 취득을 통한 네일관리사 취업,한성미용직업전문학교,46,2069760,20,72.9,33,서울,중랑구
260,메이크업미용사자격증취득과정,주식회사에르모소뷰티직업전문학교,62,1604060,10,57.8,30,서울,마포구
261,헤어 커트&스타일 연출,태양미용직업전문학교,25,646800,12,75.9,45,서울,성동구
262,미용사(헤어) 국가자격증 취득과정,나레스트뷰티아카데미미용학원 연산점,75,1940400,15,61.5,29,부산,연제구
263,미용사(피부) 국가기술자격 취득을 통한 피부관리사 취업,한성미용직업전문학교,43,1940400,14,72.9,30,서울,중랑구
264,미용사(피부)국가자격증 취득과정,K뷰티실용아카데미,51,1636400,20,,28,경기,화성시
265,헤어디자이너 심화과정,주안미용학원,43,1655800,12,50,49,,
266,헤어 커트&펌,경기미용직업전문학교,40,1034880,10,58.7,52,경기,수원시
267,미용사(네일) 자격증과정,(재)BBS미용예술실용전문학교,65,2509580,20,66.9,26,경기,부천시
268,미용사 헤어 국가자격증,안양아이비알뷰티미용학원,92,2000000,15,,29,경기,안양시
269,네일미용 실무과정,국제미용예술직업전문학교,23,1034880,20,74.6,30,서울,송파구
270,장례지도사,강동취업전문평생교육원,70,1290000,30,60.5,,서울,강동구
271,미용사(네일)자격과정,GMB직업전문학교,60,1552320,20,61.2,30,서울,관악구
272,미용사(네일)국가자격증취득과정,수완겟잇뷰티미용학원,80,2069760,10,,36,광주,광산구
273,미용사(일반) 국가자격증과정,미아카데미학원,80,2069760,10,,29,경기,화성시
274,미용사(메이크업) 국가자격증 취득과정,수뷰티미용학원,65,1681680,20,,20,경기,고양시
275,네일미용실무과정,글로벌뷰티아카데미학원,38,970200,12,43.5,27,대전,서구
276,미용사(헤어)자격증 취득과정,동서울미용직업전문학교,51,1979200,15,63.4,30,서울,강동구
277,피부미용자격증,주식회사에르모소뷰티직업전문학교,62,1604060,14,57.8,26,서울,마포구
278,미용사(메이크업)국가자격증취득과정,일산비비에스미용학원,33,1681680,15,68.3,30,경기,고양시
279,미용사(네일)자격증 취득과정,동서울미용직업전문학교,38,1455300,12,63.4,27,서울,강동구
