,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
107,태양광발전실무및자격증취득과정(전기기능사+태양광기능사)B,제일전기학원,120,5162400,25,36.8,34,광주,북구
108,신재생에너지(태양광발전/전기공사),서남직업전문학교,140,7026600,25,,46,전남,목포시
109,태양광발전설비과정[태양광발전설비기능사 및 전기기능사 자격증 취득],국제직업전문학교,200,10038000,30,52.9,31,광주,동구
110,온실가스관리 전문인력 양성과정(단기),한국환경공단,41,2452240,30,31.2,23,인천,서구
111,태양광발전설비 및 내선공사 기업맞춤과정,경북산업직업전문학교,201,13049400,24,70.9,40,대구,동구
112,가스산업기사 취득과정,금성기술직업전문학교,38,927600,10,,38,부산,부산진구
113,수질환경기술 및 자격증 취득과정,금성기술직업전문학교,63,3211860,20,,27,부산,부산진구
114,환경컨설팅인 양성 및 대기환경기사 취득과정,신동성환경기술학원,58,2952950,20,64.5,32,서울,동작구
115,전문로프접근기술 Level 1 자격과정,한국산업로프협회,10,942320,10,,44,전북,정읍시
116,전기태양광설비 및 전기기능사 자격취득과정(B),영남기술직업전문학교,123,6166200,24,60.9,39,대구,달서구
117,산업안전(이론+실기)-자격증취득,영남직업전문학교,30,1183350,15,,40,경북,포항시
118,산업안전기사(필기 및 실무),한국안전기술학원,36,939720,20,53.3,39,울산,남구
119,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,,서울,구로구
120,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,,서울,구로구
121,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,26,서울,구로구
122,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,,서울,구로구
123,산업안전산업기사 자격증취득(필기와실기),여수직업전문학교,50,927600,20,67.6,34,전남,여수시
124,수질 및 대기환경관리인 실무자양성과정 (수질환경 및 대기환경기사 취득),주경야독 직업전문학교,59,3781160,20,,31,서울,금천구
125,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,28,서울,구로구
