,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
126,멀티미디어 콘텐츠 제작 전문가 되기,사단법인 한국에듀테크산업협회,28,62370,500,,47,서울,강남구
127,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,,서울,강남구
128,[탑강] UX디자인 7가지 비밀,한국이러닝협회,28,223770,500,25,26,서울,구로구
129,"방송영상 및 모션그래픽(포토,일러,프리미어,에펙) 제작 전문가 양성",그린컴퓨터아트학원,64,1993920,20,56.4,29,서울,종로구
130,PhotoShop(포토샵) CC 한번에 끝내기,(사)한국디지털컨버전스협회,28,62370,500,41,17,서울,영등포구
131,"디지털편집디자인(포토샵,일러스트,인디자인,E-BOOK)",더조은퍼스트컴퓨터바리스타학원,50,1123800,20,35.2,36,경기,부천시
132,IT기기 활용을 위한 e-Book과 app-Book,사단법인 한국에듀테크산업협회,28,62370,500,33.3,,서울,강남구
133,유니티(Unity) 프로그래밍 시작하기,(사)한국디지털컨버전스협회,28,62370,500,,,서울,영등포구
134,"스마트기기 UXUI 디자인 (디지털 앱, 웹디자인) 양성과정",아이씨에이일산컴퓨터아트학원,114,4270440,30,,25,경기,고양시
135,스마트 웹디자인,신한양직업전문학교,78,3112920,20,69.2,25,부산,부산진구
136,"[원격+집체훈련] 영상 모션 편집(포토샵, 프리미어, 애프터이펙트)",(사)한국디지털컨버전스협회,62,1298550,500,41,,서울,영등포구
