,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
658,타일기능사자격취득(주말반),다인직업전문학교,16,810240,20,50.4,39,서울,양천구
659,도배기능사자격취득(주말반),다인직업전문학교,16,810240,15,50.4,41,서울,양천구
660,지게차+굴착기(굴삭기)자격증(필기+실기)과정,창원중장비학원,50,1431000,15,63.4,38,경남,창원시
661,[건축캐드]CAD를 활용한 전산응용건축제도기능사(필기/실기)취득과정,인천구월그린컴퓨터아트학원,40,1309000,10,54.2,27,인천,남동구
662,인테리어필름 시공,다인직업전문학교,19,949500,20,50.4,45,서울,양천구
663,"건축설계 입문과정(AutoCAD, 3Ds-MAX)",The국제직업전문학교,50,1309000,15,,30,광주,광산구
664,지게차운전원 신규 양성과정,북부신진중장비학원,27,1159110,15,44.4,42,경기,남양주시
665,조경시공실무,미래직업기술학원,70,3325630,20,38.1,59,울산,남구
666,조경관리 기술자 양성과정,서울특별시 남부기술교육원,88,4750900,30,37.9,57,경기,군포시
667,건축목공 신규 구직자 양성과정,부산광역시건설기술교육원,100,4431000,30,33.3,44,부산,북구
668,타일기능사(실기)취득및 실무자양성과정,부천인테리어기술학원,30,1519200,12,47.4,40,경기,부천시
669,조경관리양성,서울특별시동부기술교육원,92,4886640,35,64.5,55,서울,강동구
670,"전산응용건축제도기능사(캐드,맥스) [2020년 의정부]",그린컴퓨터아카데미,80,3848320,20,68.8,28,경기,의정부시
671,"굴삭기,지게차 운전기능사 자격증 취득과정(실기)",현대평생직업교육학원,25,1450400,15,,33,충남,당진시
672,지게차(굴삭기) 자격취득(필기),울산중장비직업전문학교,15,429300,15,60.8,46,울산,남구
673,굴삭기.지게차운전,진명자동차정비중장비학원,40,1450400,20,78.6,36,전남,순천시
674,지게차운전기능사취득(실기),현대중장비학원,20,715500,15,,42,경남,김해시
675,타일기능사자격취득반,현대타일기능사학원,49,1392600,16,,54,울산,중구
676,"건설기계운전(지게차,굴삭기)",경북산업직업전문학교,30,1287900,25,69,40,대구,동구
677,"굴삭기,지게차 운전기능사",군산종합중장비학원,60,1740480,18,74.6,42,전북,군산시
678,타일시공,부산건축시공전문학원,40,1772400,20,,39,부산,사상구
679,천장크레인운전기능사 자격취득및 실무과정(필기+실기),현대평생직업교육학원,25,1465000,20,70.1,29,충남,당진시
