,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
16,항공사지상직 체크인카운터/예약발권과정(DCS/CRS),코세아학원,18,1351260,16,51.8,25,서울,서초구
17,초경량비행장치(드론) 조종자 자격증 취득과정,더조은아카데미,20,2001080,8,41.2,,광주,서구
18,드론(무인멀티콥터)국가자격증 취득과정,강남무인항공,15,1756080,8,,38,전북,장수군
19,[유망자격] 드론 (초경량비행장치 무인멀티콥터) 조종자 국가자격 (필기),사단법인 한국에듀테크산업협회,56,243540,500,,50,서울,강남구
20,초경량비행장치(드론)조종자격증취득과정(필기+실기),제일에너지교육원종로학원,41,2137800,24,,43,서울,종로구
21,드론(무인멀티콥터)국가자격증 실기과정,강남무인항공,10,1270720,8,,27,전북,장수군
22,일반고특화_영상촬영드론조종및항공드론정비융합과정,청연항공과학직업전문학교,176,8084520,30,56.9,,경기,용인시
23,[유망자격] 드론 (초경량비행장치 무인멀티콥터) 조종자 국가자격 (필기),사단법인 한국에듀테크산업협회,56,243540,500,,44,서울,강남구
24,항공사지상직체크인카운터/예약발권과정 (DCS/CRS),코세아지상직학원((주)코세아서비스개발원),20,1351260,16,,24,서울,마포구
25,항공사지상직 체크인카운터/예약발권과정(DCS/CRS),코세아학원,18,1351260,16,51.8,23,서울,서초구
26,"초경량비행장치(드론) 조종,촬영,운용 인력 양성과정",더조은아카데미,62,2565360,12,,49,광주,서구
27,초경량비행장치 무인멀티콥터(드론) 조종자국가자격증취득 과정,알씨스카이 부설 무인기술UAV교육원,18,2301220,10,,23,경남,창원시
28,[유망자격] 드론 (초경량비행장치 무인멀티콥터) 조종자 국가자격 (필기),사단법인 한국에듀테크산업협회,56,243540,500,,61,서울,강남구
29,초경량비행장치(드론) 방제조종자 양성,영진기술교육원,61,2679370,8,,50,경남,고성군
30,항공예약발권 자격증취득과정(CRS/DCS),아바평생교육원,28,997640,12,,28,서울,강남구
31,드론(무인멀티콥터)국가자격증 취득과정,강남무인항공,15,1756080,8,,31,전북,장수군
32,항공사지상직체크인카운터/예약발권과정 (DCS/CRS),코세아지상직학원((주)코세아서비스개발원),20,1351260,16,,23,서울,마포구
33,[유망자격] 드론 (초경량비행장치 무인멀티콥터) 조종자 국가자격 (필기),사단법인 한국에듀테크산업협회,56,243540,500,,52,서울,강남구
34,초경량비행장치(드론)조종자 국가자격증 취득과정(필기 및 실기),(주)디앤드에이무인항공기술원,32,1867720,12,,,인천,부평구
35,항공사지상직 체크인카운터/예약발권과정(DCS/CRS),코세아학원,18,1351260,16,51.8,26,서울,서초구
36,항공지상직 취업 CRS / DCS 자격증 취득과정 (NCS기반),종로아바CS평생교육원,26,926380,16,,25,서울,종로구
37,초경량비행장치 무인멀티콥터(드론) 조종자국가자격증취득 과정,알씨스카이 부설 무인기술UAV교육원,17,2301220,10,,33,경남,창원시
38,항공예약발권(CRS)자격증 과정,(주)에이엔시승무원양성학원,25,890750,15,,24,부산,부산진구
39,영상촬영용 드론 조종,경남산업직업전문학교,121,6021470,20,,45,경남,창원시
40,[유망자격] 드론 (초경량비행장치 무인멀티콥터) 조종자 국가자격 (필기),사단법인 한국에듀테크산업협회,56,243540,500,,,서울,강남구
41,초경량비행장치(드론)조종자자격증취득(필기+실기)과정,청연항공과학직업전문학교,40,2137800,24,,47,경기,용인시
42,드론 조종 및 영상촬영,신한글로벌인재교육원,92,4560640,20,,32,경기,의정부시
43,[일반고]드론조종정비 및 영상촬영편집A(초경량비행장치조종자),(재)로이교육재단 경문실용전문학교,172,8626090,30,,17,인천,부평구
44,[일반고]드론조종정비 및 영상촬영편집B(초경량비행장치조종자),(재)로이교육재단 경문실용전문학교,172,8626090,30,,17,인천,부평구
45,드론 국가자격증 과정(필기+실기),제이드론교육연구소 무인항공교육원,19,2001370,8,,41,서울,송파구
46,"초경량비행장치(드론) 평가지도조종자(교관,평가관) 양성과정",부산직업능력교육원,39,1924020,10,,46,부산,사상구
47,무인멀티콥터(드론)국가자격증 취득과정,영월드론비행교육원,15,2501080,8,,51,강원,영월군
48,드론을 활용한 영상촬영 및 편집,부산직업능력교육원,49,2422840,20,,,부산,사상구
