,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
6484,미용사(네일) 자격증 취득과정,미래미용학원,75,1940400,14,26.6,30.0,광주,광산구,12_미용숙박여행오락스포츠,네일아트
6485,헤어미용 국가자격증 취득과정,금성직업전문학교,92,2069760,14,54.1,32.0,광주,동구,12_미용숙박여행오락스포츠,헤어디자이너
6486,헤어미용향상(샬롱헤어커트),씨씨씨(ccc)미용학원,35,1558280,20,80.9,38.0,충북,청주시,12_미용숙박여행오락스포츠,헤어디자이너
6487,미용사(네일)자격증 취득 과정,광주중앙미용학원,70,1798100,10,64.9,33.0,광주,동구,12_미용숙박여행오락스포츠,네일아트
6488,미용사(네일) 자격증 취득반,성심미용예술직업전문학교,60,1552320,18,58.1,27.0,부산,부산진구,12_미용숙박여행오락스포츠,네일아트
6489,[과정평가형]미용사(네일)자격증 취득과정,BBS미용예술직업전문학교,94,3802960,20,77.8,33.0,경남,양산시,12_미용숙박여행오락스포츠,네일아트
6490,남성커트&드라이 실무과정,동천안 직업전문학교,20,789090,20,38.5,47.0,충남,천안시,12_미용숙박여행오락스포츠,헤어디자이너
6491,미용사(메이크업)실기대비과정,BMB미용예술학원,60,1552320,11,46.5,30.0,대구,중구,12_미용숙박여행오락스포츠,헤어디자이너
6492,(일반고특화) 미용사(일반) 자격취득과정,광주국제직업전문학교,79,3706680,20,94.4,17.0,광주,북구,12_미용숙박여행오락스포츠,헤어디자이너
6493,미용사(피부)기능사취득,씨티우먼뷰티아카데미학원,64,1642870,10,53.3,37.0,경남,진주시,12_미용숙박여행오락스포츠,피부관리사
6494,미용사(일반) 자격증 취득과정,미래미용학원,80,2069760,13,26.6,32.0,광주,광산구,12_미용숙박여행오락스포츠,헤어디자이너
6495,헤어미용사 향상훈련과정,제일미용직업전문학교,51,1319470,12,73.7,35.0,광주,북구,12_미용숙박여행오락스포츠,헤어디자이너
6496,미용사(네일)기능사취득,씨티우먼뷰티아카데미학원,73,1888650,10,53.3,28.0,경남,진주시,12_미용숙박여행오락스포츠,네일아트
6497,헤어미용자격증취득반,정화뷰티미용학원,64,2069760,20,65.4,44.0,대구,서구,12_미용숙박여행오락스포츠,헤어디자이너
6498,[일반고특화]미용사(일반)자격증취득 및 기초실무,수원뷰티실용전문학교,88,3706680,12,73.2,18.0,경기,수원시,12_미용숙박여행오락스포츠,헤어디자이너
6499,미용사(피부)자격증취득반,성심미용예술직업전문학교,60,1552320,18,58.1,31.0,부산,부산진구,12_미용숙박여행오락스포츠,피부관리사
6500,미용사(일반)헤어자격증취득과정,제천미용기술학원,80,2000000,15,80.0,33.0,충북,제천시,12_미용숙박여행오락스포츠,헤어디자이너
6501,미용사(메이크업) 국가자격증 취득과정,(주)나레스트 청량리 미용학원,62,1591120,18,62.5,28.0,서울,동대문구,12_미용숙박여행오락스포츠,헤어디자이너
6502,헤어미용기능사취득,가람미용학원,57,2069760,12,46.5,42.0,전남,목포시,12_미용숙박여행오락스포츠,헤어디자이너
6503,미용사(네일)국가자격증취득과정,제일미용직업전문학교,70,1811040,10,73.7,29.0,광주,북구,12_미용숙박여행오락스포츠,네일아트
6504,미용사(피부) 자격증 취득 과정,자아연토탈미용학원,65,1668740,20,58.8,39.0,경남,김해시,12_미용숙박여행오락스포츠,피부관리사
6505,미용사(피부)자격증 취득과정,국제미용예술직업전문학교,43,1940400,20,74.6,32.0,서울,송파구,12_미용숙박여행오락스포츠,피부관리사
6506,미용사(피부)자격증 취득 과정,광주중앙미용학원,97,1875720,10,64.9,33.0,광주,동구,12_미용숙박여행오락스포츠,피부관리사
6507,헤어미용 실무과정,크리스챤쇼보미용직업전문학교주식회사,34,879640,20,75.8,41.0,경남,창원시,12_미용숙박여행오락스포츠,헤어디자이너
6508,미용사(일반)국가자격증과정,비비에스미용예술직업전문학교,63,2018010,20,80.9,36.0,경북,포항시,12_미용숙박여행오락스포츠,헤어디자이너
6509,네일아트자격증취득과정,뷰티패션중앙직업전문학교,70,1940400,10,48.8,33.0,전북,익산시,12_미용숙박여행오락스포츠,네일아트
6510,미용사(일반)자격증과정,미앤지뷰티직업전문학원,75,1940400,10,60.0,34.0,전북,군산시,12_미용숙박여행오락스포츠,헤어디자이너
6511,네일아트자격증과정,미앤지뷰티직업전문학원,80,1552320,15,60.0,31.0,전북,군산시,12_미용숙박여행오락스포츠,네일아트
6512,미용사(메이크업) 국가자격증취득반,성심미용예술직업전문학교,50,1293600,18,58.1,33.0,부산,부산진구,12_미용숙박여행오락스포츠,헤어디자이너
6513,헤어미용자격증 취득과정,대전미용직업전문학교,57,1843380,14,37.2,31.0,대전,중구,12_미용숙박여행오락스포츠,헤어디자이너
6514,네일아티스트과정,뷰티패션중앙직업전문학교,60,1164240,10,48.8,31.0,전북,익산시,12_미용숙박여행오락스포츠,네일아트
6515,미용사(피부) 자격증취득,수원뷰티실용전문학교,75,1940400,20,73.2,39.0,경기,수원시,12_미용숙박여행오락스포츠,피부관리사
6516,미용사(네일)자격증취득과정(A),굿모닝뷰티아카데미학원,47,1923970,16,64.4,28.0,충북,청주시,12_미용숙박여행오락스포츠,네일아트
6517,[일반고 특화] 헤어미용신규구직자양성,감미화미용학원,88,3958930,30,67.3,17.0,경남,김해시,12_미용숙박여행오락스포츠,헤어디자이너
6518,미용사(피부)자격증과정,(주)에르모소뷰티직업전문학교김포점,70,1811040,10,66.0,28.0,경기,김포시,12_미용숙박여행오락스포츠,피부관리사
6519,미용사(피부)자격취득과정,글로벌뷰티아카데미학원,65,1681680,12,43.5,27.0,대전,서구,12_미용숙박여행오락스포츠,피부관리사
6520,미용사일반(헤어)자격증 취득과정,에르모소뷰티직업전문학교 안양점,80,2069760,10,70.1,35.0,경기,안양시,12_미용숙박여행오락스포츠,헤어디자이너
6521,미용사(네일)자격증 취득과정,에르모소뷰티직업전문학교 안양점,70,1811040,10,70.1,27.0,경기,안양시,12_미용숙박여행오락스포츠,네일아트
6522,미용사(네일)자격증 취득과정,GMB직업전문학교,62,1604060,20,61.2,29.0,서울,관악구,12_미용숙박여행오락스포츠,네일아트
6523,네일미용사 자격증,일산에르모소직업전문학교,60,1552320,14,70.5,31.0,경기,고양시,12_미용숙박여행오락스포츠,네일아트
6524,미용사(일반)헤어 자격증,경기미용직업전문학교,74,2069760,10,58.7,37.0,경기,수원시,12_미용숙박여행오락스포츠,헤어디자이너
6525,메이크업미용사자격증취득과정,주식회사에르모소뷰티직업전문학교,62,1604060,10,57.8,25.0,서울,마포구,12_미용숙박여행오락스포츠,헤어디자이너
6526,헤어미용자격증,주식회사에르모소뷰티직업전문학교,46,2069760,18,57.8,33.0,서울,마포구,12_미용숙박여행오락스포츠,헤어디자이너
6527,속눈썹미용실무과정,(주)에르모소뷰티직업전문학교김포점,16,413950,10,66.0,31.0,경기,김포시,12_미용숙박여행오락스포츠,헤어디자이너
6528,이용사자격증취득과정,쎄아떼이용미용전문학원(주),66,1876680,16,30.8,30.0,서울,중구,12_미용숙박여행오락스포츠,이용사
6529,미용사(피부) 국가기술자격 취득을 통한 피부관리사 취업,한성미용직업전문학교,43,1940400,14,72.9,31.0,서울,중랑구,12_미용숙박여행오락스포츠,피부관리사
6530,속눈썹미용실무과정,(주)에르모소뷰티직업전문학교김포점,16,413950,10,66.0,30.0,경기,김포시,12_미용숙박여행오락스포츠,헤어디자이너
6531,미용사(일반) 자격증 취득을 통한 미용사 취업-헤어미용,한성미용직업전문학교,46,2069760,14,72.9,36.0,서울,중랑구,12_미용숙박여행오락스포츠,헤어디자이너
6532,미용사(피부)국가자격증취득과정,나레스트뷰티아카데미미용학원 연산점,56,1548830,12,61.5,32.0,부산,연제구,12_미용숙박여행오락스포츠,피부관리사
6533,헤어미용 커트,인천실용전문학교,31,1203040,15,58.8,44.0,인천,부평구,12_미용숙박여행오락스포츠,헤어디자이너
6534,헤어미용 실무양성과정,미래미용학원,63,1617000,13,26.6,39.0,광주,광산구,12_미용숙박여행오락스포츠,헤어디자이너
6535,남성커트&헤어컬러,JES미용예술직업전문학교,20,1034880,20,67.2,50.0,서울,영등포구,12_미용숙박여행오락스포츠,헤어디자이너
6536,네일미용자격증 취득과정,이행숙뷰티아카데미,30,1552320,12,58.3,27.0,서울,강남구,12_미용숙박여행오락스포츠,네일아트
6537,미용사(네일)자격증 취득과정,에르모소뷰티직업전문학교 안양점,70,1811040,10,70.1,30.0,경기,안양시,12_미용숙박여행오락스포츠,네일아트
6538,헤어미용현장실무과정,(주)에르모소뷰티직업전문학교김포점,50,1293600,10,66.0,31.0,경기,김포시,12_미용숙박여행오락스포츠,헤어디자이너
6539,미용사일반(헤어)자격증 취득과정,(주)에르모소뷰티직업전문학교김포점,80,2069760,15,66.0,24.0,경기,김포시,12_미용숙박여행오락스포츠,헤어디자이너
6540,미용사(네일) 실무 디자인 향상과정,한국직업능력전문학원,24,789090,10,40.7,35.0,인천,부평구,12_미용숙박여행오락스포츠,네일아트
6541,네일아트실무 및 드릴과정,(주)나레스트 청량리 미용학원,20,617440,18,62.5,30.0,서울,동대문구,12_미용숙박여행오락스포츠,네일아트
6542,남성커트실무,수원뷰티실용전문학교,55,1422960,20,73.2,34.0,경기,수원시,12_미용숙박여행오락스포츠,헤어디자이너
6543,네일미용사 실무,일산에르모소직업전문학교,35,899050,14,70.5,34.0,경기,고양시,12_미용숙박여행오락스포츠,네일아트
6544,헤어 커트&펌,경기미용직업전문학교,40,1034880,10,58.7,39.0,경기,수원시,12_미용숙박여행오락스포츠,헤어디자이너
6545,미용사(피부)실무과정,인하직업전문학교,26,970200,20,77.9,35.0,인천,미추홀구,12_미용숙박여행오락스포츠,피부관리사
6546,미용사(피부)자격증 취득과정,인하직업전문학교(계산캠퍼스),46,1772230,16,69.0,30.0,인천,계양구,12_미용숙박여행오락스포츠,피부관리사
6547,미용사(메이크업) 국가자격증 취득과정(실기),(주)나레스트 청량리 미용학원,44,1125430,18,62.5,31.0,서울,동대문구,12_미용숙박여행오락스포츠,헤어디자이너
6548,네일아트 살롱실무과정,동서울미용직업전문학교,22,853770,12,63.4,31.0,서울,강동구,12_미용숙박여행오락스포츠,네일아트
6549,미용사(일반) 자격증 과정,BBS미용예술학원,45,2005080,14,44.8,35.0,경기,남양주시,12_미용숙박여행오락스포츠,헤어디자이너
6550,미용사(네일)자격취득반,국제미용직업전문학교,43,1940400,12,77.7,29.0,전북,군산시,12_미용숙박여행오락스포츠,네일아트
6551,네일자격증과정,BBS미용예술직업전문학교,50,1940400,20,79.6,32.0,경기,성남시,12_미용숙박여행오락스포츠,네일아트
6552,미용사(일반)헤어자격증,엠뷰티아카데미,68,1759290,20,73.8,36.0,서울,양천구,12_미용숙박여행오락스포츠,헤어디자이너
6553,헤어미용실무과정,주식회사에르모소뷰티직업전문학교,50,1293600,10,57.8,32.0,서울,마포구,12_미용숙박여행오락스포츠,헤어디자이너
