,과정명,학원명,기간,훈련비,정원,취업률,연령대
1430,요양보호사자격취득과정,호원요양보호사교육원,30,510000,30,,53
1431,요양보호사 자격 취득 과정,다원요양보호사교육원,30,540000,37,60.2,53
1432,요양보호사 자격 취득과정,정상요양보호사교육원,34,540000,38,56,56
1433,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,641520,40,45.6,55
1434,요양보호사 자격 취득과정,삼척요양보호사교육원,30,552000,35,79.7,56
1435,요양보호사 자격 취득과정,미소진요양보호사교육원,36,600000,30,,52
1436,요양보호사 국가자격증 취득과정,(주)해피요양보호사교육원,43,510000,40,,55
1437,요양보호사 자격증 취득과정,신천요양보호사교육원,30,640800,38,50.4,53
1438,간호조무사 자격증 취득,유성탑간호학원,191,2538400,30,57.1,35
1439,요양보호사 양성과정,사당실버요양보호사교육원,30,504000,35,50,58
1440,요양보호사자격증취득과정,영광요양보호사교육원,42,650000,40,54.3,53
1441,요양보호사자격취득과정,홍주요양보호사교육원,33,650000,32,57.3,54
1442,성공취업 간호조무사 국가자격 취득 (주간),현대간호학원,206,3230000,20,74.5,32
1443,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,31,640080,40,56.2,56
1444,간호조무사 자격 취득과정,정상간호학원,191,2795280,50,55.9,35
1445,요양보호사 자격 취득과정,강남케어요양보호사교육원,50,510000,30,,56
1446,요양보호사 자격 취득과정,은혜요양보호사교육원,30,640080,34,,60
1447,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,60
1448,간호조무사자격증취득과정,드림간호학원,204,3000480,28,,31
1449,요양보호사1급자격증과정,인성요양보호사 교육원,30,600000,40,55.3,57
1450,NCS 국가자격 요양보호사 취득과정,남동요양보호사교육원,30,600000,36,51.5,55
1451,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,35,600000,40,65,54
1452,요양보호사 자격 취득과정,한국요양보호사교육원,30,540000,30,,56
1453,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,60,540000,40,44.8,57
1454,요양보호사 자격취득 교육과정,더큰요양보호사교육원,30,641520,38,53.3,55
1455,요양보호사 자격 취득과정,경희요양보호사교육원,31,600000,36,,54
1456,요양보호사 자격 취득과정,평택명성요양보호사교육원,30,530160,20,,53
1457,요양보호사자격증취득,삼산요양보호사교육원,30,641520,34,36.2,55
1458,요양보호사 자격 취득과정,한라요양보호사교육원,30,600000,27,,54
1459,요양보호사 국자자격 취득,케어대한요양보호사교육원,33,600000,40,51.4,57
1460,요양보호사 자격취득 과정(비ncs주간),수경기요양보호사교육원,30,540000,36,,56
1461,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,30,510000,40,52.4,55
1462,요양보호사자격증취득과정,다사랑요양보호사교육원,35,640800,30,61.4,55
1463,간호조무사 자격 취득과정,성모간호조무사학원,212,3260400,40,77.2,36
1464,간호조무사 자격 취득과정,플러스간호학원,204,2758800,30,93.8,32
1465,요양보호사 자격취득과정,섬기미요양보호사교육원,30,640080,40,52,56
1466,요양보호사 자격 취득과정,강남케어요양보호사교육원,30,510000,30,,57
1467,요양보호사 자격 취득과정,김포요양보호사교육원,30,600000,40,52.4,56
1468,요양보호사자격증취득과정,인천검단보람요양보호사교육원,30,570000,40,52.6,53
1469,요양보호사 자격증 취득과정,종로요양보호사교육원,37,641280,37,67.6,53
1470,요양보호사 자격 취득과정,삼성실버요양보호사교육원,45,640080,40,59.8,54
1471,요양보호사자격증취득과정,굿모닝요양보호사교육원,30,641520,40,59,53
1472,요양보호사자격증취득(취업성공),노아요양보호사교육원,50,570000,21,52,55
1473,병원특화간호조무사자격취득과정,유설희간호학원,204,2888000,40,73.8,34
1474,간호조무사 자격 취득과정,온누리간호학원,205,2998960,24,68.6,40
1475,요양보호사 자격 취득과정(주간),화명요양보호사교육원,35,600000,39,60.2,54
1476,요양보호사 국가자격증 취득과정,글로벌간호학원부설요양보호사교육원,30,641520,34,52.7,54
1477,간호조무사 자격증 취득과정,대한간호전문학원,201,2749680,30,,34
1478,요양보호사자격증취득과정,김포간호학원부설요양보호사교육원,37,600000,32,65,55
1479,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,54
1480,간호조무사 자격 취득과정,세계로간호학원,191,3360720,41,64.7,34
1481,요양보호사 자격 취득과정,중부요양보호사교육원,33,600000,40,51.9,52
1482,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,58
1483,간호조무사 자격 취득과정,대한간호학원,209,3344000,34,78.6,37
1484,간호조무사 자격증 취득과정,최강간호학원,206,2888000,33,76.4,35
1485,요양보호사국가자격증(사회복지사),춘천다사랑요양보호사교육원,15,200000,33,,49
1486,요양보호사 자격 취득과정,아중안골평화요양보호사교육원,40,641520,18,64.3,54
1487,요양보호사자격취득과정,햇빛요양보호사교육원,35,550080,36,66.3,56
1488,요양보호사 자격 취득과정,이레요양보호사교육원,50,510000,36,50.2,62
1489,요양보호사 양성과정,연수요양보호사교육원,30,600000,40,50,55
1490,간호조무사자격취득과정,메디칼간호학원,212,2979200,36,74.5,31
1491,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),에녹요양보호사교육원,12,200000,40,50,
1492,요양보호사 자격증 취득과정,은행동미즈요양보호사교육원,33,500160,40,,55
1493,간호조무사 자격 취득과정,한미간호조무사학원,213,2964000,33,84.4,40
1494,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,55
1495,요양보호사 자격취득과정 (성남 한누리),한누리요양보호사교육원,30,600000,37,,58
1496,요양보호사 자격 취득과정,마음과마음요양보호사교육원,30,450000,30,,59
1497,요양보호사자격취득과정,아름다운요양보호사교육원,35,499200,35,58.2,57
1498,요양보호사 자격 취득과정(사회복지사 자격증 소지자반),천안경희간호학원부설 요양보호사교육원,10,250000,15,72,47
1499,요양보호사 자격취득과정,원주간호학원부설요양보호사교육원,30,600000,30,62.6,56
1500,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,54
1501,요양보호사자격증취득과정,동해요양보호사교육원,37,500160,30,79.5,53
1502,요양보호사 자격 취득 과정,반구요양보호사교육원,31,600000,40,,58
1503,요양보호사자격증취득과정,삼성요양보호사교육원,41,640800,30,57.3,56
1504,요양보호사 자격 취득과정,성모요양보호사교육원,30,500160,36,73.1,51
1505,요양보호사자격증취득과정,탑요양보호사교육원,30,528000,35,,56
1506,"요양보호사 자격 취득과정 (주간,야간)",다사랑요양보호사교육원,61,641520,37,53.3,52
1507,요양보호사자격증취득과정,마두요양보호사교육원,50,640800,40,54.8,57
1508,요양보호사 자격 취득과정,VIP요양보호사교육원,30,540000,34,,53
1509,요양보호사자격증취득과정,진월요양보호사교육원,30,600000,40,45.7,53
1510,요양보호사 국가자격증 취득과정 (2020년도 실업자),성산요양보호사교육원,30,570000,40,,57
1511,요양보호사 자격 취득과정,(주)한국요양보호사교육원,33,540000,30,53.5,56
1512,요양보호사자격취득,새부산요양보호사교육원,42,630000,37,54.1,52
1513,요양보호사 자격 취득과정 - 실업자,(주)엔젤21세기부설엔젤요양보호사교육원,30,450000,35,47.4,57
1514,요양보호사 자격취득과정,이천요양보호사교육원,30,630000,32,60.5,57
1515,간호조무사 자격 취득과정,화순간호전문학원,217,2900160,23,,30
1516,"요양보호사자격취득과정(신규,2019-2)",미래요양보호사교육원,33,640800,40,54.3,57
1517,요양보호사 자격 취득과정,행복한요양보호사교육원,30,550080,30,,57
1518,요양보호사자격증취득과정,(주)메디플러스 요양보호사교육원,30,600000,40,46.9,55
1519,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,30,550080,30,48,56
1520,요양보호사 자격증 취득과정,삼송요양보호사교육원,30,570000,40,,54
1521,요양보호사(NCS) 양성과정,한국시니어요양보호사교육원,33,640080,27,57.9,52
1522,"요양보호사 자격증취득(주간, 야간)",아름다운세상만들기요양보호사교육원,30,540000,35,55.8,57
1523,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,44,640080,37,59.8,54
1524,요양보호사 자격 취득 과정,참빛요양보호사교육원,30,540000,39,,57
1525,요양보호사 자격 취득(오전),금정요양보호사교육원,35,600000,40,48.1,55
1526,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,45,550080,30,48,55
1527,요양보호사자격증 취득,새고려요양보호사교육원,30,600000,30,50,55
1528,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,33,450000,40,90,48
1529,요양보호사 자격 취득과정,제일요양보호사교육원,37,600000,40,64.1,55
1530,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,38,54.3,51
1531,요양보호사 자격증 취득과정,남서울요양보호사교육원,30,500160,35,69.6,58
1532,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,38,550080,40,63.9,54
1533,요양보호사 자격 취득과정,금촌요양보호사교육원,30,600000,36,,56
1534,요양보호사 자격 취득과정,은평엔젤요양보호사교육원,35,510000,40,50.8,53
1535,요양보호사 자격증 취득과정,구미인동요양보호사교육원,30,600000,40,53.3,49
1536,요양보호사 자격취득과정(실습포함),대전YWCA여성인력개발센터,53,641280,30,,56
1537,요양보호사 자격증 취득과정,가족사랑요양보호사교육원,32,600000,40,,53
1538,요양보호사 자격취득 과정,수레 요양보호사 교육원,30,636000,30,,58
1539,요양보호사자격취득과정,분당사랑요양보호사교육원,30,540000,30,,56
1540,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,30,640080,40,46.4,58
1541,요양보호사양성과정(신규반),솔빛간호학원요양보호사교육원,30,600000,30,83.6,52
1542,AA요양보호사자격취득,(주)북부산요양보호사교육원,38,600000,29,51,54
1543,요양보호사자격증취득과정,광주사랑요양보호사교육원,32,600000,36,41,52
1544,요양보호사 자격 취득 과정,명성요양보호사교육원,35,500160,40,62.5,53
1545,요양보호사 자격취득 교육과정,더큰요양보호사교육원,50,641520,38,53.3,53
1546,요양보호사자격증취득과정,동경요양보호사교육원,43,600000,40,,53
1547,NCS요양보호사국가자격증(240시간),춘천다사랑요양보호사교육원,30,504000,33,,56
1548,요양보호사 자격취득과정,보성요양보호사교육원,30,580080,40,,54
1549,요양보호사자격증취득과정,새빛요양보호사교육원,31,600000,31,57.6,57
1550,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,30,540000,40,44.8,58
1551,요양보호사자격취득,공주간호학원부설요양보호사교육원,38,641520,37,78.5,53
1552,요양보호사 자격증 취득 과정,유니스타요양보호사교육원,30,570000,40,55,54
1553,요양보호사자격취득과정,(주)해피요양보호사교육원,67,641520,40,,56
1554,간호조무사자격취득과정(실업자계좌제),부평간호학원,209,2888000,30,,43
1555,요양보호사 자격 취득과정,충남간호전문학원,37,640080,35,64.4,59
1556,요양보호사 자격 취득과정,다솜요양보호사교육원,33,640800,35,,51
1557,간호조무사자격취득과정(주간B),덕천간호학원,206,2705600,20,74.7,34
1558,간호조무사 자격 취득과정,서부산간호조무학원,198,2584000,32,87.5,34
1559,요양보호사 자격취득과정,한국실버요양보호사교육원,33,600000,40,45.8,57
1560,요양보호사 자격증 취득과정(비NCS),마산요양보호사교육원,30,600000,25,53.2,54
1561,간호조무사자격취득과정(1),광명간호학원,212,2650000,39,,36
1562,병원코디네이터&상담실장 양성과정,한국종합교육원,20,554300,15,,29
1563,요양보호사 자격취득 과정,성모요양보호사교육원,30,600000,37,57.3,56
